index,SWE
1986-01-01,10.753225806451614
1986-02-01,18.89936649659864
1986-03-01,23.348970814132105
1986-04-01,16.509811111111112
1986-05-01,10.428860215053763
1986-06-01,5.140388888888889
1986-07-01,0.0174193548387096
1986-08-01,2.955
1986-09-01,5.183999999999999
1986-10-01,1.7929411764705885
1986-11-01,0.2770833333333333
1986-12-01,1.792768817204301
1987-01-01,9.03274
1987-02-01,12.489642857142858
1987-03-01,17.322279569892473
1987-04-01,13.459788888888887
1987-05-01,1.3932580645161292
1987-06-01,0.0249722222222222
1987-07-01,0.3467741935483871
1987-08-01,0.0251612903225806
1987-09-01,0.0167142857142857
1987-10-01,0.8973387096774194
1987-11-01,1.4034904761904765
1987-12-01,5.528794162826421
1988-01-01,13.18269124423963
1988-02-01,16.15291461412151
1988-03-01,14.073657834101382
1988-04-01,6.627529761904762
1988-05-01,3.026505376344086
1988-06-01,0.536636507936508
1988-07-01,0.2415376344086021
1988-08-01,0.1089615975422427
1988-09-01,0.1521285714285714
1988-10-01,0.076476318484383
1988-11-01,4.392702164502165
1988-12-01,7.968796967369548
1989-01-01,13.530764767490574
1989-02-01,17.191263801674516
1989-03-01,21.755841374575244
1989-04-01,18.220381000481
1989-05-01,5.463828213005632
1989-06-01,1.036575529100529
1989-07-01,0.6851397849462366
1989-08-01,0.4784516129032258
1989-09-01,0.5794753968253967
1989-10-01,2.6437406084656083
1989-11-01,2.4615392857142857
1989-12-01,2.7907702380952384
1990-01-01,4.42648681515617
1990-02-01,10.674557681405895
1990-03-01,14.28613125494577
1990-04-01,6.564040343915344
1990-05-01,1.715215053763441
1990-06-01,1.686815343915344
1990-07-01,3.2546666666666666
1990-08-01,1.40547311827957
1990-09-01,0.3611611111111111
1990-10-01,0.4654976958525345
1990-11-01,0.2543316326530612
1990-12-01,1.4608234185169668
1991-01-01,2.835219178969179
1991-02-01,3.35692914030414
1991-03-01,11.214280209038272
1991-04-01,15.199933111333111
1991-05-01,8.67113819334787
1991-06-01,1.881680555555556
1991-07-01,0.3141536098310292
1991-08-01,0.3020277777777778
