Date,Meat,"Fish, seafood and other marine products",Dairy products and eggs,Bakery and cereal products (excluding baby food),"Fruit, fruit preparations and nuts",Vegetables and vegetable preparations,Other food products and non-alcoholic beverages,Food purchased from restaurants 
1989-08-01,65.8,78.7,80.7,80.8,87.8,92.2,87.4,70.1
1989-09-01,66.2,78.4,80.9,81.4,85.3,81.8,89.3,70.2
1989-10-01,65.6,75.7,80.8,83.5,86.1,83.9,88.3,70.3
1989-11-01,68.4,75.5,81.2,83.9,82.4,87.0,87.5,70.3
1989-12-01,67.9,74.3,81.5,83.5,81.3,76.1,83.1,70.3
1990-01-01,69.3,73.3,81.5,83.8,81.2,92.4,88.8,70.7
1990-02-01,68.9,71.3,81.0,83.9,82.6,102.2,87.0,70.8
1990-03-01,69.8,70.4,81.7,83.6,86.0,97.5,88.9,70.9
1990-04-01,70.1,70.0,82.1,83.9,85.4,82.8,89.4,71.8
1990-05-01,71.3,71.3,82.0,84.2,86.2,83.5,87.3,71.9
1990-06-01,73.8,71.4,82.2,85.9,91.0,92.2,87.3,72.0
1990-07-01,75.2,71.5,82.4,86.0,93.0,91.4,88.1,72.3
1990-08-01,73.3,71.7,82.7,85.6,89.7,87.2,87.4,72.5
1990-09-01,74.8,72.1,83.0,84.8,90.7,80.5,90.4,72.8
1990-10-01,76.3,73.0,83.8,85.0,86.6,81.0,89.4,73.3
1990-11-01,75.1,73.3,83.7,87.0,86.8,84.3,90.3,73.5
1990-12-01,77.0,74.5,84.2,88.1,86.7,81.4,88.3,73.7
1991-01-01,76.6,74.5,84.4,87.8,100.0,84.3,89.4,79.0
1991-02-01,76.8,73.6,84.4,86.9,93.8,89.9,89.3,79.0
1991-03-01,76.7,73.4,84.8,87.9,100.2,84.1,88.3,79.5
1991-04-01,76.8,71.0,84.7,88.1,103.3,90.5,90.5,84.7
1991-05-01,75.2,72.0,84.5,87.7,101.7,95.2,88.2,84.8
1991-06-01,76.3,72.2,84.5,89.0,99.0,109.3,90.4,85.0
1991-07-01,75.9,73.0,84.4,88.3,97.5,101.0,89.0,85.0
1991-08-01,75.8,72.9,84.6,88.4,101.1,84.7,89.2,85.2
1991-09-01,76.3,72.4,84.7,89.5,97.4,77.4,89.0,85.3
1991-10-01,73.9,73.0,84.7,88.6,93.1,74.1,89.0,85.7
1991-11-01,74.2,73.2,85.8,89.4,97.7,85.1,85.6,80.6
1991-12-01,76.3,71.0,85.2,89.5,90.2,77.6,86.1,81.0
1992-01-01,73.9,72.4,85.8,89.8,93.2,84.4,87.7,81.1
1992-02-01,74.4,72.0,86.0,90.4,89.5,90.6,88.6,81.1
1992-03-01,73.9,72.1,85.0,91.0,95.4,96.8,88.5,81.1
1992-04-01,73.8,71.0,85.5,91.5,90.4,93.7,89.1,81.1
1992-05-01,74.9,72.4,86.2,91.6,94.2,87.1,88.4,81.1
1992-06-01,74.8,72.1,85.7,93.4,97.0,87.0,88.3,81.1
1992-07-01,73.8,73.2,86.0,92.7,97.5,88.8,89.3,81.3
1992-08-01,74.2,74.0,86.4,92.3,99.4,90.3,89.3,81.3
1992-09-01,74.7,74.8,86.4,93.8,102.9,89.6,89.7,81.5
1992-10-01,77.0,76.8,86.4,92.6,95.5,90.0,89.6,81.5
1992-11-01,76.9,78.5,86.0,91.4,95.5,91.3,90.1,81.7
1992-12-01,78.8,80.2,86.8,91.9,92.7,87.7,89.9,81.7
1993-01-01,78.4,82.1,87.2,92.9,95.2,90.3,91.9,81.8
1993-02-01,79.4,82.1,87.1,94.1,94.2,92.5,91.1,82.0
1993-03-01,79.2,81.9,86.7,91.7,90.7,98.2,91.5,81.9
1993-04-01,80.1,82.8,87.1,93.3,93.3,98.7,90.9,81.9
1993-05-01,81.7,83.2,87.5,92.3,92.5,110.6,91.8,82.0
1993-06-01,82.7,83.3,87.2,92.5,94.6,101.2,90.7,82.0
1993-07-01,82.1,82.3,87.0,90.3,99.7,94.8,91.5,82.0
1993-08-01,80.5,83.0,88.0,92.3,100.0,95.7,92.2,82.0
1993-09-01,81.7,81.9,87.7,93.1,102.3,94.1,92.4,82.0
1993-10-01,83.1,82.4,87.4,94.5,101.8,92.1,92.2,82.0
1993-11-01,82.5,81.9,87.7,93.7,102.5,98.3,91.1,82.3
1993-12-01,83.9,80.6,88.2,94.2,95.9,100.1,90.9,82.3
1994-01-01,82.5,79.9,88.4,94.3,93.2,106.2,91.3,82.4
1994-02-01,83.0,80.5,88.3,93.8,93.1,95.9,90.2,82.5
1994-03-01,82.5,80.9,88.3,95.0,94.1,98.7,90.9,82.8
1994-04-01,85.3,78.4,88.6,95.0,96.4,98.2,91.7,83.0
1994-05-01,87.1,78.8,88.2,95.1,96.1,97.8,91.4,83.1
1994-06-01,85.5,79.1,88.7,95.1,96.1,103.6,91.3,83.1
1994-07-01,85.9,79.4,88.2,97.4,95.4,100.8,92.7,83.1
1994-08-01,84.6,79.3,89.0,97.8,98.3,96.7,92.9,83.2
1994-09-01,87.2,80.7,89.2,97.8,99.4,90.3,93.1,83.6
1994-10-01,86.4,83.8,89.6,97.5,98.2,85.3,95.2,83.8
1994-11-01,85.0,84.7,89.7,96.0,96.4,91.4,95.7,83.9
1994-12-01,85.6,85.3,89.7,95.4,94.7,95.9,95.7,83.9
1995-01-01,85.4,84.7,90.5,96.5,93.4,102.7,95.8,83.9
1995-02-01,85.7,86.8,91.2,97.8,97.6,101.0,97.4,84.0
1995-03-01,82.5,86.3,90.6,97.3,92.9,97.5,97.1,84.2
1995-04-01,84.3,86.2,91.4,96.7,95.9,114.1,94.2,84.2
1995-05-01,84.7,88.0,91.0,95.2,98.0,100.8,96.5,84.3
1995-06-01,85.3,87.1,91.6,97.4,94.9,105.9,95.8,84.3
1995-07-01,84.3,87.1,91.6,95.1,98.0,100.3,94.0,84.4
1995-08-01,83.9,87.6,91.0,95.1,98.1,89.3,96.7,84.6
1995-09-01,83.2,87.1,91.5,97.2,99.7,85.6,97.0,84.7
1995-10-01,86.6,87.0,92.9,98.6,97.4,82.5,95.7,85.0
1995-11-01,85.3,87.9,93.4,97.4,98.1,86.0,97.1,85.0
1995-12-01,87.8,88.7,93.2,100.4,98.9,89.9,95.9,85.1
1996-01-01,86.3,88.3,93.8,97.3,93.4,90.7,96.2,85.3
1996-02-01,83.7,87.6,93.7,95.6,95.3,85.7,94.5,85.3
1996-03-01,84.7,87.1,94.4,97.5,96.0,90.6,96.2,85.5
1996-04-01,84.3,86.9,93.6,99.4,98.2,97.1,96.6,85.9
1996-05-01,85.8,85.6,92.6,98.9,99.8,90.8,96.3,86.2
1996-06-01,87.3,86.9,93.2,96.6,100.9,91.1,97.1,86.6
1996-07-01,87.4,86.5,92.8,97.4,103.2,90.8,97.1,86.8
1996-08-01,88.2,87.6,93.6,97.3,104.7,88.5,96.8,87.2
1996-09-01,85.5,87.0,95.8,101.4,101.4,78.7,97.1,87.3
1996-10-01,86.2,86.8,94.9,102.6,103.0,78.6,95.9,87.4
1996-11-01,88.9,87.1,96.3,103.2,107.0,87.0,98.2,87.7
1996-12-01,90.8,88.3,99.1,104.1,104.9,84.8,97.4,87.9
1997-01-01,90.2,90.4,99.0,102.2,101.3,91.5,98.3,88.1
1997-02-01,88.9,87.4,98.5,101.5,96.2,93.6,98.8,88.2
1997-03-01,87.3,86.8,98.0,101.9,96.4,95.4,97.8,88.2
1997-04-01,88.4,87.3,97.1,100.3,98.9,89.6,98.2,88.3
1997-05-01,89.9,88.5,99.1,100.7,106.0,89.9,97.0,88.5
1997-06-01,88.8,87.2,95.9,100.2,98.3,92.0,97.5,88.8
1997-07-01,88.3,86.5,97.5,101.0,98.6,92.2,98.1,89.4
1997-08-01,89.8,87.1,96.9,97.3,99.4,85.8,96.5,89.4
1997-09-01,89.1,86.7,98.5,98.4,97.2,83.2,94.9,89.7
1997-10-01,89.8,86.1,96.9,101.1,99.9,78.7,96.6,90.0
1997-11-01,90.8,88.1,99.0,102.9,98.6,85.9,97.2,89.7
1997-12-01,92.0,89.8,99.5,103.4,99.8,88.8,98.2,89.8
1998-01-01,87.2,87.4,99.3,101.4,94.4,102.9,98.0,90.0
1998-02-01,83.7,87.3,98.2,99.6,93.8,94.8,98.2,90.4
1998-03-01,82.7,86.9,99.5,96.5,98.6,103.5,98.0,90.6
1998-04-01,82.1,87.2,99.8,96.6,96.4,102.0,97.4,90.8
1998-05-01,82.6,87.1,100.3,101.5,106.1,104.1,97.7,91.0
1998-06-01,85.1,90.0,100.0,98.4,110.3,103.9,99.0,90.9
1998-07-01,87.5,89.2,99.5,98.6,106.0,103.9,97.3,91.0
1998-08-01,85.4,89.2,98.3,97.3,102.1,93.3,98.6,91.1
1998-09-01,85.2,88.3,98.0,98.2,97.2,83.6,99.3,91.1
1998-10-01,86.1,89.8,97.3,99.5,96.2,85.3,98.4,91.2
1998-11-01,85.8,88.9,97.7,99.8,101.3,87.4,98.0,91.6
1998-12-01,86.1,93.7,98.0,101.9,99.4,88.7,97.5,91.8
1999-01-01,84.6,94.0,98.6,102.6,101.5,95.0,98.5,92.0
1999-02-01,84.0,94.0,98.8,100.2,92.1,93.4,97.5,92.5
1999-03-01,85.6,93.7,98.0,96.4,97.4,96.2,98.7,92.8
1999-04-01,84.7,93.4,97.6,97.3,101.7,92.8,97.9,93.6
1999-05-01,86.1,92.9,97.7,97.8,104.0,93.8,97.9,93.6
1999-06-01,84.5,91.9,97.4,96.5,98.6,95.9,98.3,93.7
1999-07-01,86.4,94.7,97.0,96.4,91.6,94.1,96.8,93.7
1999-08-01,87.2,95.4,96.4,95.7,94.6,88.8,97.6,94.0
1999-09-01,86.7,95.3,96.8,96.0,92.6,82.7,98.4,94.0
1999-10-01,86.0,93.7,96.5,97.9,89.4,82.3,94.5,93.9
1999-11-01,89.1,95.2,96.8,98.5,93.6,82.9,97.8,94.2
1999-12-01,88.7,98.6,96.3,100.4,91.9,85.3,98.0,94.2
2000-01-01,89.4,97.1,97.2,97.5,89.6,89.1,98.2,94.9
2000-02-01,89.7,94.5,96.4,97.2,90.7,87.4,98.6,95.1
2000-03-01,91.1,93.7,97.8,96.7,90.8,88.1,96.4,95.2
2000-04-01,92.1,95.5,97.2,95.8,89.6,88.9,97.5,95.4
2000-05-01,92.3,96.6,97.5,96.1,93.5,94.0,97.9,95.5
2000-06-01,91.6,94.9,97.2,93.8,93.4,91.9,98.9,95.7
2000-07-01,93.3,94.3,98.1,94.3,94.0,94.3,96.5,95.7
2000-08-01,94.8,96.5,98.2,95.9,92.5,94.8,97.7,95.7
2000-09-01,93.1,96.4,98.5,95.1,89.3,87.3,98.2,95.5
2000-10-01,90.4,95.6,97.6,93.8,88.7,84.0,99.3,95.7
2000-11-01,92.2,97.0,97.1,94.9,93.4,89.0,98.3,96.5
2000-12-01,94.7,99.4,99.3,99.7,97.2,101.7,100.0,96.5
2001-01-01,93.0,101.9,99.1,96.5,93.2,92.8,99.1,96.4
2001-02-01,94.5,100.0,98.4,96.5,92.4,100.8,100.1,96.6
2001-03-01,97.0,100.6,98.6,96.1,93.1,103.4,98.9,96.5
2001-04-01,97.6,98.2,98.6,97.1,98.1,100.3,99.3,96.8
2001-05-01,99.3,100.1,98.6,96.9,101.1,101.6,98.9,97.0
2001-06-01,100.5,101.1,100.0,95.2,98.2,102.3,99.3,97.2
2001-07-01,100.0,101.2,99.2,98.1,100.0,101.1,99.5,97.0
2001-08-01,100.4,101.2,97.5,97.8,99.8,100.7,99.9,97.6
2001-09-01,99.1,101.0,97.3,98.6,93.5,89.5,99.3,97.6
2001-10-01,99.1,100.1,97.6,97.2,94.5,86.2,99.9,97.6
2001-11-01,98.8,100.0,98.2,95.9,100.5,90.6,99.1,98.5
2001-12-01,100.5,100.9,98.4,100.1,105.0,97.2,100.1,98.7
2002-01-01,100.8,98.1,98.7,101.0,106.8,103.0,101.2,99.0
2002-02-01,101.1,101.9,98.7,100.1,98.8,104.1,99.8,99.3
2002-03-01,97.3,98.0,98.6,99.4,97.0,108.7,99.0,99.6
2002-04-01,101.2,98.9,98.4,98.3,96.9,103.6,99.5,99.5
2002-05-01,101.3,100.2,100.3,98.6,103.2,101.2,99.7,99.3
2002-06-01,100.5,99.2,100.4,99.4,97.8,105.0,99.6,99.7
2002-07-01,99.1,100.3,100.4,99.1,99.8,102.8,100.0,100.1
2002-08-01,100.2,99.4,99.9,99.2,98.5,97.5,97.8,100.3
2002-09-01,97.8,102.1,100.9,98.8,98.3,91.3,100.8,100.4
2002-10-01,99.9,99.3,100.9,98.6,98.9,88.2,100.3,100.4
2002-11-01,99.7,100.8,101.3,102.5,101.0,95.3,99.9,100.9
2002-12-01,100.9,101.7,101.5,105.1,103.2,99.3,102.4,101.4
2003-01-01,100.5,99.3,101.0,102.9,96.1,96.2,103.3,101.4
2003-02-01,100.9,98.8,101.5,103.2,94.8,96.3,104.0,102.3
2003-03-01,102.4,98.3,102.6,103.6,95.0,101.0,102.3,102.2
2003-04-01,103.2,99.2,101.2,104.4,97.5,103.0,102.1,102.3
2003-05-01,103.4,99.7,103.0,104.0,101.1,106.7,102.9,102.5
2003-06-01,101.3,97.5,102.5,102.5,102.0,106.6,102.6,102.5
2003-07-01,98.5,100.2,102.7,101.7,103.4,101.4,104.1,102.9
2003-08-01,94.1,98.2,103.2,103.5,105.6,99.0,103.5,103.1
2003-09-01,94.2,95.0,102.8,102.6,104.4,96.1,106.0,103.2
2003-10-01,97.6,94.4,102.1,105.3,102.4,92.9,103.3,103.4
2003-11-01,99.1,96.9,103.7,105.8,101.9,98.1,104.4,103.6
2003-12-01,99.3,101.4,104.0,108.8,107.3,105.9,107.7,103.8
2004-01-01,98.3,97.2,104.1,104.3,100.6,100.4,107.5,104.1
2004-02-01,99.7,97.2,102.9,105.4,97.7,98.9,107.3,104.6
2004-03-01,99.5,98.0,104.5,107.3,96.1,99.4,106.5,104.3
2004-04-01,97.8,93.8,101.9,108.1,97.2,95.1,106.2,104.6
2004-05-01,100.9,92.7,103.5,106.5,103.2,97.6,106.5,105.5
2004-06-01,103.6,96.9,103.7,109.0,106.1,101.7,108.0,105.5
2004-07-01,105.8,96.8,103.8,107.8,103.8,97.0,106.7,105.8
2004-08-01,105.2,97.4,103.4,106.4,105.0,91.5,104.1,106.0
2004-09-01,102.7,93.3,103.3,106.9,105.1,93.6,106.0,106.2
2004-10-01,104.1,94.9,103.5,109.6,107.6,96.4,105.0,106.4
2004-11-01,104.6,95.5,105.1,110.6,109.2,108.9,107.3,106.4
2004-12-01,103.8,95.3,106.1,111.0,101.9,111.1,107.4,106.7
2005-01-01,104.7,95.0,105.6,110.0,97.9,101.9,109.1,107.1
2005-02-01,103.9,93.7,105.2,107.9,91.3,96.3,106.2,107.4
2005-03-01,104.6,93.8,107.0,110.5,90.7,96.8,108.4,107.3
2005-04-01,106.0,96.4,109.3,110.6,97.1,103.3,110.8,107.3
2005-05-01,104.9,95.1,108.3,108.1,98.1,100.7,105.0,107.4
2005-06-01,105.3,94.6,107.8,108.3,99.2,98.8,108.0,107.6
2005-07-01,102.0,97.9,107.7,108.2,102.1,99.3,107.3,107.7
2005-08-01,103.7,95.2,107.9,106.3,102.6,100.7,106.9,107.7
2005-09-01,99.8,96.0,107.6,105.9,96.2,91.5,105.0,108.0
2005-10-01,102.2,91.1,107.2,106.8,100.5,91.3,102.2,109.3
2005-11-01,101.9,90.4,108.0,104.2,99.0,91.2,99.8,110.0
2005-12-01,100.0,88.4,107.3,107.0,96.9,96.5,100.3,110.4
2006-01-01,100.7,87.8,108.6,104.8,93.9,103.2,101.6,110.2
2006-02-01,101.2,88.4,109.1,109.5,92.8,98.3,100.4,110.0
2006-03-01,99.7,86.7,107.6,108.5,92.6,96.5,102.5,110.7
2006-04-01,100.7,86.3,108.3,106.8,93.6,98.2,104.4,112.1
2006-05-01,102.1,86.8,111.3,111.3,97.0,101.4,104.0,111.8
2006-06-01,102.6,87.5,111.6,112.3,100.1,105.2,104.4,112.2
2006-07-01,105.0,88.4,111.6,113.2,105.2,105.0,105.3,112.2
2006-08-01,104.7,91.0,112.1,113.4,109.9,109.6,106.8,112.7
2006-09-01,105.4,88.1,112.9,113.5,105.3,102.0,107.4,112.8
2006-10-01,106.9,88.5,112.8,114.1,108.6,107.0,105.6,112.8
2006-11-01,105.0,91.7,112.7,117.0,109.9,105.4,106.2,112.9
2006-12-01,105.1,92.7,113.2,119.2,110.9,106.0,106.6,113.3
2007-01-01,105.4,91.7,115.2,115.9,106.5,109.9,108.6,113.3
2007-02-01,106.6,94.0,116.0,118.2,108.7,117.1,107.6,113.2
2007-03-01,107.4,92.6,114.6,115.9,107.3,114.0,109.2,113.6
2007-04-01,107.5,91.4,115.7,116.6,107.1,111.5,109.5,113.6
2007-05-01,106.9,93.0,115.5,115.2,110.0,108.4,107.4,114.3
2007-06-01,106.9,90.9,115.3,116.0,112.6,108.5,109.0,114.8
2007-07-01,108.3,90.9,113.6,118.2,110.6,109.5,106.8,114.8
2007-08-01,107.1,92.8,114.7,119.1,108.1,104.5,109.0,115.0
2007-09-01,105.8,89.6,114.5,115.8,102.8,104.6,107.0,115.2
2007-10-01,106.6,89.6,114.3,118.2,106.7,103.1,105.7,116.0
2007-11-01,104.8,88.7,114.6,118.9,104.2,103.6,107.0,116.5
2007-12-01,104.4,86.7,114.3,119.0,102.1,102.2,106.1,116.7
2008-01-01,103.8,86.6,116.0,119.4,101.4,105.6,107.3,116.6
2008-02-01,103.8,86.5,116.8,121.1,100.0,103.6,108.7,117.1
2008-03-01,106.2,86.5,116.6,122.0,97.6,103.3,108.6,117.7
2008-04-01,105.1,88.6,117.8,124.4,99.3,102.9,111.2,117.9
2008-05-01,104.2,89.9,117.5,129.3,103.2,103.6,108.2,117.9
2008-06-01,107.0,89.7,120.6,130.0,106.3,112.2,111.2,118.2
2008-07-01,109.5,91.2,121.3,131.0,107.9,113.3,111.0,118.7
2008-08-01,111.3,91.0,122.6,135.6,111.1,112.3,112.1,118.8
2008-09-01,113.1,90.6,121.9,130.8,111.1,109.4,110.6,119.4
2008-10-01,113.3,88.6,122.7,135.9,114.3,110.7,112.8,119.9
2008-11-01,114.9,92.7,124.0,136.5,118.0,124.3,114.8,120.7
2008-12-01,116.1,91.6,125.4,137.8,116.3,125.6,113.8,121.5
2009-01-01,114.5,91.7,124.8,135.8,114.0,126.3,114.7,121.8
2009-02-01,115.5,94.2,126.2,137.6,108.6,124.4,114.8,122.3
2009-03-01,117.6,97.6,128.6,137.2,113.5,123.8,118.2,122.7
2009-04-01,116.5,97.4,129.4,139.7,113.1,123.1,117.5,123.5
2009-05-01,118.3,100.4,128.1,139.3,114.5,124.9,118.4,124.1
2009-06-01,116.7,99.9,128.2,138.5,116.2,123.7,120.2,124.8
2009-07-01,116.5,102.4,127.8,137.4,118.5,119.5,121.2,125.2
2009-08-01,116.2,101.0,128.2,134.3,117.2,115.6,120.4,125.5
2009-09-01,113.7,100.2,129.0,132.0,108.5,110.8,118.8,125.8
2009-10-01,115.9,102.2,127.3,134.6,111.4,109.0,119.3,126.1
2009-11-01,112.8,104.7,129.4,135.5,111.9,115.5,122.1,126.0
2009-12-01,111.7,100.4,130.5,135.8,114.3,121.1,121.1,126.2
2010-01-01,111.2,99.9,129.0,134.8,110.4,116.6,121.5,126.4
2010-02-01,113.0,102.1,130.3,133.4,108.0,115.5,118.8,126.4
2010-03-01,113.1,97.5,131.9,131.1,110.1,116.9,123.2,126.6
2010-04-01,113.9,98.2,128.0,131.7,108.3,117.7,122.0,126.7
2010-05-01,114.7,96.4,129.9,129.3,109.2,112.5,119.9,126.9
2010-06-01,115.7,98.9,129.9,130.7,112.2,113.8,120.9,128.5
2010-07-01,116.7,98.6,131.0,132.1,112.7,111.8,123.2,128.4
2010-08-01,117.5,102.1,132.3,131.5,114.4,112.8,123.3,128.5
2010-09-01,117.8,99.8,130.9,129.8,110.2,111.7,121.3,127.9
2010-10-01,117.6,97.3,131.0,134.3,111.4,110.6,121.4,128.4
2010-11-01,119.0,98.6,131.7,132.4,115.5,113.6,122.4,129.2
2010-12-01,118.5,96.9,130.8,135.2,112.5,116.8,122.2,130.1
2011-01-01,119.5,98.0,131.4,136.9,114.0,117.9,125.6,130.3
2011-02-01,121.6,96.4,134.6,135.4,106.3,117.5,124.6,130.8
2011-03-01,122.1,96.0,135.9,137.7,107.1,132.1,124.8,131.0
2011-04-01,122.6,99.7,133.8,137.9,108.1,122.2,127.6,131.1
2011-05-01,122.4,98.0,135.0,141.1,113.1,119.3,125.0,131.3
2011-06-01,122.6,100.8,135.0,140.8,113.5,125.0,126.3,131.4
2011-07-01,125.1,100.2,135.3,141.0,113.2,123.5,126.6,131.7
2011-08-01,124.2,100.7,137.6,140.3,115.2,118.1,129.1,132.3
2011-09-01,128.0,102.9,138.5,140.9,116.1,121.7,126.8,131.7
2011-10-01,126.7,100.4,137.5,143.6,117.9,115.8,127.7,131.4
2011-11-01,128.2,99.3,139.8,141.2,118.3,119.0,127.4,131.7
2011-12-01,128.6,99.0,138.9,141.3,120.1,125.6,127.2,131.5
2012-01-01,129.3,102.8,139.3,143.5,120.6,126.9,129.8,131.4
2012-02-01,130.0,104.0,139.0,144.4,112.6,122.3,128.8,132.2
2012-03-01,131.1,100.9,140.0,145.7,111.3,115.9,129.0,132.3
2012-04-01,130.0,102.2,138.3,146.3,117.7,112.8,128.9,132.6
2012-05-01,133.0,103.4,138.0,145.1,122.1,116.8,130.1,132.7
2012-06-01,132.1,104.6,140.2,144.8,120.9,118.0,130.4,132.7
2012-07-01,132.9,105.5,139.6,146.7,123.5,121.2,129.9,132.7
2012-08-01,131.7,105.5,138.9,147.3,123.8,117.5,131.1,132.8
2012-09-01,132.2,104.0,140.5,144.8,122.9,114.4,129.7,132.7
2012-10-01,130.0,102.3,138.8,146.3,122.9,112.6,126.6,133.1
2012-11-01,130.6,103.7,140.5,143.9,125.4,115.3,127.5,133.5
2012-12-01,131.0,100.5,138.4,144.3,127.7,115.8,126.4,134.0
2013-01-01,132.1,103.7,138.7,145.4,123.5,120.0,127.0,134.5
2013-02-01,130.6,101.1,140.8,144.3,121.5,124.3,129.7,135.3
2013-03-01,131.8,104.6,143.1,145.2,124.2,121.8,129.5,135.3
2013-04-01,133.9,104.0,140.9,148.9,122.0,121.6,131.0,135.5
2013-05-01,136.5,104.2,140.8,148.8,125.3,123.4,131.2,135.9
2013-06-01,133.4,106.6,140.3,145.5,124.8,126.1,127.6,136.3
2013-07-01,134.5,107.9,141.3,148.2,124.9,127.9,130.3,136.3
2013-08-01,135.1,109.4,142.0,149.2,126.4,129.0,130.6,137.1
2013-09-01,138.1,108.8,139.7,148.1,127.6,128.0,127.9,137.4
2013-10-01,136.8,109.6,139.8,145.2,126.1,118.9,129.1,137.7
2013-11-01,132.6,107.9,141.0,147.2,129.6,126.0,127.7,137.6
2013-12-01,133.8,104.7,138.1,147.4,132.1,125.7,127.8,137.8
2014-01-01,135.6,113.0,140.0,145.0,125.4,128.5,128.7,138.9
2014-02-01,135.5,114.4,141.7,147.6,134.8,132.4,128.1,139.1
2014-03-01,141.4,118.7,143.0,145.9,134.8,132.0,128.6,138.9
2014-04-01,142.1,117.4,141.9,147.0,132.7,127.0,127.2,139.3
2014-05-01,150.3,119.6,143.0,145.5,134.1,131.0,129.7,139.3
2014-06-01,149.9,120.8,143.7,147.5,133.2,130.1,126.2,139.1
2014-07-01,150.0,120.8,142.3,147.1,135.9,133.4,127.4,139.8
2014-08-01,148.1,120.6,142.7,149.0,132.1,129.2,129.2,140.1
2014-09-01,150.1,118.0,143.8,142.1,130.4,128.2,127.3,140.4
2014-10-01,155.6,119.8,142.6,147.0,128.2,123.9,128.8,140.8
2014-11-01,154.7,117.7,144.4,147.6,131.8,132.8,127.3,141.2
2014-12-01,155.7,115.8,142.1,148.9,131.8,134.0,128.6,141.9
2015-01-01,158.4,117.4,143.6,146.5,134.7,136.8,130.2,142.4
2015-02-01,156.6,118.5,141.3,147.9,137.2,139.5,128.1,142.4
2015-03-01,158.8,116.5,146.8,146.9,135.5,138.3,128.7,142.6
2015-04-01,159.0,118.7,144.7,150.4,136.0,130.0,130.3,142.5
2015-05-01,161.8,120.5,143.9,151.2,141.1,138.7,132.5,143.2
