Date,Energy 
2006-03-01,127.9
2006-04-01,136.9
2006-05-01,139.4
2006-06-01,138.9
2006-07-01,142.2
2006-08-01,143.0
2006-09-01,128.0
2006-10-01,124.6
2006-11-01,123.5
2006-12-01,123.6
2007-01-01,123.6
2007-02-01,123.2
2007-03-01,131.8
2007-04-01,134.8
2007-05-01,142.6
2007-06-01,142.9
2007-07-01,143.2
2007-08-01,137.4
2007-09-01,139.1
2007-10-01,133.7
2007-11-01,133.3
2007-12-01,135.5
2008-01-01,136.7
2008-02-01,137.9
2008-03-01,141.6
2008-04-01,147.3
2008-05-01,154.3
2008-06-01,159.1
2008-07-01,162.4
2008-08-01,159.9
2008-09-01,162.0
2008-10-01,150.6
2008-11-01,131.1
2008-12-01,121.4
2009-01-01,122.7
2009-02-01,125.2
2009-03-01,125.0
2009-04-01,127.7
2009-05-01,129.8
2009-06-01,136.3
2009-07-01,134.8
2009-08-01,133.2
2009-09-01,133.5
2009-10-01,131.4
2009-11-01,133.0
2009-12-01,131.4
2010-01-01,132.3
2010-02-01,131.9
2010-03-01,131.7
2010-04-01,132.7
2010-05-01,131.3
2010-06-01,129.8
2010-07-01,129.0
2010-08-01,130.5
2010-09-01,131.2
2010-10-01,129.9
2010-11-01,128.9
2010-12-01,130.4
2011-01-01,136.0
2011-02-01,137.5
2011-03-01,143.4
2011-04-01,148.5
2011-05-01,153.1
2011-06-01,148.8
2011-07-01,144.8
2011-08-01,144.5
2011-09-01,143.5
2011-10-01,144.4
2011-11-01,143.8
2011-12-01,138.8
2012-01-01,139.2
2012-02-01,137.6
2012-03-01,144.1
2012-04-01,149.2
2012-05-01,147.7
2012-06-01,147.1
2012-07-01,146.9
2012-08-01,147.1
2012-09-01,150.1
2012-10-01,151.3
2012-11-01,144.1
2012-12-01,139.5
2013-01-01,136.4
2013-02-01,142.5
2013-03-01,149.3
2013-04-01,148.9
2013-05-01,152.1
2013-06-01,160.5
2013-07-01,158.8
2013-08-01,156.5
2013-09-01,154.5
2013-10-01,147.8
2013-11-01,145.2
2013-12-01,142.6
2014-01-01,143.9
2014-02-01,146.0
2014-03-01,154.6
2014-04-01,156.5
2014-05-01,159.6
2014-06-01,160.6
2014-07-01,158.1
2014-08-01,156.1
2014-09-01,155.4
2014-10-01,150.5
2014-11-01,145.0
2014-12-01,134.3
2015-01-01,125.9
2015-02-01,130.1
2015-03-01,135.5
2015-04-01,134.0
2015-05-01,136.3
2015-06-01,143.6
2015-07-01,141.9
2015-08-01,147.5
2015-09-01,139.7
2015-10-01,142.9
2015-11-01,138.2
2015-12-01,128.6
2016-01-01,126.2
2016-02-01,117.9
2016-03-01,126.3
2016-04-01,130.5
2016-05-01,134.3
2016-06-01,147.1
2016-07-01,135.6
2016-08-01,137.5
2016-09-01,137.2
2016-10-01,140.5
2016-11-01,130.5
2016-12-01,131.8
2017-01-01,139.9
2017-02-01,136.2
2017-03-01,135.8
2017-04-01,140.4
2017-05-01,134.2
2017-06-01,132.9
2017-07-01,130.3
2017-08-01,133.4
2017-09-01,140.3
2017-10-01,140.1
2017-11-01,146.6
2017-12-01,142.5
2018-01-01,145.2
2018-02-01,143.1
2018-03-01,144.9
2018-04-01,154.5
2018-05-01,157.7
2018-06-01,159.9
2018-07-01,158.6
2018-08-01,155.4
2018-09-01,154.6
2018-10-01,151.1
2018-11-01,144.2
2018-12-01,139.5
2019-01-01,135.1
2019-02-01,141.2
2019-03-01,149.4
2019-04-01,164.3
2019-05-01,163.2
2019-06-01,157.3
2019-07-01,157.8
2019-08-01,152.7
2019-09-01,153.0
2019-10-01,155.2
2019-11-01,148.2
2019-12-01,145.5
2020-01-01,144.1
2020-02-01,144.4
2020-03-01,130.9
2020-04-01,119.2
2020-05-01,131.9
2020-06-01,139.7
2020-07-01,143.1
2020-08-01,141.9
2020-09-01,141.0
2020-10-01,144.4
2020-11-01,143.5
2020-12-01,144.7
2021-01-01,150.2
2021-02-01,154.5
2021-03-01,159.7
2021-04-01,165.8
2021-05-01,169.7
2021-06-01,169.2
2021-07-01,172.8
2021-08-01,174.1
2021-09-01,174.3
2021-10-01,182.1
2021-11-01,182.5
2021-12-01,176.0
2022-01-01,184.2
2022-02-01,189.1
2022-03-01,207.7
2022-04-01,209.5
2022-05-01,221.0
2022-06-01,238.0
2022-07-01,226.3
2022-08-01,210.2
2022-09-01,209.6
2022-10-01,221.3
2022-11-01,214.7
2022-12-01,198.8
2023-01-01,196.1
2023-02-01,198.2
2023-03-01,197.1
2023-04-01,206.4
2023-05-01,205.4
2023-06-01,201.3
2023-07-01,201.2
2023-08-01,205.2
2023-09-01,205.4
2023-10-01,199.6
2023-11-01,195.8
2023-12-01,184.4
2024-01-01,169.5
2024-02-01,175.1
2024-03-01,182.6
2024-04-01,188.4
