Date,Meat,"Fish, seafood and other marine products",Dairy products and eggs,Bakery and cereal products (excluding baby food),"Fruit, fruit preparations and nuts",Vegetables and vegetable preparations,Other food products and non-alcoholic beverages,Food purchased from restaurants 
1988-01-01,80.3,55.9,79.7,66.5,83.3,75.4,82.4,68.6
1988-02-01,83.1,57.3,80.6,67.7,83.6,76.7,82.1,68.7
1988-03-01,81.8,58.2,80.0,67.8,84.4,69.8,82.1,69.6
1988-04-01,82.4,58.4,90.6,69.0,85.2,73.3,81.8,69.7
1988-05-01,84.4,58.3,90.8,69.8,85.3,71.6,81.7,69.7
1988-06-01,84.9,58.4,83.3,69.0,85.7,66.4,82.4,69.7
1988-07-01,83.6,60.0,81.9,68.3,87.8,68.7,83.8,70.1
1988-08-01,84.3,60.6,82.6,68.6,93.5,66.4,83.8,70.2
1988-09-01,85.0,60.8,83.2,67.7,94.0,64.7,83.7,70.3
1988-10-01,83.6,60.6,82.1,66.6,98.8,67.6,84.6,71.2
1988-11-01,83.6,60.6,82.8,68.9,91.7,67.7,85.0,71.6
1988-12-01,86.8,60.1,92.1,66.0,93.5,72.5,84.0,71.6
1989-01-01,85.4,62.1,82.4,68.6,90.6,71.9,85.8,71.7
1989-02-01,85.1,61.9,82.0,68.7,86.8,80.5,84.7,71.9
1989-03-01,84.1,62.1,82.0,66.9,88.3,76.8,85.9,71.9
1989-04-01,86.4,61.9,82.0,70.8,95.6,77.7,87.9,72.4
1989-05-01,88.3,62.7,100.9,69.9,97.7,85.1,87.0,72.6
1989-06-01,86.6,62.3,86.5,71.4,94.2,77.7,87.4,72.6
1989-07-01,86.4,62.6,82.5,71.7,96.4,78.4,87.7,73.2
1989-08-01,86.6,62.9,82.7,71.4,97.8,78.1,87.0,73.2
1989-09-01,87.3,63.2,82.8,71.8,96.9,72.7,87.6,73.5
1989-10-01,85.6,61.9,82.4,71.8,97.3,71.8,88.5,74.2
1989-11-01,85.3,62.7,82.9,70.1,94.3,73.8,87.0,74.2
1989-12-01,86.2,61.1,84.0,69.4,89.4,69.9,88.2,74.2
1990-01-01,86.6,62.4,83.9,70.9,92.6,73.2,87.4,74.3
1990-02-01,87.6,61.7,84.5,70.3,89.9,82.8,87.4,74.3
1990-03-01,88.0,62.4,84.9,70.2,93.0,83.9,87.3,75.9
1990-04-01,87.8,61.7,85.2,70.2,94.2,71.8,87.6,75.9
1990-05-01,90.7,62.5,92.3,70.6,99.1,73.9,87.4,75.9
1990-06-01,86.9,61.7,85.7,71.4,94.9,74.2,88.2,75.9
1990-07-01,90.2,61.4,85.8,71.2,94.2,71.8,88.4,75.9
1990-08-01,87.7,62.0,85.7,71.9,95.1,69.5,87.7,75.9
1990-09-01,88.8,62.0,86.0,69.9,92.4,71.5,88.3,75.9
1990-10-01,89.8,62.4,86.3,70.3,94.4,69.2,89.1,76.6
1990-11-01,85.4,62.6,86.5,70.0,92.8,69.4,88.9,76.6
1990-12-01,88.7,62.5,86.9,70.5,91.5,66.0,89.1,77.3
1991-01-01,89.9,62.7,86.9,71.3,97.1,70.8,91.0,82.8
1991-02-01,88.3,63.5,87.0,71.8,101.6,74.5,90.7,82.8
1991-03-01,89.6,63.1,87.4,71.6,105.0,68.7,90.7,82.8
1991-04-01,88.9,62.8,87.5,71.5,106.1,71.0,92.0,82.8
1991-05-01,92.4,64.2,98.8,76.3,102.3,83.3,91.0,82.9
1991-06-01,91.4,65.5,88.2,73.6,98.2,87.2,90.7,82.9
1991-07-01,92.4,66.0,88.2,72.6,98.8,87.4,91.0,83.1
1991-08-01,90.7,66.1,88.4,71.7,105.3,71.3,90.7,83.6
1991-09-01,90.6,65.5,88.4,72.6,103.8,74.0,90.2,84.9
1991-10-01,89.3,66.0,88.2,72.3,104.6,68.4,90.7,84.9
1991-11-01,88.8,64.7,89.2,74.3,97.7,71.0,89.7,84.9
1991-12-01,88.2,64.6,89.4,73.7,90.1,72.1,89.7,84.9
1992-01-01,87.2,64.7,89.8,74.0,97.7,67.3,89.9,85.1
1992-02-01,88.1,64.8,89.8,74.7,99.9,71.9,89.9,85.1
1992-03-01,89.7,64.6,89.8,74.7,98.3,74.6,89.7,85.4
1992-04-01,88.3,64.5,89.6,74.7,93.3,75.1,88.9,85.4
1992-05-01,89.3,64.7,89.7,78.9,100.7,72.3,90.4,85.3
1992-06-01,89.1,64.7,89.1,73.8,93.8,62.1,90.1,85.3
1992-07-01,85.0,63.5,88.7,72.8,91.7,65.7,89.9,85.9
1992-08-01,81.2,63.0,86.7,70.6,99.0,65.4,90.8,85.9
1992-09-01,81.4,67.1,86.5,69.0,89.7,65.2,88.4,86.0
1992-10-01,83.0,67.8,86.5,69.9,93.2,65.8,90.4,86.0
1992-11-01,81.6,69.9,85.1,68.2,84.8,67.5,85.2,86.6
1992-12-01,82.9,68.2,86.3,68.3,87.7,67.0,85.7,86.6
1993-01-01,83.3,69.9,87.2,69.3,86.1,71.7,89.8,86.6
1993-02-01,84.6,69.3,87.5,70.7,89.5,73.9,92.1,86.6
1993-03-01,85.7,72.4,87.0,72.5,83.3,74.6,92.3,86.8
1993-04-01,85.6,71.1,87.3,73.6,89.5,71.6,91.2,86.8
1993-05-01,84.9,71.6,89.2,74.3,89.9,89.3,92.0,86.8
1993-06-01,85.6,71.1,87.0,73.1,92.2,75.7,94.1,86.8
1993-07-01,84.8,71.7,87.9,75.1,92.8,70.3,93.8,86.8
1993-08-01,85.0,71.9,87.5,73.9,94.3,69.7,94.9,86.8
1993-09-01,85.2,71.5,87.7,71.6,100.5,66.6,94.3,87.1
1993-10-01,84.7,73.5,88.9,76.4,99.6,68.6,93.7,87.6
1993-11-01,83.3,73.3,88.9,74.4,102.2,76.4,96.4,87.6
1993-12-01,85.1,73.5,89.3,76.2,91.9,77.1,94.1,87.6
1994-01-01,88.7,73.7,90.2,76.6,95.9,91.0,96.0,87.4
1994-02-01,87.0,76.8,89.5,77.3,100.4,82.7,95.6,87.4
1994-03-01,86.8,74.6,89.4,76.5,100.6,81.9,97.9,87.9
1994-04-01,90.2,74.3,90.7,76.2,97.7,84.0,97.4,87.9
1994-05-01,90.8,70.4,88.5,76.0,98.6,83.7,99.5,87.9
1994-06-01,92.1,74.3,87.7,76.8,97.6,82.0,101.1,87.9
1994-07-01,88.2,76.4,88.3,79.8,101.5,80.5,88.8,88.1
1994-08-01,89.2,78.9,89.5,76.9,101.5,81.9,99.4,88.1
1994-09-01,89.6,78.6,91.7,78.2,98.7,76.7,100.5,87.9
1994-10-01,86.4,79.4,91.8,79.6,99.6,75.5,101.6,88.0
1994-11-01,85.8,80.4,90.7,79.4,97.7,81.5,104.6,88.0
1994-12-01,86.0,80.9,92.7,79.7,103.1,93.0,103.4,88.0
1995-01-01,85.7,82.7,92.7,77.0,103.4,96.8,100.6,88.0
1995-02-01,86.0,83.9,91.4,77.1,102.3,94.9,101.0,88.4
1995-03-01,86.0,84.4,93.1,76.2,98.6,93.3,101.4,88.4
1995-04-01,87.6,90.1,94.2,79.2,92.6,119.2,102.2,88.4
1995-05-01,87.7,90.1,93.3,81.1,99.5,119.5,100.5,88.6
1995-06-01,87.5,90.1,93.2,82.4,98.6,111.4,102.6,89.5
1995-07-01,86.4,90.3,94.0,82.8,104.1,96.0,103.0,89.7
1995-08-01,88.2,88.6,96.1,84.4,104.7,83.1,99.7,89.7
1995-09-01,87.8,88.3,95.3,85.1,106.8,81.1,100.9,90.2
1995-10-01,89.4,93.4,95.3,84.8,103.6,80.1,102.2,90.0
1995-11-01,90.1,95.7,96.9,83.2,104.6,79.1,102.9,90.0
1995-12-01,90.9,93.9,96.2,84.7,105.1,86.6,110.0,90.0
1996-01-01,91.3,93.0,96.6,84.7,98.3,88.0,102.0,89.8
1996-02-01,89.2,94.7,98.0,84.2,100.3,88.9,102.8,89.8
1996-03-01,89.6,90.5,98.6,82.8,102.3,84.7,97.9,89.4
1996-04-01,88.9,89.0,97.6,82.6,101.2,88.7,98.9,89.4
1996-05-01,90.8,88.0,94.9,92.3,111.1,95.1,106.2,90.1
1996-06-01,92.1,91.7,98.6,85.9,100.7,86.1,104.3,90.1
1996-07-01,94.3,91.7,99.1,86.7,104.2,86.1,104.7,90.1
1996-08-01,94.1,89.3,95.7,87.2,90.7,85.3,104.0,90.1
1996-09-01,92.6,88.6,95.1,87.7,92.3,77.1,104.3,90.3
1996-10-01,91.9,93.4,95.3,91.4,100.7,78.6,105.8,90.5
1996-11-01,92.8,90.7,92.1,89.5,103.6,92.8,108.3,90.8
1996-12-01,92.6,89.4,91.7,88.1,95.3,82.4,103.1,91.5
1997-01-01,93.5,87.2,93.9,89.1,96.5,82.3,101.5,91.5
1997-02-01,90.3,84.2,92.4,88.4,96.1,85.0,96.7,91.5
1997-03-01,90.4,85.0,92.8,85.1,92.2,87.0,94.7,91.5
1997-04-01,90.6,83.7,90.4,86.0,94.1,88.6,101.2,91.5
1997-05-01,92.7,84.9,92.8,86.5,93.6,85.9,98.5,91.9
1997-06-01,95.0,87.7,93.4,85.5,89.1,82.0,99.6,91.9
1997-07-01,96.6,93.4,94.8,87.1,90.9,80.8,103.6,92.1
1997-08-01,90.7,93.1,93.4,87.0,91.6,78.1,100.2,92.1
1997-09-01,90.5,92.9,88.3,88.9,86.2,76.2,101.2,91.1
1997-10-01,92.5,91.2,90.6,89.4,89.3,78.0,103.0,91.1
1997-11-01,93.3,89.9,91.2,88.6,86.4,80.8,96.7,91.8
1997-12-01,93.1,90.9,90.2,89.2,81.3,79.7,99.7,92.3
1998-01-01,95.6,90.9,91.2,89.5,85.2,91.7,103.2,92.1
1998-02-01,92.9,88.5,90.8,89.5,82.0,83.6,104.2,92.1
1998-03-01,91.3,82.6,91.0,90.4,90.2,92.4,103.5,92.1
1998-04-01,91.6,88.2,91.1,89.9,90.4,97.3,104.1,92.5
1998-05-01,91.7,90.8,91.9,89.5,94.5,95.8,102.7,93.3
1998-06-01,93.8,91.4,92.5,88.0,98.0,100.2,100.8,93.3
1998-07-01,93.7,91.5,92.5,88.6,95.3,103.2,101.8,93.4
1998-08-01,92.5,91.1,92.7,88.5,96.2,89.4,101.0,93.4
1998-09-01,92.2,89.0,91.8,86.5,88.1,81.9,103.4,93.4
1998-10-01,91.8,90.7,93.2,89.0,90.3,82.6,101.4,93.1
1998-11-01,93.1,85.7,94.2,87.3,95.4,86.3,100.0,93.1
1998-12-01,90.7,90.7,92.7,89.3,93.9,80.9,101.5,93.1
1999-01-01,89.0,94.8,92.9,89.9,105.0,86.8,100.8,93.8
1999-02-01,88.7,94.5,92.2,88.6,89.9,91.6,97.4,93.8
1999-03-01,90.0,95.4,92.5,88.9,91.0,96.9,101.1,93.8
1999-04-01,90.7,92.3,92.4,88.7,94.0,82.4,101.1,93.8
1999-05-01,93.0,94.6,92.9,87.2,98.4,90.4,96.8,94.0
1999-06-01,91.6,91.7,93.2,82.9,95.4,89.6,98.2,95.3
1999-07-01,91.8,92.4,94.5,84.1,96.2,95.0,98.3,95.6
1999-08-01,92.9,90.1,94.0,88.6,95.1,89.4,97.4,95.6
1999-09-01,92.4,91.5,94.0,85.0,93.3,88.0,96.4,95.8
1999-10-01,90.1,94.4,92.4,89.4,92.1,87.7,96.5,95.8
1999-11-01,91.7,92.8,93.6,91.6,95.3,85.7,96.5,96.6
1999-12-01,93.1,98.3,93.5,92.2,96.3,93.8,97.9,97.0
2000-01-01,91.6,96.2,93.8,91.3,96.8,92.7,96.8,97.0
2000-02-01,92.0,97.8,94.2,89.9,93.9,86.9,93.8,97.0
2000-03-01,92.4,97.8,94.1,90.6,92.7,89.7,92.3,97.0
2000-04-01,92.8,98.3,93.9,91.2,90.5,92.3,93.7,98.8
2000-05-01,94.2,95.1,94.0,91.1,90.5,88.1,94.5,98.8
2000-06-01,95.4,95.4,93.5,90.1,87.6,89.5,96.1,98.6
2000-07-01,95.0,95.7,94.5,90.0,90.9,92.7,94.9,98.6
2000-08-01,95.7,93.9,94.8,90.8,90.0,87.6,95.2,98.6
2000-09-01,91.5,94.3,95.3,91.1,87.5,83.8,95.1,98.7
2000-10-01,92.7,93.8,95.1,91.2,82.1,82.2,94.8,98.2
2000-11-01,92.6,94.1,93.9,93.2,93.0,86.4,96.9,98.0
2000-12-01,92.3,99.8,96.6,96.3,92.8,101.0,98.6,98.0
2001-01-01,93.0,99.9,97.2,95.3,98.8,88.5,99.7,98.3
2001-02-01,96.9,95.9,96.4,91.5,88.3,94.2,97.8,98.3
2001-03-01,97.5,97.3,97.1,95.4,88.4,102.9,94.3,98.3
2001-04-01,100.3,99.4,99.7,96.8,92.0,100.5,95.4,98.3
2001-05-01,98.6,101.2,98.7,95.9,99.7,101.7,95.9,99.5
2001-06-01,100.5,101.8,99.3,97.7,97.9,99.9,93.5,99.5
2001-07-01,100.2,98.5,99.7,98.0,96.1,98.9,96.9,98.8
2001-08-01,100.3,98.4,99.0,98.8,96.6,96.9,97.9,98.8
2001-09-01,101.4,97.0,98.8,98.9,99.1,93.8,98.0,99.4
2001-10-01,101.8,100.7,97.2,99.4,98.6,90.5,95.3,99.9
2001-11-01,103.0,104.1,99.2,101.8,95.4,91.8,98.0,100.0
2001-12-01,104.8,107.8,99.2,102.1,100.9,97.0,100.2,100.0
2002-01-01,105.0,109.0,100.2,101.1,105.6,101.9,102.1,100.0
2002-02-01,104.6,105.4,98.2,99.8,96.2,99.7,102.9,100.0
2002-03-01,102.0,98.6,100.7,100.7,91.0,111.9,99.5,99.8
2002-04-01,102.7,99.2,100.0,98.7,97.8,108.6,95.4,99.8
2002-05-01,100.2,99.9,96.8,100.7,98.1,98.8,96.5,99.8
2002-06-01,98.6,98.9,100.4,100.0,99.9,100.6,98.5,99.8
2002-07-01,98.4,99.5,101.3,100.7,101.7,100.4,99.5,99.8
2002-08-01,96.0,99.9,100.8,97.9,105.3,96.3,99.2,99.8
2002-09-01,96.9,95.8,101.1,98.5,101.0,98.6,99.1,100.0
2002-10-01,96.8,95.7,99.5,98.4,102.5,93.2,101.6,100.1
2002-11-01,98.1,99.0,99.8,100.6,102.8,95.6,102.5,100.1
2002-12-01,100.6,99.1,101.1,102.9,98.0,94.5,103.2,100.9
2003-01-01,99.7,99.8,100.5,103.5,107.1,106.2,104.3,100.9
2003-02-01,100.3,96.4,100.6,102.7,107.6,99.4,106.1,101.0
2003-03-01,98.2,98.7,99.7,103.0,103.5,98.6,106.6,101.3
2003-04-01,99.9,94.9,100.0,100.6,101.7,106.2,102.4,101.7
2003-05-01,101.7,94.2,100.6,99.9,107.0,104.2,99.7,101.7
2003-06-01,99.8,94.8,100.0,96.9,98.3,98.4,100.2,101.7
2003-07-01,98.9,91.5,99.1,96.5,101.6,93.3,100.4,101.7
2003-08-01,99.5,89.3,100.0,95.2,100.9,92.7,99.2,101.9
2003-09-01,99.1,93.7,101.2,94.9,105.8,93.3,98.3,101.9
2003-10-01,99.2,91.1,100.7,97.5,101.6,89.1,96.6,101.8
2003-11-01,101.2,88.2,99.4,97.5,98.5,86.8,97.2,101.8
2003-12-01,100.9,88.7,97.7,97.1,98.0,86.4,94.6,102.4
2004-01-01,99.7,91.8,98.5,96.8,95.7,81.4,99.0,102.5
2004-02-01,97.4,90.9,98.3,98.0,92.5,85.3,98.8,102.6
2004-03-01,99.4,91.3,97.6,96.2,87.9,97.0,97.2,102.9
2004-04-01,100.7,89.4,98.4,98.7,92.4,90.5,96.1,103.1
2004-05-01,101.1,89.1,99.1,97.0,101.2,96.8,96.3,103.1
2004-06-01,103.5,87.9,98.8,93.6,104.0,98.5,96.3,103.1
2004-07-01,105.4,83.9,99.4,94.7,101.7,91.6,96.3,102.4
2004-08-01,107.9,86.3,99.1,96.7,100.8,78.0,95.4,103.8
2004-09-01,107.6,85.6,97.6,95.6,103.1,79.1,94.1,103.8
2004-10-01,109.8,87.3,99.7,96.2,109.5,91.1,95.8,103.9
2004-11-01,109.8,84.9,99.1,94.6,103.9,105.3,95.3,104.0
2004-12-01,110.3,87.7,99.3,97.4,105.0,102.0,98.5,104.0
2005-01-01,112.8,94.3,101.3,98.3,98.3,93.8,101.2,104.9
2005-02-01,112.3,89.4,100.2,97.3,97.9,87.5,98.7,107.1
2005-03-01,111.7,87.4,104.3,98.2,95.2,93.0,99.7,105.9
2005-04-01,113.1,88.9,106.4,99.2,102.6,100.4,100.9,106.1
2005-05-01,112.8,91.5,109.0,101.2,101.7,107.2,100.6,109.2
2005-06-01,111.6,88.6,107.6,99.3,112.6,114.0,101.2,109.2
2005-07-01,111.2,90.6,110.6,100.0,102.6,103.0,102.1,109.0
2005-08-01,109.8,88.3,109.9,97.7,102.0,97.4,101.6,109.0
2005-09-01,107.9,88.6,109.7,98.8,102.7,90.0,101.7,109.0
2005-10-01,104.7,88.0,108.2,101.6,109.8,96.5,102.7,110.6
2005-11-01,108.3,85.1,108.7,101.9,108.4,94.3,104.0,110.8
2005-12-01,107.3,88.1,107.0,104.5,114.9,103.6,106.2,109.4
2006-01-01,106.6,86.3,108.3,102.4,105.7,106.4,107.4,109.1
2006-02-01,107.0,84.5,108.1,101.9,103.9,101.6,104.4,109.1
2006-03-01,103.8,84.8,102.0,102.9,101.6,94.6,105.2,109.6
2006-04-01,102.6,87.3,110.6,105.0,103.7,97.1,105.2,110.0
2006-05-01,102.7,91.7,107.7,106.1,106.2,102.1,106.0,109.8
2006-06-01,103.1,91.2,106.2,107.4,99.7,97.7,105.5,109.8
2006-07-01,110.0,91.3,106.5,107.1,110.6,102.7,106.0,109.0
2006-08-01,106.9,95.6,105.4,104.9,107.2,115.0,104.0,110.1
2006-09-01,105.5,92.3,107.9,105.0,116.4,101.4,103.4,110.1
2006-10-01,107.7,91.1,107.4,108.1,116.6,106.5,104.2,110.2
2006-11-01,107.0,92.0,104.6,108.3,116.0,107.7,104.0,111.0
2006-12-01,102.3,93.5,108.1,111.5,115.4,108.6,104.9,111.0
2007-01-01,108.7,98.1,107.6,106.6,113.9,105.4,104.1,111.0
2007-02-01,110.8,97.8,109.9,107.9,113.1,112.6,106.7,111.0
2007-03-01,109.2,97.7,108.2,110.5,111.0,117.3,106.8,111.0
2007-04-01,106.5,97.0,112.1,109.1,114.2,109.0,107.1,111.0
2007-05-01,109.6,95.5,109.9,107.4,112.5,106.7,106.0,110.9
2007-06-01,111.0,89.6,110.1,108.3,113.0,108.8,107.9,110.9
2007-07-01,106.0,92.2,110.4,110.0,111.7,105.8,107.4,111.4
2007-08-01,106.4,95.0,109.2,108.8,110.8,98.2,99.4,111.4
2007-09-01,108.8,96.1,110.3,105.3,117.8,99.8,106.1,111.4
2007-10-01,106.4,96.1,110.6,106.8,112.7,100.3,107.3,111.4
2007-11-01,105.0,94.9,110.5,107.7,105.3,90.7,106.4,111.4
2007-12-01,104.3,96.9,111.1,108.9,102.4,90.4,105.0,111.4
2008-01-01,107.4,98.7,110.7,107.1,99.6,92.0,103.6,110.4
2008-02-01,107.8,94.8,107.4,109.7,111.7,102.9,107.7,113.2
2008-03-01,105.5,99.1,107.4,110.6,103.1,100.7,104.2,113.9
2008-04-01,105.1,98.5,108.4,111.8,110.7,102.5,107.0,113.9
2008-05-01,104.4,102.9,108.6,111.4,113.5,102.8,104.5,113.9
2008-06-01,101.8,100.4,109.8,113.8,113.9,111.3,106.3,113.9
2008-07-01,108.4,99.7,109.1,114.7,109.9,108.4,105.6,114.3
2008-08-01,109.8,102.0,111.8,117.9,115.2,105.4,109.8,114.8
2008-09-01,110.4,102.9,111.1,112.6,115.8,111.5,107.1,115.1
2008-10-01,102.2,102.6,112.0,120.0,126.0,113.8,106.0,115.1
2008-11-01,110.7,101.3,112.9,124.7,120.4,122.6,111.0,115.2
2008-12-01,113.9,101.7,118.1,124.4,122.7,127.3,108.3,115.2
2009-01-01,109.3,106.0,115.3,124.0,123.6,121.5,112.4,116.0
2009-02-01,111.6,106.5,116.8,122.6,114.3,123.5,111.3,115.7
2009-03-01,112.5,100.3,114.4,119.6,114.1,123.8,109.4,115.6
2009-04-01,110.6,105.9,115.4,122.8,114.6,129.4,110.7,115.6
2009-05-01,116.4,104.5,115.7,119.4,119.4,129.1,112.0,115.6
2009-06-01,120.6,106.0,115.1,125.5,120.1,130.6,110.9,118.0
2009-07-01,118.6,108.5,114.7,118.5,123.5,133.3,107.0,119.7
2009-08-01,117.4,104.9,112.4,121.7,123.5,125.9,111.2,119.7
2009-09-01,116.4,108.6,116.9,119.6,115.4,117.4,113.6,119.8
2009-10-01,114.7,108.0,115.0,123.3,125.3,122.4,113.8,119.8
2009-11-01,118.2,114.8,116.8,121.6,125.9,115.8,113.2,119.8
2009-12-01,117.4,108.4,111.9,119.6,127.7,121.0,112.8,119.8
2010-01-01,118.7,102.9,112.9,116.3,119.6,127.2,109.7,119.8
2010-02-01,119.6,102.5,114.8,120.0,122.8,126.0,112.4,120.6
2010-03-01,117.7,105.7,116.2,114.9,115.0,132.8,110.2,120.6
2010-04-01,122.5,104.4,113.1,118.6,127.8,129.3,109.2,121.1
2010-05-01,120.5,103.3,114.8,116.3,130.9,134.0,110.5,124.1
2010-06-01,125.8,106.7,117.5,121.5,130.5,135.2,111.3,124.1
2010-07-01,124.9,102.6,118.7,121.2,121.8,128.9,112.0,124.2
2010-08-01,124.4,108.2,120.3,119.0,116.5,121.2,112.2,124.8
2010-09-01,125.8,106.9,120.7,119.9,123.7,119.1,113.5,124.8
2010-10-01,122.3,106.1,117.9,123.1,118.7,126.2,113.1,125.3
2010-11-01,124.0,107.7,118.5,121.0,120.5,132.9,116.0,125.8
2010-12-01,126.0,101.7,118.8,122.2,126.3,129.0,108.7,125.8
2011-01-01,126.9,106.8,117.4,123.1,112.5,124.5,117.8,125.8
2011-02-01,126.3,104.9,118.7,119.4,107.4,132.4,114.0,125.7
2011-03-01,126.7,100.9,120.7,117.6,107.2,149.1,117.1,125.8
2011-04-01,127.3,105.9,118.1,119.9,102.9,137.6,116.1,126.8
2011-05-01,125.1,106.2,120.7,123.6,111.9,136.6,119.9,126.5
2011-06-01,128.7,110.2,118.9,126.3,110.2,150.9,117.8,126.5
2011-07-01,128.2,110.2,115.5,125.5,115.2,147.1,119.0,126.8
2011-08-01,130.2,112.7,121.1,126.2,110.3,137.4,119.5,126.8
2011-09-01,129.3,107.0,118.7,121.0,112.2,140.7,119.4,127.1
2011-10-01,129.3,112.0,119.7,127.2,112.2,126.1,118.9,127.3
2011-11-01,131.2,111.5,118.1,126.0,113.3,132.6,116.9,127.5
2011-12-01,130.9,112.1,118.2,124.9,110.5,135.0,118.1,127.5
2012-01-01,130.7,109.6,118.6,127.5,113.4,139.9,121.2,127.7
2012-02-01,133.6,118.1,119.0,126.1,110.3,133.9,116.6,127.7
2012-03-01,132.0,109.2,120.1,127.3,107.9,125.5,119.1,127.8
2012-04-01,130.2,111.1,119.8,129.0,113.5,119.1,120.4,128.2
2012-05-01,132.7,110.6,119.4,129.0,112.6,132.0,118.6,128.2
2012-06-01,135.9,112.9,121.0,127.9,112.6,124.5,119.0,128.2
2012-07-01,137.8,110.9,121.1,127.8,115.8,124.4,118.3,127.7
2012-08-01,134.6,113.9,121.1,127.1,115.5,123.4,119.0,128.0
2012-09-01,136.4,112.5,122.4,125.4,112.2,117.3,117.5,128.0
2012-10-01,137.3,116.6,120.8,130.0,115.6,114.5,117.3,130.4
2012-11-01,138.2,108.0,121.5,127.5,113.0,122.9,116.3,131.6
2012-12-01,136.9,108.1,120.5,125.9,115.4,118.3,114.5,131.6
2013-01-01,141.6,110.4,120.7,128.9,112.4,122.2,114.5,131.2
2013-02-01,140.2,106.8,121.1,131.3,112.5,132.1,116.1,131.2
2013-03-01,138.4,109.3,123.8,131.0,116.4,128.7,124.9,131.4
2013-04-01,140.5,110.3,124.2,133.6,118.1,126.3,120.2,131.5
2013-05-01,139.1,111.4,123.2,130.5,116.6,125.8,121.6,131.6
2013-06-01,142.4,115.6,120.1,133.5,112.4,134.6,122.3,131.9
2013-07-01,147.4,117.7,122.1,134.7,123.9,133.7,119.0,132.9
2013-08-01,147.1,118.2,124.0,133.3,120.2,134.4,122.5,134.4
2013-09-01,145.6,121.5,124.5,128.1,109.3,122.9,119.0,134.0
2013-10-01,144.9,121.5,122.8,123.6,108.6,129.4,118.6,134.0
2013-11-01,143.4,126.8,122.3,129.4,113.6,133.8,118.9,134.0
2013-12-01,144.9,122.4,123.3,130.2,116.1,133.7,116.9,134.0
2014-01-01,144.3,124.5,121.5,129.0,113.6,132.4,116.8,134.7
2014-02-01,143.4,131.4,126.1,129.8,120.8,134.2,121.6,136.2
2014-03-01,145.1,130.8,122.8,133.1,122.8,138.3,118.8,136.2
2014-04-01,146.1,132.2,122.3,128.5,112.5,134.8,114.9,135.4
2014-05-01,146.5,126.0,124.6,130.8,119.1,139.5,119.0,135.7
2014-06-01,146.3,132.5,126.6,133.1,115.0,142.0,118.4,135.7
2014-07-01,154.3,133.2,126.2,130.3,116.4,135.6,118.6,135.9
2014-08-01,157.9,131.3,126.7,131.7,115.2,137.4,118.7,135.9
2014-09-01,165.5,132.1,127.4,128.6,116.5,140.1,118.0,136.0
2014-10-01,169.0,131.8,126.6,127.6,115.1,142.3,120.9,136.9
2014-11-01,162.4,130.6,128.1,133.9,119.4,146.0,114.6,136.7
2014-12-01,167.1,128.4,126.4,128.1,119.0,148.1,112.5,137.1
2015-01-01,171.0,129.4,125.8,134.8,122.0,153.5,117.1,137.4
2015-02-01,171.8,129.5,129.5,132.3,127.7,154.9,116.8,137.6
2015-03-01,169.4,126.7,128.1,137.2,125.3,155.4,115.6,137.7
2015-04-01,174.1,131.3,126.2,137.3,126.3,154.9,119.3,137.7
2015-05-01,173.6,131.6,126.6,136.5,118.5,150.7,121.4,138.2
