timestamp,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2019-08-01,135.4623260498047,129.11737976074218,132.5364860534668,133.72355194091796,134.72471618652344,136.09854888916016,136.89120788574218,137.29245986938477,138.8262254333496
2019-09-01,133.43370819091797,125.96398559570312,130.10325241088867,131.20665283203124,132.54226303100586,134.1990623474121,135.36247711181642,136.09095153808593,138.64850814819334
2019-10-01,132.2900390625,124.08216285705566,127.77407264709473,129.54562072753907,131.00202178955078,133.60472869873047,135.24825134277344,136.43599777221678,139.75531494140623
2019-11-01,133.17494201660156,122.16733879089355,128.90006637573242,129.85595245361327,131.5993423461914,134.79893112182617,137.02577362060546,138.24430084228516,141.6889535522461
2019-12-01,134.4879379272461,124.05735321044922,130.72216033935547,131.6909423828125,133.13833618164062,136.09717178344727,138.4355484008789,139.87632598876954,143.68319656372068
2020-01-01,135.8100128173828,125.69335922241211,130.73425216674804,132.35536193847656,134.1546173095703,137.61557006835938,140.0991470336914,141.30542678833007,145.22338195800782
2020-02-01,135.96405029296875,127.24408164978027,131.10299758911134,132.49549255371093,134.08943939208984,137.9896011352539,140.1914031982422,142.81489257812498,147.39743576049804
2020-03-01,135.16220092773438,126.1153360748291,129.9622314453125,131.66700134277343,133.34270477294922,137.27260971069336,139.93654022216796,142.0713134765625,147.42457580566406
2020-04-01,134.7767105102539,125.96531913757325,130.13380584716796,131.41213989257812,132.96420669555664,136.57923126220703,141.37219848632813,142.57106094360353,147.77383239746092
2020-05-01,135.67318725585938,128.10303176879881,131.12684860229493,132.0372344970703,133.96498107910156,137.7030906677246,140.97415313720703,142.81656036376953,148.0756393432617
2020-06-01,136.71847534179688,128.8665576171875,132.38986740112304,133.27694549560547,135.14675903320312,139.1271209716797,141.78990325927734,144.6009063720703,149.33136703491212
2020-07-01,137.03631591796875,127.78516502380371,132.030029296875,133.51210021972656,135.33579635620117,139.31128311157227,142.0190185546875,143.5591049194336,148.62509429931637
2020-08-01,136.5062255859375,127.59657836914063,131.09847717285157,132.56653442382813,134.44484329223633,138.7319793701172,141.3815673828125,143.26035385131834,148.8219236755371
2020-09-01,135.0083770751953,126.96144874572754,129.67449951171875,131.17878265380858,132.93853378295898,137.4892463684082,140.3519256591797,142.20247344970704,147.63537673950194
2020-10-01,134.00003814697266,125.18400886535645,128.26590881347656,130.15938568115234,131.98747634887695,136.28643417358398,139.06079864501953,140.75975646972657,148.78182449340818
2020-11-01,134.68618774414062,126.03674072265625,129.0535804748535,130.46573944091796,132.7119903564453,136.85424423217773,140.08037872314452,141.861336517334,148.72509201049803
2020-12-01,136.2200469970703,127.91068077087402,130.00281982421876,131.80460357666016,134.1900405883789,138.31095504760742,140.78720245361328,142.78155288696288,149.22840774536132
2021-01-01,137.40251922607422,130.04030639648437,131.9438217163086,133.39093475341798,135.18906784057617,139.9171600341797,142.38140563964845,144.66257095336914,153.13318771362304
