STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
BSH,M,82,SNO ADJ,19980601 0000,19980601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19980701 0000,19980701 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19981001 0000,19981001 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19981101 0000,19981101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19981201 0000,19981201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19990101 0000,19990101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19990201 0000,19990201 0000,13.60,e,INCHES
BSH,M,82,SNO ADJ,19990301 0000,19990301 0000,---,,INCHES
BSH,M,82,SNO ADJ,19990401 0000,19990401 0000,29.00,e,INCHES
BSH,M,82,SNO ADJ,19990501 0000,19990501 0000,---,,INCHES
BSH,M,82,SNO ADJ,19990601 0000,19990601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19990701 0000,19990701 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19990801 0000,19990801 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19990901 0000,19990901 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19991001 0000,19991001 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19991101 0000,19991101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,19991201 0000,19991201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20000101 0000,20000101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20000201 0000,20000201 0000,14.60,e,INCHES
BSH,M,82,SNO ADJ,20000301 0000,20000301 0000,19.20,e,INCHES
BSH,M,82,SNO ADJ,20000401 0000,20000401 0000,29.70,e,INCHES
BSH,M,82,SNO ADJ,20000501 0000,20000501 0000,---,,INCHES
BSH,M,82,SNO ADJ,20000601 0000,20000601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20000701 0000,20000701 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20000801 0000,20000801 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20000901 0000,20000901 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20010101 0000,20010101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20010201 0000,20010201 0000,7.50,e,INCHES
BSH,M,82,SNO ADJ,20010301 0000,20010301 0000,---,,INCHES
BSH,M,82,SNO ADJ,20010401 0000,20010401 0000,24.90,e,INCHES
BSH,M,82,SNO ADJ,20010501 0000,20010501 0000,---,,INCHES
BSH,M,82,SNO ADJ,20010601 0000,20010601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20020101 0000,20020101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20020201 0000,20020201 0000,24.50,e,INCHES
BSH,M,82,SNO ADJ,20020301 0000,20020301 0000,---,,INCHES
BSH,M,82,SNO ADJ,20020401 0000,20020401 0000,29.80,e,INCHES
BSH,M,82,SNO ADJ,20020501 0000,20020501 0000,---,,INCHES
BSH,M,82,SNO ADJ,20020601 0000,20020601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20030101 0000,20030101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20030201 0000,20030201 0000,21.30,e,INCHES
BSH,M,82,SNO ADJ,20030301 0000,20030301 0000,---,,INCHES
BSH,M,82,SNO ADJ,20030401 0000,20030401 0000,28.40,e,INCHES
BSH,M,82,SNO ADJ,20030501 0000,20030501 0000,---,,INCHES
BSH,M,82,SNO ADJ,20030601 0000,20030601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20040101 0000,20040101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20040201 0000,20040201 0000,20.30,e,INCHES
BSH,M,82,SNO ADJ,20040301 0000,20040301 0000,---,,INCHES
BSH,M,82,SNO ADJ,20040401 0000,20040401 0000,29.50,e,INCHES
BSH,M,82,SNO ADJ,20040501 0000,20040501 0000,---,,INCHES
BSH,M,82,SNO ADJ,20040601 0000,20040601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20050101 0000,20050101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20050201 0000,20050201 0000,38.80,e,INCHES
BSH,M,82,SNO ADJ,20050301 0000,20050301 0000,---,,INCHES
BSH,M,82,SNO ADJ,20050401 0000,20050401 0000,49.00,e,INCHES
BSH,M,82,SNO ADJ,20050501 0000,20050501 0000,---,,INCHES
BSH,M,82,SNO ADJ,20050601 0000,20050601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20060101 0000,20060101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20060201 0000,20060201 0000,32.10,e,INCHES
BSH,M,82,SNO ADJ,20060301 0000,20060301 0000,18.80,e,INCHES
BSH,M,82,SNO ADJ,20060401 0000,20060401 0000,54.20,e,INCHES
BSH,M,82,SNO ADJ,20060501 0000,20060501 0000,---,,INCHES
BSH,M,82,SNO ADJ,20060601 0000,20060601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20070101 0000,20070101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20070201 0000,20070201 0000,6.70,e,INCHES
BSH,M,82,SNO ADJ,20070301 0000,20070301 0000,---,,INCHES
BSH,M,82,SNO ADJ,20070401 0000,20070401 0000,15.80,e,INCHES
BSH,M,82,SNO ADJ,20070501 0000,20070501 0000,---,,INCHES
BSH,M,82,SNO ADJ,20070601 0000,20070601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20080101 0000,20080101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20080201 0000,20080201 0000,23.20,e,INCHES
BSH,M,82,SNO ADJ,20080301 0000,20080301 0000,---,,INCHES
BSH,M,82,SNO ADJ,20080401 0000,20080401 0000,34.90,e,INCHES
BSH,M,82,SNO ADJ,20080501 0000,20080501 0000,---,,INCHES
BSH,M,82,SNO ADJ,20080601 0000,20080601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20090101 0000,20090101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20090201 0000,20090201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20090301 0000,20090301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20090401 0000,20090401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20090501 0000,20090501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20090601 0000,20090601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20100101 0000,20100101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20100201 0000,20100201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20100301 0000,20100301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20100401 0000,20100401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20100501 0000,20100501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20100601 0000,20100601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20110101 0000,20110101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20110201 0000,20110201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20110301 0000,20110301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20110401 0000,20110401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20110501 0000,20110501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20110601 0000,20110601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20120101 0000,20120101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20120201 0000,20120201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20120301 0000,20120301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20120401 0000,20120401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20120501 0000,20120501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20120601 0000,20120601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20130101 0000,20130101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20130201 0000,20130201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20130301 0000,20130301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20130401 0000,20130401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20130501 0000,20130501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20130601 0000,20130601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20140101 0000,20140101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20140201 0000,20140201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20140301 0000,20140301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20140401 0000,20140401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20140501 0000,20140501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20140601 0000,20140601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20150101 0000,20150101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20150201 0000,20150201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20150301 0000,20150301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20150401 0000,20150401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20150501 0000,20150501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20150601 0000,20150601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20160101 0000,20160101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20160201 0000,20160201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20160301 0000,20160301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20160401 0000,20160401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20160501 0000,20160501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20160601 0000,20160601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20170101 0000,20170101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20170201 0000,20170201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20170301 0000,20170301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20170401 0000,20170401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20170501 0000,20170501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20170601 0000,20170601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20180101 0000,20180101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20180201 0000,20180201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20180301 0000,20180301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20180401 0000,20180401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20180501 0000,20180501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20180601 0000,20180601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20190101 0000,20190101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20190201 0000,20190201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20190301 0000,20190301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20190401 0000,20190401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20190501 0000,20190501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20190601 0000,20190601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20200101 0000,20200101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20200201 0000,20200201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20200301 0000,20200301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20200401 0000,20200401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20200501 0000,20200501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20200601 0000,20200601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20210101 0000,20210101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20210201 0000,20210201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20210301 0000,20210301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20210401 0000,20210401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20210501 0000,20210501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20210601 0000,20210601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20220101 0000,20220101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20220201 0000,20220201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20220301 0000,20220301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20220401 0000,20220401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20220501 0000,20220501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20220601 0000,20220601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20230101 0000,20230101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20230201 0000,20230201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20230301 0000,20230301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20230401 0000,20230401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20230501 0000,20230501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20230601 0000,20230601 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20240101 0000,20240101 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20240201 0000,20240201 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20240301 0000,20240301 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20240401 0000,20240401 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20240501 0000,20240501 0000,---, ,INCHES
BSH,M,82,SNO ADJ,20240601 0000,20240601 0000,---, ,INCHES
