index,All industries,Manufacturing,Wholesale and retail trade ,Transportation ,Entertainment and hospitality 
1988-09-01,0.19905956112852666,0.7415730337078651,0.3571428571428571,0.5,0.3181818181818182
1988-10-01,0.18181818181818182,0.6292134831460674,0.3571428571428571,0.5,0.4090909090909091
1988-11-01,0.1677115987460815,0.5393258426966292,0.3571428571428571,0.375,0.49999999999999994
1988-12-01,0.1426332288401254,0.449438202247191,0.4285714285714285,0.125,0.49999999999999994
1989-01-01,0.14890282131661442,0.5393258426966292,0.26190476190476186,0.3125,0.45454545454545453
1989-02-01,0.1677115987460815,0.6067415730337078,0.2857142857142857,0.375,0.3181818181818182
1989-03-01,0.21473354231974923,0.7415730337078651,0.4999999999999999,0.75,0.22727272727272724
1989-04-01,0.219435736677116,0.797752808988764,0.45238095238095233,0.375,0.3181818181818182
1989-05-01,0.23981191222570533,0.7528089887640449,0.5714285714285714,0.4375,0.36363636363636365
1989-06-01,0.2304075235109718,0.7640449438202247,0.5476190476190476,0.375,0.45454545454545453
1989-07-01,0.21630094043887146,0.595505617977528,0.5476190476190476,0.4375,0.2727272727272727
1989-08-01,0.18808777429467086,0.4719101123595505,0.4999999999999999,0.3125,0.22727272727272724
1989-09-01,0.1786833855799373,0.449438202247191,0.4285714285714285,0.25,0.4090909090909091
1989-10-01,0.19592476489028213,0.4831460674157303,0.4999999999999999,0.8125,0.36363636363636365
1989-11-01,0.17398119122257052,0.5056179775280898,0.45238095238095233,0.6875,0.4090909090909091
1989-12-01,0.14890282131661442,0.449438202247191,0.40476190476190477,0.4375,0.2727272727272727
1990-01-01,0.12539184952978055,0.3707865168539326,0.30952380952380953,0.375,0.2727272727272727
1990-02-01,0.12852664576802508,0.3595505617977528,0.26190476190476186,0.1875,0.2727272727272727
1990-03-01,0.18181818181818182,0.5842696629213483,0.33333333333333326,0.25,0.2727272727272727
1990-04-01,0.18181818181818182,0.5730337078651685,0.45238095238095233,0.5625,0.0909090909090909
1990-05-01,0.21630094043887146,0.6516853932584269,0.5238095238095237,0.6875,0.18181818181818182
1990-06-01,0.225705329153605,0.7528089887640449,0.5476190476190476,0.5,0.36363636363636365
1990-07-01,0.18181818181818182,0.595505617977528,0.5238095238095237,0.5625,0.22727272727272724
1990-08-01,0.22884012539184953,0.8089887640449438,0.5952380952380952,0.5,0.18181818181818182
1990-09-01,0.21316614420062696,0.7528089887640449,0.47619047619047616,0.4375,0.18181818181818182
1990-10-01,0.23824451410658307,0.8202247191011236,0.47619047619047616,0.4375,0.2727272727272727
1990-11-01,0.21786833855799373,0.7415730337078651,0.38095238095238093,0.375,0.6363636363636365
1990-12-01,0.13793103448275862,0.5168539325842696,0.19047619047619047,0.375,0.49999999999999994
1991-01-01,0.12068965517241378,0.4157303370786517,0.19047619047619047,0.3125,0.2727272727272727
1991-02-01,0.16614420062695925,0.4606741573033708,0.2857142857142857,0.25,0.4090909090909091
1991-03-01,0.16927899686520376,0.4382022471910112,0.30952380952380953,0.375,0.4090909090909091
1991-04-01,0.1614420062695925,0.4943820224719101,0.3571428571428571,0.4375,0.36363636363636365
1991-05-01,0.1724137931034483,0.4382022471910112,0.3571428571428571,0.125,0.36363636363636365
1991-06-01,0.15987460815047022,0.5168539325842696,0.40476190476190477,0.25,0.0909090909090909
1991-07-01,0.12225705329153605,0.3707865168539326,0.2857142857142857,0.25,0.13636363636363635
1991-08-01,0.1426332288401254,0.4831460674157303,0.2857142857142857,0.3125,0.22727272727272724
1991-09-01,0.15047021943573669,0.4157303370786517,0.23809523809523805,0.3125,0.3181818181818182
1991-10-01,0.13949843260188088,0.4044943820224719,0.14285714285714285,0.5,0.22727272727272724
1991-11-01,0.12382445141065831,0.3820224719101123,0.11904761904761904,0.5,0.22727272727272724
1991-12-01,0.10501567398119122,0.3820224719101123,0.14285714285714285,0.1875,0.18181818181818182
1992-01-01,0.10501567398119122,0.3595505617977528,0.16666666666666666,0.375,0.045454545454545456
1992-02-01,0.12539184952978055,0.3707865168539326,0.19047619047619047,0.4375,0.13636363636363635
1992-03-01,0.12382445141065831,0.3595505617977528,0.21428571428571427,0.375,0.13636363636363635
1992-04-01,0.13166144200626959,0.4157303370786517,0.3571428571428571,0.25,0.18181818181818182
1992-05-01,0.12852664576802508,0.4269662921348314,0.26190476190476186,0.0625,0.3181818181818182
1992-06-01,0.17084639498432602,0.550561797752809,0.3571428571428571,0.1875,0.45454545454545453
1992-07-01,0.17084639498432602,0.5168539325842696,0.4999999999999999,0.25,0.36363636363636365
1992-08-01,0.13793103448275862,0.3258426966292135,0.4999999999999999,0.1875,0.4090909090909091
1992-09-01,0.12539184952978055,0.3146067415730337,0.4285714285714285,0.375,0.22727272727272724
1992-10-01,0.13479623824451412,0.3820224719101123,0.47619047619047616,0.25,0.22727272727272724
1992-11-01,0.14420062695924765,0.348314606741573,0.5238095238095237,0.5,0.2727272727272727
1992-12-01,0.12852664576802508,0.3146067415730337,0.4999999999999999,0.375,0.3181818181818182
1993-01-01,0.13009404388714735,0.3146067415730337,0.40476190476190477,0.375,0.18181818181818182
1993-02-01,0.14106583072100315,0.3258426966292135,0.40476190476190477,0.4375,0.2727272727272727
1993-03-01,0.14420062695924765,0.3033707865168539,0.40476190476190477,0.375,0.4090909090909091
1993-04-01,0.15047021943573669,0.3595505617977528,0.4999999999999999,0.1875,0.3181818181818182
1993-05-01,0.1677115987460815,0.3932584269662921,0.5238095238095237,0.125,0.45454545454545453
1993-06-01,0.13166144200626959,0.3370786516853932,0.4285714285714285,0.25,0.36363636363636365
1993-07-01,0.12695924764890282,0.3595505617977528,0.33333333333333326,0.25,0.2727272727272727
1993-08-01,0.12068965517241378,0.4044943820224719,0.23809523809523805,0.125,0.45454545454545453
1993-09-01,0.13636363636363635,0.4044943820224719,0.26190476190476186,0.1875,0.3181818181818182
1993-10-01,0.14733542319749215,0.4044943820224719,0.2857142857142857,0.3125,0.3181818181818182
1993-11-01,0.13949843260188088,0.3707865168539326,0.26190476190476186,0.125,0.18181818181818182
1993-12-01,0.12695924764890282,0.3820224719101123,0.21428571428571427,0.125,0.18181818181818182
1994-01-01,0.12225705329153605,0.3932584269662921,0.21428571428571427,0.25,0.13636363636363635
1994-02-01,0.10971786833855798,0.3033707865168539,0.14285714285714285,0.3125,0.0909090909090909
1994-03-01,0.11598746081504702,0.348314606741573,0.11904761904761904,0.1875,0.22727272727272724
1994-04-01,0.14420062695924765,0.4943820224719101,0.16666666666666666,0.3125,0.36363636363636365
1994-05-01,0.15673981191222572,0.5393258426966292,0.14285714285714285,0.3125,0.36363636363636365
1994-06-01,0.13009404388714735,0.4044943820224719,0.16666666666666666,0.3125,0.36363636363636365
1994-07-01,0.12382445141065831,0.3932584269662921,0.23809523809523805,0.1875,0.36363636363636365
1994-08-01,0.11912225705329155,0.3707865168539326,0.21428571428571427,0.25,0.18181818181818182
1994-09-01,0.12539184952978055,0.4269662921348314,0.21428571428571427,0.1875,0.36363636363636365
1994-10-01,0.12539184952978055,0.4269662921348314,0.21428571428571427,0.1875,0.22727272727272724
1994-11-01,0.12695924764890282,0.449438202247191,0.26190476190476186,0.125,0.18181818181818182
1994-12-01,0.10031347962382445,0.2921348314606741,0.23809523809523805,0.3125,0.18181818181818182
1995-01-01,0.10031347962382445,0.2921348314606741,0.21428571428571427,0.4375,0.13636363636363635
1995-02-01,0.10188087774294671,0.3820224719101123,0.19047619047619047,0.4375,0.045454545454545456
1995-03-01,0.10658307210031348,0.3595505617977528,0.23809523809523805,0.5,0.0909090909090909
1995-04-01,0.08934169278996865,0.2808988764044944,0.23809523809523805,0.1875,0.045454545454545456
1995-05-01,0.11755485893416928,0.3370786516853932,0.38095238095238093,0.5625,0.13636363636363635
1995-06-01,0.12852664576802508,0.3146067415730337,0.4999999999999999,0.375,0.22727272727272724
1995-07-01,0.12695924764890282,0.3932584269662921,0.3571428571428571,0.375,0.18181818181818182
1995-08-01,0.10658307210031348,0.2921348314606741,0.38095238095238093,0.3125,0.2727272727272727
1995-09-01,0.09874608150470218,0.2921348314606741,0.33333333333333326,0.3125,0.045454545454545456
1995-10-01,0.09561128526645768,0.2247191011235955,0.38095238095238093,0.25,0.045454545454545456
1995-11-01,0.07993730407523511,0.21348314606741572,0.33333333333333326,0.1875,0.045454545454545456
1995-12-01,0.0658307210031348,0.1797752808988764,0.2857142857142857,0.25,0.0
1996-01-01,0.06896551724137931,0.19101123595505617,0.21428571428571427,0.3125,0.0
1996-02-01,0.09561128526645768,0.16853932584269662,0.19047619047619047,0.375,0.18181818181818182
1996-03-01,0.08307210031347961,0.19101123595505617,0.26190476190476186,0.1875,0.0909090909090909
1996-04-01,0.09090909090909091,0.19101123595505617,0.16666666666666666,0.3125,0.13636363636363635
1996-05-01,0.11442006269592475,0.3033707865168539,0.30952380952380953,0.25,0.2727272727272727
1996-06-01,0.13636363636363635,0.348314606741573,0.26190476190476186,0.25,0.3181818181818182
1996-07-01,0.1426332288401254,0.3146067415730337,0.21428571428571427,0.3125,0.45454545454545453
1996-08-01,0.13322884012539185,0.3146067415730337,0.16666666666666666,0.1875,0.49999999999999994
1996-09-01,0.09561128526645768,0.2584269662921348,0.16666666666666666,0.25,0.3181818181818182
1996-10-01,0.11755485893416928,0.2921348314606741,0.16666666666666666,0.3125,0.3181818181818182
1996-11-01,0.11755485893416928,0.20224719101123595,0.23809523809523805,0.5625,0.2727272727272727
1996-12-01,0.10971786833855798,0.16853932584269662,0.2857142857142857,0.5,0.22727272727272724
1997-01-01,0.10344827586206895,0.20224719101123595,0.21428571428571427,0.5625,0.22727272727272724
1997-02-01,0.10188087774294671,0.23595505617977527,0.14285714285714285,0.5,0.18181818181818182
1997-03-01,0.11598746081504702,0.2808988764044944,0.19047619047619047,0.6875,0.18181818181818182
1997-04-01,0.08620689655172414,0.24719101123595502,0.19047619047619047,0.25,0.0909090909090909
1997-05-01,0.08463949843260188,0.24719101123595502,0.14285714285714285,0.3125,0.22727272727272724
1997-06-01,0.10658307210031348,0.3370786516853932,0.14285714285714285,0.3125,0.18181818181818182
1997-07-01,0.09874608150470218,0.3258426966292135,0.07142857142857142,0.125,0.0909090909090909
1997-08-01,0.09561128526645768,0.24719101123595502,0.047619047619047616,0.25,0.13636363636363635
1997-09-01,0.08307210031347961,0.2247191011235955,0.07142857142857142,0.125,0.36363636363636365
1997-10-01,0.09717868338557994,0.2696629213483146,0.11904761904761904,0.25,0.3181818181818182
1997-11-01,0.08620689655172414,0.2247191011235955,0.14285714285714285,0.3125,0.18181818181818182
1997-12-01,0.07523510971786834,0.20224719101123595,0.16666666666666666,0.25,0.18181818181818182
1998-01-01,0.07680250783699058,0.1797752808988764,0.16666666666666666,0.125,0.18181818181818182
1998-02-01,0.09090909090909091,0.2584269662921348,0.14285714285714285,0.0625,0.0909090909090909
1998-03-01,0.08777429467084638,0.2696629213483146,0.09523809523809523,0.0625,0.0909090909090909
1998-04-01,0.09561128526645768,0.2696629213483146,0.19047619047619047,0.125,0.2727272727272727
1998-05-01,0.11442006269592475,0.348314606741573,0.14285714285714285,0.0625,0.18181818181818182
1998-06-01,0.13636363636363635,0.3370786516853932,0.11904761904761904,0.3125,0.3181818181818182
1998-07-01,0.13166144200626959,0.3146067415730337,0.14285714285714285,0.1875,0.22727272727272724
1998-08-01,0.12382445141065831,0.3258426966292135,0.16666666666666666,0.1875,0.18181818181818182
1998-09-01,0.16927899686520376,0.3146067415730337,0.2857142857142857,0.125,0.3181818181818182
1998-10-01,0.13949843260188088,0.23595505617977527,0.26190476190476186,0.1875,0.22727272727272724
1998-11-01,0.12382445141065831,0.2696629213483146,0.14285714285714285,0.1875,0.2727272727272727
1998-12-01,0.11755485893416928,0.24719101123595502,0.2857142857142857,0.25,0.49999999999999994
1999-01-01,0.09874608150470218,0.21348314606741572,0.21428571428571427,0.125,0.3181818181818182
1999-02-01,0.10815047021943572,0.19101123595505617,0.23809523809523805,0.125,0.3181818181818182
1999-03-01,0.14420062695924765,0.21348314606741572,0.26190476190476186,0.25,0.45454545454545453
1999-04-01,0.14576802507836992,0.2921348314606741,0.26190476190476186,0.3125,0.36363636363636365
1999-05-01,0.14733542319749215,0.2921348314606741,0.2857142857142857,0.0625,0.49999999999999994
1999-06-01,0.15987460815047022,0.2921348314606741,0.3571428571428571,0.0625,0.49999999999999994
1999-07-01,0.14576802507836992,0.2921348314606741,0.33333333333333326,0.0625,0.49999999999999994
1999-08-01,0.13793103448275862,0.3932584269662921,0.26190476190476186,0.0625,0.22727272727272724
1999-09-01,0.15047021943573669,0.4157303370786517,0.33333333333333326,0.0625,0.2727272727272727
1999-10-01,0.13949843260188088,0.4606741573033708,0.26190476190476186,0.125,0.3181818181818182
1999-11-01,0.13479623824451412,0.3033707865168539,0.2857142857142857,0.125,0.36363636363636365
1999-12-01,0.13793103448275862,0.3033707865168539,0.2857142857142857,0.3125,0.22727272727272724
2000-01-01,0.12382445141065831,0.3258426966292135,0.16666666666666666,0.3125,0.0909090909090909
2000-02-01,0.12225705329153605,0.3258426966292135,0.21428571428571427,0.1875,0.13636363636363635
2000-03-01,0.13009404388714735,0.24719101123595502,0.26190476190476186,0.1875,0.22727272727272724
2000-04-01,0.13636363636363635,0.348314606741573,0.26190476190476186,0.3125,0.4090909090909091
2000-05-01,0.13636363636363635,0.4382022471910112,0.19047619047619047,0.25,0.36363636363636365
2000-06-01,0.1426332288401254,0.4719101123595505,0.19047619047619047,0.25,0.4090909090909091
2000-07-01,0.11598746081504702,0.2247191011235955,0.21428571428571427,0.3125,0.5909090909090909
2000-08-01,0.11442006269592475,0.2584269662921348,0.14285714285714285,0.4375,0.2727272727272727
2000-09-01,0.10971786833855798,0.2696629213483146,0.16666666666666666,0.5,0.3181818181818182
2000-10-01,0.12539184952978055,0.23595505617977527,0.16666666666666666,0.3125,0.4090909090909091
2000-11-01,0.10971786833855798,0.21348314606741572,0.09523809523809523,0.375,0.36363636363636365
2000-12-01,0.11128526645768025,0.2247191011235955,0.16666666666666666,0.375,0.45454545454545453
2001-01-01,0.09561128526645768,0.21348314606741572,0.19047619047619047,0.1875,0.36363636363636365
2001-02-01,0.09561128526645768,0.24719101123595502,0.19047619047619047,0.1875,0.36363636363636365
2001-03-01,0.11442006269592475,0.2808988764044944,0.11904761904761904,0.1875,0.2727272727272727
2001-04-01,0.18025078369905956,0.3033707865168539,0.26190476190476186,0.4375,0.5454545454545455
2001-05-01,0.15203761755485892,0.4044943820224719,0.19047619047619047,0.25,0.5454545454545455
2001-06-01,0.15830721003134796,0.4606741573033708,0.26190476190476186,0.3125,0.22727272727272724
2001-07-01,0.13479623824451412,0.449438202247191,0.26190476190476186,0.375,0.2727272727272727
2001-08-01,0.10815047021943572,0.348314606741573,0.16666666666666666,0.25,0.4090909090909091
2001-09-01,0.08777429467084638,0.3146067415730337,0.14285714285714285,0.25,0.3181818181818182
2001-10-01,0.09404388714733541,0.2584269662921348,0.21428571428571427,0.1875,0.36363636363636365
2001-11-01,0.08463949843260188,0.21348314606741572,0.16666666666666666,0.375,0.3181818181818182
2001-12-01,0.08463949843260188,0.2584269662921348,0.21428571428571427,0.5,0.22727272727272724
2002-01-01,0.08934169278996865,0.2808988764044944,0.14285714285714285,0.6875,0.2727272727272727
2002-02-01,0.07836990595611285,0.21348314606741572,0.07142857142857142,0.625,0.0909090909090909
2002-03-01,0.07836990595611285,0.19101123595505617,0.14285714285714285,0.5625,0.18181818181818182
2002-04-01,0.07836990595611285,0.21348314606741572,0.11904761904761904,0.4375,0.22727272727272724
2002-05-01,0.11442006269592475,0.2808988764044944,0.19047619047619047,0.4375,0.36363636363636365
2002-06-01,0.09247648902821315,0.2584269662921348,0.09523809523809523,0.25,0.22727272727272724
2002-07-01,0.11128526645768025,0.19101123595505617,0.0,0.1875,1.0
2002-08-01,0.08934169278996865,0.1797752808988764,0.19047619047619047,0.3125,0.45454545454545453
2002-09-01,0.09404388714733541,0.21348314606741572,0.23809523809523805,0.375,0.22727272727272724
2002-10-01,0.11598746081504702,0.2808988764044944,0.23809523809523805,0.4375,0.22727272727272724
2002-11-01,0.10344827586206895,0.2584269662921348,0.23809523809523805,0.3125,0.18181818181818182
2002-12-01,0.07993730407523511,0.2584269662921348,0.14285714285714285,0.3125,0.0909090909090909
2003-01-01,0.07836990595611285,0.2584269662921348,0.09523809523809523,0.25,0.0909090909090909
2003-02-01,0.06739811912225704,0.2584269662921348,0.047619047619047616,0.0,0.0909090909090909
2003-03-01,0.08777429467084638,0.2584269662921348,0.11904761904761904,0.0625,0.18181818181818182
2003-04-01,0.09561128526645768,0.2921348314606741,0.19047619047619047,0.0625,0.22727272727272724
2003-05-01,0.08463949843260188,0.2696629213483146,0.09523809523809523,0.125,0.0909090909090909
2003-06-01,0.08934169278996865,0.2808988764044944,0.07142857142857142,0.3125,0.13636363636363635
2003-07-01,0.08463949843260188,0.2696629213483146,0.047619047619047616,0.1875,0.22727272727272724
2003-08-01,0.07053291536050157,0.24719101123595502,0.11904761904761904,0.125,0.18181818181818182
2003-09-01,0.09090909090909091,0.2584269662921348,0.21428571428571427,0.0625,0.2727272727272727
2003-10-01,0.08777429467084638,0.2247191011235955,0.09523809523809523,0.25,0.3181818181818182
2003-11-01,0.07366771159874608,0.14606741573033707,0.21428571428571427,0.0625,0.3181818181818182
2003-12-01,0.07210031347962381,0.14606741573033707,0.23809523809523805,0.0,0.3181818181818182
2004-01-01,0.06896551724137931,0.10112359550561797,0.09523809523809523,0.125,0.49999999999999994
2004-02-01,0.08934169278996865,0.1348314606741573,0.07142857142857142,0.1875,0.5909090909090909
2004-03-01,0.09561128526645768,0.16853932584269662,0.11904761904761904,0.1875,0.5454545454545455
2004-04-01,0.10188087774294671,0.2921348314606741,0.09523809523809523,0.25,0.49999999999999994
2004-05-01,0.10344827586206895,0.3595505617977528,0.09523809523809523,0.0,0.3181818181818182
2004-06-01,0.10658307210031348,0.3370786516853932,0.047619047619047616,0.125,0.36363636363636365
2004-07-01,0.12068965517241378,0.3595505617977528,0.14285714285714285,0.1875,0.36363636363636365
2004-08-01,0.13166144200626959,0.348314606741573,0.23809523809523805,0.1875,0.4090909090909091
2004-09-01,0.11285266457680251,0.2584269662921348,0.23809523809523805,0.0625,0.4090909090909091
2004-10-01,0.10971786833855798,0.24719101123595502,0.26190476190476186,0.125,0.4090909090909091
2004-11-01,0.09090909090909091,0.2584269662921348,0.21428571428571427,0.1875,0.3181818181818182
2004-12-01,0.06896551724137931,0.14606741573033707,0.19047619047619047,0.0625,0.36363636363636365
2005-01-01,0.05956112852664577,0.14606741573033707,0.14285714285714285,0.2292640186915888,0.2727272727272727
2005-02-01,0.07053291536050157,0.15730337078651685,0.16666666666666666,0.2292640186915888,0.22727272727272724
2005-03-01,0.07053291536050157,0.2247191011235955,0.16666666666666666,0.0625,0.0909090909090909
2005-04-01,0.09561128526645768,0.21348314606741572,0.14285714285714285,0.1875,0.13636363636363635
2005-05-01,0.08620689655172414,0.16853932584269662,0.14285714285714285,0.125,0.13636363636363635
2005-06-01,0.07836990595611285,0.1348314606741573,0.11904761904761904,0.0,0.22727272727272724
2005-07-01,0.10971786833855798,0.14606741573033707,0.14285714285714285,0.0,1.0
2005-08-01,0.10031347962382445,0.1348314606741573,0.14285714285714285,0.2292640186915888,0.22727272727272724
2005-09-01,0.13636363636363635,0.21348314606741572,0.19047619047619047,0.3125,0.4090909090909091
2005-10-01,0.13166144200626959,0.20224719101123595,0.16666666666666666,0.4375,0.45454545454545453
2005-11-01,0.12539184952978055,0.1797752808988764,0.23809523809523805,0.25,0.4090909090909091
2005-12-01,0.10501567398119122,0.16853932584269662,0.19047619047619047,0.25,0.3181818181818182
2006-01-01,0.048589341692789965,0.15730337078651685,0.07142857142857142,0.125,0.18181818181818182
2006-02-01,0.0438871473354232,0.12359550561797752,0.047619047619047616,0.125,0.13636363636363635
2006-03-01,0.0658307210031348,0.2247191011235955,0.11904761904761904,0.3125,0.22727272727272724
2006-04-01,0.05956112852664577,0.16853932584269662,0.09523809523809523,0.125,0.22727272727272724
2006-05-01,0.07053291536050157,0.20224719101123595,0.09523809523809523,0.125,0.22727272727272724
2006-06-01,0.06269592476489028,0.19101123595505617,0.07142857142857142,0.0625,0.2727272727272727
2006-07-01,0.05329153605015673,0.1797752808988764,0.07142857142857142,0.0625,0.22727272727272724
2006-08-01,0.04231974921630094,0.14606741573033707,0.09523809523809523,0.0625,0.18181818181818182
2006-09-01,0.03605015673981191,0.16853932584269662,0.07142857142857142,0.2292640186915888,0.18181818181818182
2006-10-01,0.04545454545454545,0.19101123595505617,0.09523809523809523,0.0625,0.18181818181818182
2006-11-01,0.04702194357366771,0.1797752808988764,0.07142857142857142,0.0,0.22727272727272724
2006-12-01,0.0438871473354232,0.1797752808988764,0.047619047619047616,0.0,0.13636363636363635
2007-01-01,0.0438871473354232,0.15730337078651685,0.0,0.0,0.22727272727272724
2007-02-01,0.05956112852664577,0.14606741573033707,0.0,0.375,0.22727272727272724
2007-03-01,0.0658307210031348,0.1348314606741573,0.0,0.25,0.45454545454545453
2007-04-01,0.06739811912225704,0.1348314606741573,0.27669229126628225,0.4375,0.3181818181818182
2007-05-01,0.07523510971786834,0.14606741573033707,0.27669229126628225,0.5625,0.36363636363636365
2007-06-01,0.09247648902821315,0.1797752808988764,0.0,0.375,0.3181818181818182
2007-07-01,0.07993730407523511,0.12359550561797752,0.27669229126628225,0.375,0.3181818181818182
2007-08-01,0.08463949843260188,0.15730337078651685,0.023809523809523808,0.5,0.22727272727272724
2007-09-01,0.07523510971786834,0.1348314606741573,0.023809523809523808,0.5,0.2727272727272727
2007-10-01,0.06112852664576802,0.15730337078651685,0.07142857142857142,0.125,0.18181818181818182
2007-11-01,0.04231974921630094,0.12359550561797752,0.09523809523809523,0.0625,0.045454545454545456
2007-12-01,0.04231974921630094,0.11235955056179775,0.14285714285714285,0.0,0.0909090909090909
2008-01-01,0.034482758620689655,0.10112359550561797,0.07142857142857142,0.2292640186915888,0.0
2008-02-01,0.04231974921630094,0.14606741573033707,0.09523809523809523,0.2292640186915888,0.0
2008-03-01,0.05329153605015673,0.16853932584269662,0.09523809523809523,0.2292640186915888,0.13636363636363635
2008-04-01,0.05956112852664577,0.1797752808988764,0.11904761904761904,0.125,0.0909090909090909
2008-05-01,0.05329153605015673,0.20224719101123595,0.09523809523809523,0.2292640186915888,0.045454545454545456
2008-06-01,0.06426332288401254,0.21348314606741572,0.11904761904761904,0.0,0.22727272727272724
2008-07-01,0.08463949843260188,0.24719101123595502,0.023809523809523808,0.0,1.0
2008-08-01,0.07993730407523511,0.2584269662921348,0.0,0.0,0.9090909090909092
2008-09-01,0.07053291536050157,0.3033707865168539,0.0,0.1875,0.2727272727272727
2008-10-01,0.08777429467084638,0.23595505617977527,0.4285714285714285,0.125,0.2727272727272727
2008-11-01,0.07366771159874608,0.16853932584269662,0.40476190476190477,0.1875,0.3181818181818182
2008-12-01,0.06269592476489028,0.1348314606741573,0.3571428571428571,0.125,0.2727272727272727
2009-01-01,0.054858934169279,0.10112359550561797,0.30952380952380953,0.0625,0.22727272727272724
2009-02-01,0.05172413793103448,0.10112359550561797,0.2857142857142857,0.2292640186915888,0.2727272727272727
2009-03-01,0.06426332288401254,0.1348314606741573,0.30952380952380953,0.0625,0.36363636363636365
2009-04-01,0.0579937304075235,0.14606741573033707,0.047619047619047616,0.25,0.36363636363636365
2009-05-01,0.054858934169279,0.20224719101123595,0.07142857142857142,0.0625,0.22727272727272724
2009-06-01,0.07053291536050157,0.2247191011235955,0.09523809523809523,0.0625,0.2727272727272727
2009-07-01,0.07210031347962381,0.19101123595505617,0.19047619047619047,0.125,0.22727272727272724
2009-08-01,0.06896551724137931,0.21348314606741572,0.16666666666666666,0.2292640186915888,0.2727272727272727
2009-09-01,0.06896551724137931,0.2247191011235955,0.16666666666666666,0.2292640186915888,0.22727272727272724
2009-10-01,0.07366771159874608,0.23595505617977527,0.07142857142857142,0.0,0.2727272727272727
2009-11-01,0.06269592476489028,0.21348314606741572,0.07142857142857142,0.125,0.13636363636363635
2009-12-01,0.06426332288401254,0.23595505617977527,0.11904761904761904,0.125,0.18181818181818182
2010-01-01,0.05956112852664577,0.23595505617977527,0.11904761904761904,0.2292640186915888,0.13636363636363635
2010-02-01,0.0579937304075235,0.19101123595505617,0.11904761904761904,0.0,0.22727272727272724
2010-03-01,0.06112852664576802,0.1797752808988764,0.11904761904761904,0.0,0.3181818181818182
2010-04-01,0.0579937304075235,0.23595505617977527,0.09523809523809523,0.0,0.13636363636363635
2010-05-01,0.0579937304075235,0.21348314606741572,0.07142857142857142,0.0,0.0909090909090909
2010-06-01,0.08620689655172414,0.15730337078651685,0.14285714285714285,0.0,0.4090909090909091
