index,Seed crushed,Oil  produced,Meal produced
1992-03-01,0.07969677981045965,0.0786326507950035,0.08379228578350671
1992-04-01,0.09470806461451443,0.08956927518716218,0.10185215213248354
1992-05-01,0.0762242764693813,0.07206034640821629,0.08151071821686719
1992-06-01,0.0887556770605165,0.0839292308725283,0.0951676933084828
1992-07-01,0.110787385419035,0.10688193868776003,0.11726227153324774
1992-08-01,0.07146968629908336,0.0703714320392737,0.07710401162912699
1992-09-01,0.08443473390598401,0.08110662627733833,0.09118448839281117
1992-10-01,0.10179059618146631,0.0985354994822212,0.10752745607123985
1992-11-01,0.09169582600883931,0.08953570349481318,0.09585445277670206
1992-12-01,0.1169116790790269,0.1150915086860298,0.12305012771818445
1993-01-01,0.09540345254005135,0.09299617024463433,0.10311502648793115
1993-02-01,0.09657130498915882,0.09340161299069547,0.10627602770692922
1993-03-01,0.11452384781318799,0.11052834096443725,0.12349461370733746
1993-04-01,0.09590475292656282,0.09304007168847536,0.10364535741061158
1993-05-01,0.10197359300397603,0.10035095330694083,0.11029166293082233
1993-06-01,0.08352751329499643,0.08507583328814067,0.0920524760540327
1993-07-01,0.09859203353832675,0.0994186932347875,0.10618445977783332
1993-08-01,0.1025392195462788,0.10218190175889844,0.10943702892592728
1993-09-01,0.11372753436735782,0.11017971185158212,0.12235955291958618
1993-10-01,0.12734582517703558,0.12368069705163068,0.13883987249165874
1993-11-01,0.12541493143164517,0.12399833691000978,0.13409169383499842
1993-12-01,0.13853524906976616,0.13356368679160502,0.15014088107424445
1994-01-01,0.13355329921089554,0.13136086728593527,0.14443886982283516
1994-02-01,0.10468305504877144,0.1029566331207987,0.11356521639600077
1994-03-01,0.13004419650531523,0.12813281994468417,0.13872732024547835
1994-04-01,0.13229783010131368,0.13062745493000302,0.14257889626307468
1994-05-01,0.12551807509524154,0.12205117875376714,0.13366056150217187
1994-06-01,0.11763812101080791,0.11516639938434681,0.12371399520412972
1994-07-01,0.115916841807565,0.11496755166812575,0.12161937882606101
1994-08-01,0.07387969899795375,0.07452399213905911,0.078939185541424
1994-09-01,0.1458384858953813,0.14313678398681923,0.15915650675981163
1994-10-01,0.1735109326738054,0.17359405626099153,0.1896390888227989
1994-11-01,0.1789232023334868,0.18141626057831114,0.19792598640597786
1994-12-01,0.18245892275870484,0.18061570483768088,0.20203509722415636
1995-01-01,0.19094664810820106,0.192871954982943,0.21355930263391332
1995-02-01,0.16380988293748716,0.16404420100663428,0.18297179898550364
1995-03-01,0.17243735131508175,0.17319636082854936,0.1907245503156232
1995-04-01,0.15821683459859925,0.15982966239789687,0.17185011093073077
1995-05-01,0.12917579340213275,0.13123174539228522,0.14279064709910894
1995-06-01,0.14671021621351849,0.14587416813220017,0.15843922464856036
1995-07-01,0.10328340662448497,0.10575599577513164,0.1135499550744848
1995-08-01,0.10690896185348055,0.10847272041752856,0.11773537250024323
1995-09-01,0.16587275620941494,0.1623088027559777,0.18564634558117976
1995-10-01,0.1639374261774182,0.16178456786775852,0.18557194663878934
1995-11-01,0.1722643361374362,0.16773966960289854,0.19465243294079942
1995-12-01,0.18275504488967514,0.18048400050615784,0.20394848540922278
1996-01-01,0.20371760817607626,0.20037393700401054,0.22609266292891467
1996-02-01,0.17676494889952366,0.17726886535427175,0.1965944361037083
1996-03-01,0.19075366964082718,0.18730163649088014,0.21252344043601595
1996-04-01,0.19066383483704968,0.1908963900100973,0.20575885967405633
1996-05-01,0.14635531328501478,0.154305827787548,0.16286882321857454
1996-06-01,0.1720369764488635,0.1659267982160519,0.18526862787365916
1996-07-01,0.2127631965663142,0.2108947888986161,0.22880917815875973
1996-08-01,0.1882338588484509,0.1830328666868097,0.20592101121516365
1996-09-01,0.21581647082309757,0.21654774540261498,0.23650660719838384
1996-10-01,0.19431046242742517,0.1863254749748858,0.20497099395079366
1996-11-01,0.15228441033432966,0.15146514612724704,0.16213437212061788
1996-12-01,0.15026479085681332,0.15109585751140792,0.1604327347715857
1997-01-01,0.13248969949703598,0.13095284210200114,0.13887611813025919
1997-02-01,0.15019048305615784,0.1478135789748238,0.1577925261493206
1997-03-01,0.17904741835846305,0.17784474899995092,0.18791455949149277
1997-04-01,0.14481813997593312,0.14442283804757367,0.1516135986005368
1997-05-01,0.18360126655982612,0.18315940614258672,0.19226975911911653
1997-06-01,0.18830151221919694,0.18665860946050292,0.19647425319676992
1997-07-01,0.1604782316961587,0.15862882878695145,0.16753497227208647
1997-08-01,0.14957716643283742,0.14503487582347488,0.16124349247712233
1997-09-01,0.2579589754396083,0.24753958231649845,0.2794080896450026
1997-10-01,0.20848217999123836,0.20464787168382695,0.22812814168610895
1997-11-01,0.19466314721262568,0.1982330960072928,0.20971344961188554
1997-12-01,0.24095912516428125,0.24094920086460023,0.2641582141201562
1998-01-01,0.23992103409840793,0.2386327540925184,0.2604916816259412
1998-02-01,0.23113829568959304,0.23050582210618467,0.24913535075286009
1998-03-01,0.2511537117855499,0.25111109389485864,0.27019978977529613
1998-04-01,0.24882577038889597,0.24844085313417572,0.26841803048830504
1998-05-01,0.20214272643084108,0.20268263646247328,0.21799653186468548
1998-06-01,0.20424774442552862,0.2024037331721892,0.21967909256182266
1998-07-01,0.1951766473873045,0.19330322210773412,0.21123576643310488
1998-08-01,0.16674448652755214,0.16410617951558631,0.18014273150947824
1998-09-01,0.24953668531755496,0.2430538877310959,0.2738796759258376
1998-10-01,0.2801315358978767,0.27204175285553067,0.3110886854469946
1998-11-01,0.23778828931243107,0.2330107868429955,0.2671933094366474
1998-12-01,0.2748323915466559,0.27137806632216943,0.31138055822098776
1999-01-01,0.23456199987800214,0.23115143157443488,0.2605946955461741
1999-02-01,0.1838752072577649,0.18214967293424336,0.20610605473854493
1999-03-01,0.21746344222568503,0.21748517035051432,0.2443471111272203
1999-04-01,0.15893662210047083,0.1575674468211481,0.17857272305852145
1999-05-01,0.16817518895808264,0.16610498642928898,0.18950936758991305
1999-06-01,0.13362427979659625,0.13452177124248835,0.15213820652764876
1999-07-01,0.12300048244616844,0.12307898902722147,0.1429432603142688
1999-08-01,0.10516993750381244,0.10485730739532734,0.12230995362465925
1999-09-01,0.23488584880026175,0.23254594802585535,0.2567316735374408
1999-10-01,0.2153617514459522,0.20910515945262645,0.23736505653365791
1999-11-01,0.19176403391541114,0.18710278877465905,0.2131071859840023
1999-12-01,0.24483643965818414,0.23927061624714965,0.26670113181775695
2000-01-01,0.22252857245842372,0.21478910521110137,0.24248141457189132
2000-02-01,0.17655644342902777,0.175066045848602,0.1928649506582399
2000-03-01,0.2539596630640323,0.2477306827191005,0.27530088649201356
2000-04-01,0.14743333093034477,0.14341826971497634,0.1617185011093073
2000-05-01,0.21385008678485673,0.2088856522334214,0.23178704351956597
2000-06-01,0.18800206287327192,0.18368880590655193,0.2017584857716792
2000-07-01,0.14660152719166425,0.14551262682998004,0.1598394508976519
2000-08-01,0.1832896174257338,0.1833711660481728,0.20063677864025442
2000-09-01,0.23174163066804931,0.22827717822178492,0.24930894828510436
2000-10-01,0.24552295501050847,0.2421474520376726,0.2671971247670264
2000-11-01,0.24142382618629077,0.23992139059114584,0.264318457996074
2000-12-01,0.23045843476717814,0.2275979970611857,0.25082744977594473
2001-01-01,0.24124193843543262,0.240270019704001,0.26209602805030896
2001-02-01,0.19072150656293152,0.186885863993327,0.20787446036920953
2001-03-01,0.22875046442375413,0.22778393258804178,0.24612123975345335
2001-04-01,0.1654069461157538,0.16058373425681313,0.1830290289411886
2001-05-01,0.10588639779072927,0.10341114218644684,0.11768386554012679
2001-06-01,0.1595787745867322,0.15926152606583668,0.17068071216956854
2001-07-01,0.14987772485041395,0.151320529606359,0.1642366191594446
2001-08-01,0.1386749920978645,0.14089522791305448,0.15213629886245927
2001-09-01,0.16441210884429192,0.1614436860685224,0.1811900396985126
2001-10-01,0.15643344738286818,0.15435747654500803,0.17096876961318275
2001-11-01,0.18088182287016652,0.17844903946223314,0.19411065602698202
2001-12-01,0.1448846842750276,0.15983999214938888,0.16964675763686066
2002-01-01,0.15583787590597292,0.15623490887867966,0.17139227128525125
2002-02-01,0.1215620165140769,0.12276651404458838,0.1332923821205988
2002-03-01,0.12380012310695333,0.12280008573693738,0.1369417456281083
2002-04-01,0.10351187538470923,0.1032923500442888,0.11221649710702573
2002-05-01,0.09814396859109083,0.09890995297380634,0.10958391914551861
2002-06-01,0.10040425661699874,0.10169382100090127,0.11166136653688184
2002-07-01,0.08690020018743312,0.08906569980192702,0.096386691364572
2002-08-01,0.13117323144661763,0.1320503781980265,0.1438074326451113
2002-09-01,0.15946564927827162,0.16002334523837192,0.17838195653957167
2002-10-01,0.13315181527302572,0.13092960016114413,0.1487139475125
2002-11-01,0.1053728976160505,0.10033287624182982,0.11901732350758583
2002-12-01,0.07998513843986892,0.07992645216937694,0.09307498459560361
2003-01-01,0.08097443035307296,0.07980249515147289,0.09425201401752382
2003-02-01,0.12553914745662142,0.12140298684764392,0.13994250297118854
2003-03-01,0.13233442946581564,0.13080047826749408,0.14616721448452025
2003-04-01,0.12820979199361177,0.12453031911184798,0.13778684130705587
2003-05-01,0.12025663918017425,0.11928022291603721,0.13403827920969247
2003-06-01,0.13869273724428965,0.13300329777316383,0.1511080673253199
2003-07-01,0.16459954195340792,0.1611337935237623,0.18160018771425462
2003-08-01,0.15208034115044006,0.151336024233597,0.1678077683941847
2003-09-01,0.2503629436979776,0.24093628867523523,0.27650271556139727
2003-10-01,0.2288658078755178,0.2183089680320016,0.25330359919191303
2003-11-01,0.23375570478730778,0.21656324002985297,0.2549193916074178
2003-12-01,0.23992768852831742,0.23356342854781773,0.2653562278591609
2004-01-01,0.25230825537483853,0.24190728531548353,0.27845234938506414
2004-02-01,0.21567007336508975,0.21045577446020594,0.2387347601397174
2004-03-01,0.2800694278853886,0.2657328571317895,0.30677545445353976
2004-04-01,0.26046104108555934,0.25175412092523586,0.2813462774775325
2004-05-01,0.23849698609778686,0.22985763020006147,0.259341359516674
2004-06-01,0.17997127504422428,0.1754146749614571,0.1981739828806126
2004-07-01,0.25945954938418797,0.24946349853188407,0.28118984893199367
2004-08-01,0.20673095585340295,0.198703099700179,0.226695485128796
2004-09-01,0.1675319274001697,0.16192401951290056,0.17682530174494132
2004-10-01,0.23958054910137472,0.2328325986297585,0.25587322420216674
2004-11-01,0.22431639596076108,0.2144456409739923,0.25135205770305663
2004-12-01,0.23386217566585893,0.22300125764724418,0.26243177712366056
2005-01-01,0.19279990683798126,0.1866637743362489,0.21629489451565337
2005-02-01,0.1936683099411638,0.18528733494993946,0.21806902314188642
2005-03-01,0.22424541537506032,0.21677241749756607,0.2529964650964039
2005-04-01,0.19658184116984878,0.18599492292714168,0.21703316094398906
2005-05-01,0.16485351936161835,0.16176390836477453,0.1838607709638097
2005-06-01,0.1429105367352258,0.13464831069826538,0.16090774340377068
2005-07-01,0.20660230354182035,0.19975673435236332,0.226247183809264
2005-08-01,0.18455395910852823,0.1761919887612304,0.20857457349375524
2005-09-01,0.20891582700700378,0.2071244296040348,0.22106214982420863
2005-10-01,0.25135445375448484,0.2504990561189574,0.2554401842041507
2005-11-01,0.24769119008933577,0.25193230913847287,0.2527618222780956
2005-12-01,0.24306636130227194,0.24802508063662257,0.24881104767064544
2006-01-01,0.24190516328307393,0.24546846714235174,0.24467713720500345
2006-02-01,0.2330081904941469,0.23689993827973485,0.23114416035070517
2006-03-01,0.25085758965457966,0.2561468477472103,0.25666108992542935
2006-04-01,0.24517359744026263,0.24966751112385113,0.24671833895776618
2006-05-01,0.1991593236881069,0.20475891651236602,0.1978096188294185
2006-06-01,0.2528461551258519,0.2585330203418631,0.2516305768207234
2006-07-01,0.26956541027333075,0.27561842930963687,0.264770574645985
2006-08-01,0.24976071779117293,0.2569577332393326,0.24886255463076185
2006-09-01,0.21777176414482258,0.21846133186650865,0.22374241941545325
2006-10-01,0.27967570744907977,0.28753896253140887,0.28192239236476085
2006-11-01,0.2797001070254144,0.28622450165405144,0.282279125755197
2006-12-01,0.28794938196982217,0.2993561982382609,0.29466178050022795
2007-01-01,0.25580626736390305,0.2652241168708084,0.2570979452538244
2007-02-01,0.20548435931703368,0.21380777881936106,0.2085516815114813
2007-03-01,0.2340507178466265,0.23871539210445444,0.23801366269808716
2007-04-01,0.24543755649333726,0.2544062846208077,0.24767789454808364
2007-05-01,0.24840321408964627,0.258068181524723,0.25077594281582827
2007-06-01,0.24520686958980986,0.25203302421552,0.2484924675839993
2007-07-01,0.25237479967393295,0.2573605935475207,0.2568270567969157
2007-08-01,0.2845644952892182,0.2921486141347155,0.28720853260485957
2007-09-01,0.28010380910658733,0.2747326531191976,0.2906785755845563
2007-10-01,0.30825537483849147,0.2969855202708461,0.32129087888042945
2007-11-01,0.32228734937420633,0.31040386745895865,0.33533511000551314
2007-12-01,0.33382280362222805,0.32748152911311335,0.3466647335659413
2008-01-01,0.31234563108949653,0.30355782465763326,0.3270577507482817
2008-02-01,0.2967321203786371,0.2928665318634097,0.3077750710128367
2008-03-01,0.3344538653919737,0.3298728665835122,0.35427059467646954
2008-04-01,0.2778546117971952,0.27743388313435646,0.2896751436948804
2008-05-01,0.2902451602885805,0.2832856873545765,0.3035515002832883
2008-06-01,0.2932695986824229,0.28736593919391784,0.30671250150228635
2008-07-01,0.29472248254598493,0.2962133713468188,0.30620887789225887
2008-08-01,0.2557031237003067,0.24974756669791418,0.26970570449121617
2008-09-01,0.3204640355790186,0.32128884309365724,0.3231661137617059
2008-10-01,0.3587624978511737,0.35989887173289326,0.3577902369510932
2008-11-01,0.32647520393054996,0.33176062866867584,0.32450529472473344
2008-12-01,0.3488873238655584,0.35150078376989446,0.34708441990763084
2009-01-01,0.318635176425573,0.32535360030576066,0.31257857195999245
2009-02-01,0.3029939389234242,0.30869429358703204,0.29943666646954126
2009-03-01,0.34785699630124606,0.35725962022668645,0.34481429833212834
2009-04-01,0.31073414997975946,0.3190137153275435,0.30440231895780434
2009-05-01,0.2744730523315459,0.281785290950363,0.27017499012783264
2009-06-01,0.2847120018188775,0.29143069640602126,0.28379381191565833
2009-07-01,0.32916913897222333,0.33289948377066925,0.32387767287738867
2009-08-01,0.28823108616932197,0.30003537939886016,0.28235734002796636
2009-09-01,0.29037824888676933,0.2964664502583729,0.28430888151682276
2009-10-01,0.2625061692110619,0.27326066353158707,0.25082554211075525
2009-11-01,0.33444832003371583,0.34748767531525115,0.3139043992666935
2009-12-01,0.3119508015815362,0.3247415625298594,0.2987212920234795
2010-01-01,0.37114971912760425,0.3830065258205051,0.35652545493045606
2010-02-01,0.34917346435166446,0.3644749516438508,0.3300814000736359
2010-03-01,0.44073287454736015,0.46322737590740415,0.41795608936266815
2010-04-01,0.4043464518025187,0.4231272806154466,0.38042849975486503
2010-05-01,0.39886985598704605,0.4116354320805927,0.3808653550832601
2010-06-01,0.4196815855288331,0.44132830274435675,0.3929160760853184
2010-07-01,0.4707487897255603,0.4951902094615359,0.4457164332002419
2010-08-01,0.40609434872539946,0.4199276400907985,0.38200804653176934
2010-09-01,0.4794383661156429,0.4901622029228032,0.452977006911471
2010-10-01,0.5307983652283855,0.5416069477908536,0.5028738976079786
2010-11-01,0.5314959712972256,0.5429627276741791,0.5145163782594845
2010-12-01,0.5332860129428661,0.5523292298395532,0.5141539218734799
2011-01-01,0.483221409519162,0.4961560412260383,0.4716568644470347
2011-02-01,0.462649239454115,0.474739883945242,0.4508690368770758
2011-03-01,0.5638132101524419,0.5881192363214722,0.5530016157924156
2011-04-01,0.5228707210629342,0.5343167256753721,0.5095240184585684
2011-05-01,0.4796923435238534,0.5126629841102598,0.47264121968481554
2011-06-01,0.5063433353111777,0.5172674708378203,0.4861799195346823
2011-07-01,0.5311510500135861,0.5598647835529698,0.5130722757110345
2011-08-01,0.41321347965685323,0.43015925894362805,0.40184013384178974
2011-09-01,0.5747397840637494,0.5955205032654928,0.5547929134053541
2011-10-01,0.5730828310162978,0.6018629706815829,0.5536025303271074
2011-11-01,0.5875628704992486,0.6178689206184422,0.5718359942083285
2011-12-01,0.6658300569508293,0.6975991075094712,0.6467767135125648
2012-01-01,0.6254598488335339,0.6592318280302972,0.6004891253545873
2012-02-01,0.5756159506684929,0.6076734558958349,0.5605903079162383
2012-03-01,0.660037375714658,0.6983531793683874,0.6391174377767307
2012-04-01,0.6003338305671237,0.6340917953366337,0.5933010429205591
2012-05-01,0.49999944546417424,0.5352386559960334,0.48483120024570725
2012-06-01,0.4507544459909833,0.48221862402545257,0.4320861654212793
2012-07-01,0.5682794416933306,0.5979712368069706,0.5515021909534702
2012-08-01,0.4626636573855854,0.48282033204986174,0.45021280005188846
2012-09-01,0.6198202194852799,0.6220653821620687,0.6282780841700035
2012-10-01,0.6560602447721134,0.6592499050954083,0.6767728409522302
2012-11-01,0.5715312397757457,0.5834450237713407,0.5930148931421344
2012-12-01,0.6499248603956058,0.6517763298909437,0.657213549764308
2013-01-01,0.5413534001364158,0.5522724162063471,0.5512045951839085
2013-02-01,0.5048416522949465,0.518938308141652,0.5216128927644167
2013-03-01,0.5770277988809467,0.599099762157472,0.5939725410672624
2013-04-01,0.5601810004935368,0.5750675953113259,0.5687627455880474
2013-05-01,0.41295395689038494,0.4203175882096216,0.43251539008891626
2013-06-01,0.4497196821400647,0.4634236411857522,0.46587473125766643
2013-07-01,0.4755100343257676,0.48665525229126805,0.4886312693031871
2013-08-01,0.3158480793651674,0.31721375613006186,0.3211611576475436
2013-09-01,0.5392184372071357,0.5579796039056791,0.5274846862176913
2013-10-01,0.6283334534827623,0.6361035144397015,0.6080377565094306
2013-11-01,0.600944929047141,0.6134916884237058,0.5853956783752797
2013-12-01,0.6322418219829092,0.6390733179936524,0.6157046629060228
2014-01-01,0.5815849742972644,0.5955411627684768,0.5634766053479486
2014-02-01,0.5157216451968879,0.5289142656450543,0.5002832882806405
2014-03-01,0.6049198418463825,0.6182201321691704,0.5820286493158159
2014-04-01,0.5632808557596863,0.5760230973243362,0.5526200827545159
2014-05-01,0.5594778490664389,0.5837471690024818,0.5406571143511745
2014-06-01,0.5568593308970726,0.5760024378213522,0.5367578467038407
2014-07-01,0.6744120533907093,0.6929791261546726,0.6493673228399031
2014-08-01,0.5336974785256001,0.5526107155677102,0.5208383806974806
2014-09-01,0.6156833822249086,0.6272741593519114,0.5978298400804272
2014-10-01,0.6025763734466065,0.6126498136771075,0.575048502387443
2014-11-01,0.5179187161386561,0.5246919797226979,0.4989517379783709
2014-12-01,0.6301778396393298,0.6405582197706279,0.6086844550086704
2015-01-01,0.6425428794827289,0.6491732325149588,0.6141594541025294
2015-02-01,0.5373995596985544,0.5472366623539955,0.5167960381609344
2015-03-01,0.6619738148183063,0.6807047989442995,0.6399205648215094
2015-04-01,0.583577976055143,0.5953397326143827,0.5660328767018759
2015-05-01,0.5566696796446534,0.572492904751944,0.5384098847579459
2015-06-01,0.6223588844957328,0.6411728399844021,0.6020743951270601
2015-07-01,0.6907642058215171,0.7096642572521312,0.666366527343519
2015-08-01,0.5730196139321581,0.593206638931284,0.5556876083792286
2015-09-01,0.5977563480488657,0.6049257419989619,0.5786558972607836
2015-10-01,0.717557158780243,0.7264371912372719,0.6976236214734425
2015-11-01,0.685866545408166,0.6921785704140423,0.6569636456244837
2015-12-01,0.7447138872406852,0.7541493320524442,0.7206319713239769
2016-01-01,0.6777559044202051,0.6984616417590535,0.6618587145007354
2016-02-01,0.707087522389384,0.721140611159747,0.6805042340628882
2016-03-01,0.7525461512441011,0.7732103059930636,0.7250501239028541
2016-04-01,0.5994842816820181,0.6102197396386136,0.5829595899282909
2016-05-01,0.7038213063754983,0.7147464949861969,0.6743272141792939
2016-06-01,0.6987095951333936,0.7138348944170276,0.6802962985572328
2016-07-01,0.7961681574438116,0.8182686820011829,0.7644033490970067
2016-08-01,0.657264696585723,0.6738251844506251,0.6478182987060307
2016-09-01,0.7835923939866135,0.7991947958711983,0.7469806429213222
2016-10-01,0.8162767355585008,0.8261167106972325,0.7859084587782168
2016-11-01,0.8120922082171118,0.8254091227200302,0.76830452440953
2016-12-01,0.8416400951583477,0.8666842272442031,0.8092907110058928
2017-01-01,0.8048000621080125,0.8179303826398198,0.7689950992081283
2017-02-01,0.7535964420981417,0.7753718064927654,0.7140409880942616
2017-03-01,0.8309930073032368,0.8502495926204257,0.7932491544274048
2017-04-01,0.7484093139837299,0.7720507913880863,0.7164770765412505
2017-05-01,0.6994149647037947,0.7260782323729248,0.6734687648440197
2017-06-01,0.7302161026113092,0.7542087281235232,0.699867035736292
2017-07-01,0.7477616161392107,0.7699099503913686,0.7167575033241066
2017-08-01,0.6168623253905319,0.6352177382492621,0.588377359066465
2017-09-01,0.7496304018721129,0.7839971489885883,0.7192393757356434
2017-10-01,0.8853463908035778,0.9188004059592337,0.833424583318231
2017-11-01,0.8131979526537312,0.8495652465840804,0.7721408391056103
2017-12-01,0.8325945067681098,0.8766085359901454,0.7841476838083102
2018-01-01,0.7624956330303719,0.8014802533888041,0.7209581820713811
2018-02-01,0.6690175288774531,0.7034121751615962,0.6304261151733782
2018-03-01,0.8295756137325252,0.8767867242033826,0.7845597394892417
2018-04-01,0.7939744137169982,0.833556714209348,0.754029465796517
2018-05-01,0.7680265733567717,0.8112392861108745,0.7286174578072152
2018-06-01,0.7429138639501804,0.7865227732283832,0.7100615985089689
2018-07-01,0.8487647714480594,0.9029700617977384,0.8124154665862904
2018-08-01,0.7433741286855837,0.7843018766576024,0.7016621486796096
2018-09-01,0.6938973332372138,0.7124274657762422,0.6720761692556864
2018-10-01,0.7919315037347988,0.7986163297876462,0.7555613209436839
2018-11-01,0.8293482540439525,0.8309045505137761,0.7904735015766853
2018-12-01,0.8581552811219368,0.8741113185669537,0.8225680607247984
2019-01-01,0.8394774054377783,0.8525247203865394,0.8113242820978976
2019-02-01,0.6241910708641332,0.6398351371661877,0.5957008857289475
2019-03-01,0.7205771608874791,0.7325446568069189,0.6867213149154618
2019-04-01,0.8165251676084533,0.8354857953004796,0.78243841579852
2019-05-01,0.8238051139293854,0.8392897262874099,0.7907501130291625
2019-06-01,0.7330708530424608,0.7464020184334416,0.7040066691975025
2019-07-01,0.8670600174124249,0.8887124223009005,0.8298057424537535
2019-08-01,0.8396304573256955,0.8592623007971987,0.8059351279375659
2019-09-01,0.7707437989031282,0.7898515356466812,0.7453381431931645
2019-10-01,0.8978822276813193,0.9121712879392405,0.856856434840834
2019-11-01,0.8391036482911979,0.8536635754885328,0.7961945894799896
2019-12-01,0.9167697179076254,0.9441160444282611,0.8760265623300986
2020-01-01,0.8672552140231019,0.892720365879798,0.8279781992022145
2020-02-01,0.8206154238594584,0.8332235797237308,0.7620454749227873
2020-03-01,0.896865208976826,0.9228264266032421,0.8626671830080447
2020-04-01,0.8570218098940282,0.8794698771534305,0.8143670080751468
