timestamp,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2019-08-01,153.2,145.69883289593153,147.8962696098995,149.06771499099457,151.02514885986764,155.37485114013234,157.3322850090054,158.5037303901005,160.70116710406845
2019-09-01,153.2,145.69883289593153,147.8962696098995,149.06771499099457,151.02514885986764,155.37485114013234,157.3322850090054,158.5037303901005,160.70116710406845
2019-10-01,153.8,146.29883289593155,148.4962696098995,149.6677149909946,151.62514885986766,155.97485114013236,157.93228500900543,159.1037303901005,161.30116710406847
2019-11-01,154.1,146.59883289593154,148.7962696098995,149.96771499099458,151.92514885986765,156.27485114013234,158.2322850090054,159.4037303901005,161.60116710406845
2019-12-01,153.9,146.39883289593155,148.5962696098995,149.7677149909946,151.72514885986766,156.07485114013235,158.03228500900542,159.2037303901005,161.40116710406846
2020-01-01,154.9,147.39883289593155,149.5962696098995,150.7677149909946,152.72514885986766,157.07485114013235,159.03228500900542,160.2037303901005,162.40116710406846
2020-02-01,154.5,146.99883289593154,149.1962696098995,150.36771499099459,152.32514885986765,156.67485114013235,158.63228500900541,159.8037303901005,162.00116710406846
2020-03-01,155.3,147.79883289593155,149.9962696098995,151.1677149909946,153.12514885986766,157.47485114013236,159.43228500900543,160.6037303901005,162.80116710406847
2020-04-01,155.7,148.19883289593153,150.3962696098995,151.56771499099457,153.52514885986764,157.87485114013234,159.8322850090054,161.0037303901005,163.20116710406845
2020-05-01,155.9,148.39883289593155,150.5962696098995,151.7677149909946,153.72514885986766,158.07485114013235,160.03228500900542,161.2037303901005,163.40116710406846
2020-06-01,156.4,148.89883289593155,151.0962696098995,152.2677149909946,154.22514885986766,158.57485114013235,160.53228500900542,161.7037303901005,163.90116710406846
2020-07-01,156.9,146.2917477477995,149.39939255114956,151.05606649667354,153.82429602148224,159.97570397851777,162.74393350332647,164.40060744885045,167.50825225220052
2020-08-01,153.2,142.59174774779947,145.69939255114954,147.35606649667352,150.12429602148222,156.27570397851775,159.04393350332646,160.70060744885043,163.8082522522005
2020-09-01,153.2,142.59174774779947,145.69939255114954,147.35606649667352,150.12429602148222,156.27570397851775,159.04393350332646,160.70060744885043,163.8082522522005
2020-10-01,153.8,143.1917477477995,146.29939255114957,147.95606649667354,150.72429602148225,156.87570397851778,159.64393350332648,161.30060744885046,164.40825225220053
2020-11-01,154.1,143.49174774779948,146.59939255114955,148.25606649667353,151.02429602148223,157.17570397851776,159.94393350332646,161.60060744885044,164.7082522522005
2020-12-01,153.9,143.2917477477995,146.39939255114956,148.05606649667354,150.82429602148224,156.97570397851777,159.74393350332647,161.40060744885045,164.50825225220052
2021-01-01,154.9,144.2917477477995,147.39939255114956,149.05606649667354,151.82429602148224,157.97570397851777,160.74393350332647,162.40060744885045,165.50825225220052
