Date,0
1990-01-01,629.9999999999999
1990-02-01,631.8000000000001
1990-03-01,631.9
1990-04-01,637.1
1990-05-01,640.2
1990-06-01,645.3
1990-07-01,645.9
1990-08-01,644.8
1990-09-01,662.9
1990-10-01,706.0999999999999
1990-11-01,746.0000000000001
1990-12-01,771.8000000000002
1991-01-01,853.6999999999999
1991-02-01,822.8999999999999
1991-03-01,784.6000000000001
1991-04-01,759.0000000000001
1991-05-01,752.2
1991-06-01,751.8
1991-07-01,743.0999999999999
1991-08-01,745.9000000000001
1991-09-01,747.3
1991-10-01,750.2
1991-11-01,740.9000000000001
1991-12-01,739.2
1992-01-01,744.4
1992-02-01,738.2
1992-03-01,733.7
1992-04-01,727.5
1992-05-01,732.8000000000001
1992-06-01,731.1999999999999
1992-07-01,730.5
1992-08-01,729.3000000000001
1992-09-01,724.6
1992-10-01,725.6000000000001
1992-11-01,731.0000000000001
1992-12-01,727.2
1993-01-01,725.0000000000001
1993-02-01,724.5
1993-03-01,723.5
1993-04-01,717.8000000000001
1993-05-01,719.6999999999999
1993-06-01,719.8000000000001
1993-07-01,720.4
1993-08-01,720.3000000000001
1993-09-01,720.5
1993-10-01,720.0
1993-11-01,722.6999999999999
1993-12-01,721.0
1994-01-01,718.4
1994-02-01,718.3
1994-03-01,718.1
1994-04-01,716.0
1994-05-01,714.4
1994-06-01,711.0
1994-07-01,711.5
1994-08-01,715.6
1994-09-01,719.0
1994-10-01,724.6
1994-11-01,724.2
1994-12-01,723.4000000000001
1995-01-01,723.9000000000001
1995-02-01,722.9
1995-03-01,724.0
1995-04-01,722.3
1995-05-01,725.4999999999999
1995-06-01,729.0
1995-07-01,728.8
1995-08-01,728.3
1995-09-01,727.6999999999999
1995-10-01,728.8
1995-11-01,728.1
1995-12-01,727.6
1996-01-01,724.9
1996-02-01,729.0
1996-03-01,733.9000000000001
1996-04-01,741.6
1996-05-01,754.2
1996-06-01,753.7
1996-07-01,750.4
1996-08-01,750.9
1996-09-01,756.9
1996-10-01,763.8
1996-11-01,778.0
1996-12-01,782.4
1997-01-01,784.5999999999999
1997-02-01,788.6
1997-03-01,785.5
1997-04-01,788.5
1997-05-01,785.0999999999999
1997-06-01,784.1999999999999
1997-07-01,777.3
1997-08-01,777.0
1997-09-01,777.0999999999999
1997-10-01,776.4
1997-11-01,775.1
1997-12-01,775.9
1998-01-01,776.7
1998-02-01,771.8000000000001
1998-03-01,762.7
1998-04-01,756.2
1998-05-01,751.3000000000001
1998-06-01,748.1
1998-07-01,746.4
1998-08-01,743.9
1998-09-01,742.1999999999999
1998-10-01,740.9000000000001
1998-11-01,743.5
1998-12-01,743.6
1999-01-01,742.0000000000001
1999-02-01,739.7
1999-03-01,734.1999999999999
1999-04-01,741.4999999999999
1999-05-01,742.0
1999-06-01,748.5
1999-07-01,752.7
1999-08-01,767.0999999999999
1999-09-01,778.0999999999999
1999-10-01,805.5
1999-11-01,812.3999999999999
1999-12-01,832.5999999999999
2000-01-01,841.9
2000-02-01,912.9
2000-03-01,911.6999999999999
2000-04-01,917.2
2000-05-01,904.8000000000001
2000-06-01,923.8000000000001
2000-07-01,936.5
2000-08-01,942.5
2000-09-01,987.8
2000-10-01,1010.7000000000002
2000-11-01,1021.2
2000-12-01,1035.3
2001-01-01,1022.7000000000002
2001-02-01,1006.0000000000001
2001-03-01,994.4
2001-04-01,986.5000000000001
2001-05-01,988.9
2001-06-01,992.1
2001-07-01,986.5
2001-08-01,966.3000000000001
2001-09-01,976.6000000000001
2001-10-01,967.9
2001-11-01,922.2
2001-12-01,880.5
2002-01-01,847.3
2002-02-01,827.6
2002-03-01,843.4999999999999
2002-04-01,887.1
2002-05-01,897.3000000000001
2002-06-01,895.9000000000001
2002-07-01,894.1
2002-08-01,895.6
2002-09-01,928.2
2002-10-01,953.5
2002-11-01,952.7
2002-12-01,950.0
2003-01-01,977.8000000000001
2003-02-01,1053.1000000000001
2003-03-01,1136.0000000000002
2003-04-01,1041.1000000000001
2003-05-01,952.7
2003-06-01,923.9000000000001
2003-07-01,921.9
2003-08-01,937.5
2003-09-01,945.9000000000001
2003-10-01,921.6999999999999
2003-11-01,919.9000000000001
2003-12-01,926.6999999999999
2004-01-01,951.9
2004-02-01,978.2000000000002
2004-03-01,994.1999999999999
2004-04-01,1000.4000000000001
2004-05-01,1040.3
2004-06-01,1051.9
2004-07-01,1047.2
2004-08-01,1062.4000000000003
2004-09-01,1087.4
2004-10-01,1164.6000000000001
2004-11-01,1170.8000000000002
2004-12-01,1141.5000000000002
2005-01-01,1142.2
2005-02-01,1180.5000000000002
2005-03-01,1238.4000000000003
2005-04-01,1260.1
2005-05-01,1236.9
2005-06-01,1240.9
2005-07-01,1291.1000000000001
2005-08-01,1318.8000000000002
2005-09-01,1428.2
2005-10-01,1497.4
2005-11-01,1453.7
2005-12-01,1361.2000000000003
2006-01-01,1347.3999999999999
2006-02-01,1314.7
2006-03-01,1319.5
2006-04-01,1395.6
2006-05-01,1429.8
2006-06-01,1439.8999999999999
2006-07-01,1442.7
2006-08-01,1497.0
2006-09-01,1390.0
2006-10-01,1279.5
2006-11-01,1258.6
2006-12-01,1287.1
2007-01-01,1366.8
2007-02-01,1321.1
2007-03-01,1377.8000000000002
2007-04-01,1400.8999999999999
2007-05-01,1378.1
2007-06-01,1355.1
2007-07-01,1362.7
2007-08-01,1372.3
2007-09-01,1387.6
2007-10-01,1403.3999999999999
2007-11-01,1474.6000000000001
2007-12-01,1582.0
2008-01-01,1583.3999999999999
2008-02-01,1547.0
2008-03-01,1717.2
2008-04-01,1803.4
2008-05-01,1915.6
2008-06-01,2028.1
2008-07-01,2064.3
2008-08-01,1927.4
2008-09-01,1845.6000000000001
2008-10-01,1784.8
2008-11-01,1610.9
2008-12-01,1393.9
2009-01-01,1320.8000000000002
2009-02-01,1264.3000000000002
2009-03-01,1163.0
2009-04-01,1214.5000000000002
2009-05-01,1177.1000000000001
2009-06-01,1254.7000000000003
2009-07-01,1278.7000000000003
2009-08-01,1306.0000000000002
2009-09-01,1301.1000000000001
2009-10-01,1306.0000000000002
2009-11-01,1363.6000000000001
2009-12-01,1344.6000000000001
2010-01-01,1394.0
2010-02-01,1357.7
2010-03-01,1371.8000000000004
2010-04-01,1395.9
2010-05-01,1404.6000000000001
2010-06-01,1364.4
2010-07-01,1378.1000000000001
2010-08-01,1396.0
2010-09-01,1410.7
2010-10-01,1472.6
2010-11-01,1514.6000000000001
2010-12-01,1553.1000000000001
2011-01-01,1592.5000000000002
2011-02-01,1634.4000000000003
2011-03-01,1733.4
2011-04-01,1774.8
2011-05-01,1756.1000000000001
2011-06-01,1726.7000000000003
2011-07-01,1707.2000000000003
