date,N10D,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7
1989-07-01,0.3910416666666666,0.10873588907071119,0.06656834125237601,0.15212199609640362,0.08401841356066268,0.09609314607523135
1989-08-01,0.407875,0.1601852973025335,0.11367174037966193,0.23225573415206793,0.12156032534888929,0.14725576585125139
1989-09-01,0.4292916666666666,0.10384052530885768,0.07767258271569295,0.12522220154402,0.08276447683328632,0.0934604032060141
1989-10-01,0.494625,0.07514573653601986,0.049378975467161385,0.10323261419027879,0.06683145426998606,0.0654031863275862
1989-11-01,0.4647083333333333,0.11445671841106525,0.1010573220773339,0.10242952578363004,0.06698906876586687,0.09453397432616352
1989-12-01,0.45829166666666665,0.1573511757522081,0.12187737824100092,0.18160615847794584,0.11837255762961756,0.15090827004119733
1990-01-01,0.4608333333333333,0.09996713360018544,0.06873882387840222,0.12155879826437563,0.09088831180916433,0.08769553628027295
1990-02-01,0.390875,0.07478662787278281,0.03991379935984048,0.11808241557258095,0.06427996056729586,0.06871380142609092
1990-03-01,0.5118333333333334,0.06957574667270947,0.044037835323305935,0.09660713483542646,0.051424201095159036,0.05915337498999272
1990-04-01,0.4640833333333333,0.09461786755878762,0.03406741622940411,0.17762647038061438,0.0634779296085519,0.08888000808459427
1990-05-01,0.49483333333333335,0.11456535051150499,0.0530647904728781,0.19234425723031676,0.07832684360977908,0.09331275436614027
1990-06-01,0.4498333333333333,0.08374981404536946,0.06333224802592366,0.09554460120151564,0.07824425594035077,0.08198185428568804
1990-07-01,0.43437499999999996,0.10927974149711642,0.07065906449145153,0.14190553810131934,0.07117544936125415,0.09307454757114376
1990-08-01,0.44895833333333335,0.45628734228452617,0.1247307717170211,0.9019086184404134,0.22950357249830605,0.3977049464330009
1990-09-01,0.4651666666666666,0.31533892177450884,0.09624244366282925,0.6286128664663836,0.3290379990519866,0.31172279291233074
1990-10-01,0.507,0.23104871492376727,0.09404380385309247,0.40271399876603087,0.21698223492702334,0.2177459468752912
1990-11-01,0.47029166666666666,0.24084359399271404,0.10307631112339627,0.4333092834636214,0.17127926555134537,0.21285975460106593
1990-12-01,0.41770833333333335,0.25420534234679937,0.09824596608685343,0.46134770335967823,0.22081383750585237,0.2417477422851841
1991-01-01,0.45695833333333336,0.6748115371442213,0.5035456239572423,0.8713802577767104,0.3460376820781849,0.586711210681114
1991-02-01,0.37075,0.5337115852329537,0.4637198653690039,0.5184394048711529,0.5051050230169509,0.5065693890487871
1991-03-01,0.452875,0.23323934696193382,0.17336933222661063,0.2755079121626639,0.355238646376466,0.2692110827187861
1991-04-01,0.475375,0.11883037132112548,0.07440119386458932,0.164237996532785,0.1207053684893145,0.10790439704807316
1991-05-01,0.5502083333333333,0.11406439738591037,0.06727623664566247,0.1737421261123829,0.08813267534612666,0.1018448886596504
1991-06-01,0.4963333333333333,0.09753432808970108,0.04697649351056232,0.16935814350896464,0.07468077248551079,0.08283296782042752
1991-07-01,0.45466666666666666,0.16287965016312117,0.0721160996034596,0.3033528940977587,0.1176141469188111,0.150163463671167
1991-08-01,0.46854166666666663,0.15174382198174013,0.06937295538196805,0.2629326111649458,0.10419016101687521,0.13228942322457193
1991-09-01,0.5018333333333334,0.1601949842414262,0.05628065811666513,0.3143311859580543,0.119406648307389,0.1457878082743722
1991-10-01,0.5825833333333333,0.13420354334386214,0.0628734049054573,0.24956338943645381,0.1331377207548048,0.12830159211384579
1991-11-01,0.5305833333333333,0.12216959754228524,0.055432373384878164,0.2222519662372833,0.08610636942860382,0.10837096738207454
1991-12-01,0.5009583333333333,0.14016585423232739,0.03847143770976606,0.28054004945044375,0.10887264923213823,0.128166411398228
1992-01-01,0.5325000000000001,0.137910873242945,0.052053511339611724,0.2519277330446127,0.10985439561238465,0.12362735795197279
1992-02-01,0.49916666666666665,0.08912606513082558,0.03983844914991083,0.15358424039846388,0.08145819580838497,0.08754657500626688
1992-03-01,0.5870000000000001,0.09806157433514734,0.03214400297593671,0.1957152116495491,0.06888684035280056,0.0822942136091545
1992-04-01,0.5455833333333334,0.09826154043086122,0.05803790432823504,0.14946703716300772,0.07956914827103877,0.09302336263998752
1992-05-01,0.5682916666666668,0.08790205120931055,0.03740424078913085,0.1592975360037551,0.06352271306310105,0.07496098789542001
1992-06-01,0.5233333333333333,0.10947763182021042,0.025161021415719402,0.23256926866699248,0.08296861959363376,0.10054361021756221
1992-07-01,0.5381250000000001,0.07980031067396878,0.03295818182322921,0.1563537952802971,0.06952834879913457,0.0719174531428204
1992-08-01,0.514375,0.09312677089351631,0.05179692404579865,0.14676440631506188,0.05997086167437775,0.07668290147688213
1992-09-01,0.5301666666666666,0.07753425889728038,0.0223825815695766,0.16138868287083938,0.06501219912933985,0.07154012832980945
1992-10-01,0.591125,0.0644963310718944,0.0380732713372957,0.10071608716259517,0.050860627491806656,0.056726684279532744
1992-11-01,0.5312499999999999,0.11187791689298354,0.050387875120114195,0.2070308739820442,0.06159527970756985,0.09382329124357074
1992-12-01,0.47887499999999994,0.09961148455798152,0.04275926123481545,0.17896311752318736,0.08577834516411391,0.0897029042854912
1993-01-01,0.6114166666666666,0.1936861916145705,0.10683271737841551,0.3072702419991401,0.11886575723296412,0.17556497008306393
1993-02-01,0.5579583333333332,0.09253863531788728,0.039624692501741984,0.1637731953659232,0.10613097124844058,0.08740942563945071
1993-03-01,0.6689166666666667,0.11950914896782205,0.06435978694133272,0.18306473570965606,0.07958368835368461,0.10546458199629107
1993-04-01,0.6468333333333333,0.1549972496012787,0.05475501465561583,0.29535593043200836,0.10819159176100755,0.13725436154672987
1993-05-01,0.6605833333333334,0.1553349086141104,0.06462470241624328,0.28128171442873007,0.13141443015962107,0.14644730642580878
1993-06-01,0.6491666666666666,0.13706326608983255,0.054572191251523364,0.24415721097297463,0.09835900627259166,0.11567006980837151
1993-07-01,0.6155833333333333,0.1867579545336604,0.10064487882298212,0.27629999935826277,0.14320643718538895,0.17601316633921438
1993-08-01,0.5746666666666665,0.12501478987991657,0.08020474634938148,0.17192142568361066,0.11346964176144377,0.11741626342127955
1993-09-01,0.635625,0.10164366595283153,0.05678272846282796,0.16128692166862704,0.08633435792449044,0.09143334868881269
1993-10-01,0.7322083333333332,0.1458756127853755,0.047762911754196516,0.2664704172851028,0.10085059483478105,0.13442737842594527
1993-11-01,0.681375,0.0922916183761231,0.028832559539554693,0.18616524369057627,0.08893994073462315,0.0812560782105748
1993-12-01,0.6388333333333333,0.09426083466817048,0.032774565259032204,0.17924181486978694,0.06869781927840478,0.08405156291218634
1994-01-01,0.6670416666666666,0.09882615058346508,0.04641295325629899,0.16407756220497274,0.07924519522968969,0.09071019748196389
1994-02-01,0.5859166666666668,0.15156322976381167,0.053974941692817816,0.2877165061253827,0.08275342637047549,0.1343013847492529
1994-03-01,0.7013333333333333,0.11917840919705658,0.06533339096963427,0.17636224787745383,0.11858077161310583,0.10960990520288262
1994-04-01,0.6477916666666667,0.11539358378683201,0.048534259955844775,0.21378561756673384,0.07914748587430971,0.10156402775535704
1994-05-01,0.690875,0.14492975239492267,0.060236147557919534,0.24875296688910506,0.11161258240591838,0.13025908762203997
1994-06-01,0.6698749999999999,0.17014485433265641,0.06358843873968446,0.3051983472513933,0.12142946460507682,0.15577018228397665
1994-07-01,0.6495416666666666,0.13654916640431206,0.06296580805763419,0.22951368229785965,0.11985971728263305,0.11875166515080525
1994-08-01,0.6082500000000001,0.1352718743188871,0.05129207763926999,0.25686911034123006,0.11414779121604528,0.12821694011231816
1994-09-01,0.6721666666666667,0.12182778698421376,0.029349303347651193,0.2507286010401645,0.08505541225496326,0.10728361570353688
1994-10-01,0.7240000000000001,0.12850485557812,0.04918663414181465,0.24490987716231097,0.10615714339720307,0.12428291880101268
1994-11-01,0.638375,0.10409653726530796,0.05132142456313733,0.18704534057457498,0.07845246992383904,0.08577478892778069
1994-12-01,0.6273333333333334,0.13140955339752086,0.0745582395652848,0.20745625414264354,0.10013813078513538,0.11879300682596992
1995-01-01,0.6020833333333334,0.09355368812900236,0.054470666758144465,0.14287639497648036,0.08728644253613936,0.0873195239013942
1995-02-01,0.5101249999999999,0.06855931001318116,0.053015217966345424,0.08449113439904513,0.049150713772657076,0.06506982805800436
1995-03-01,0.6482916666666666,0.09718352251694351,0.06629113179584535,0.12576034411788165,0.06310802990604199,0.07964900261568124
1995-04-01,0.5969583333333334,0.12303865434580297,0.08281939863394035,0.15398945167213826,0.08532120496572902,0.11251497815453386
1995-05-01,0.6083333333333333,0.10656047936509036,0.06329655582122014,0.17443611917611931,0.09643215452036631,0.09072988399394706
1995-06-01,0.5881666666666666,0.1399499738798612,0.07020379059145554,0.23805978974852152,0.09488683453676751,0.13271465188340864
1995-07-01,0.5390833333333332,0.15211261758386987,0.09247651948655575,0.22555324631986576,0.10048069513227113,0.12766440534265688
1995-08-01,0.5334166666666668,0.15204342516320765,0.09201490030572357,0.24096044239536704,0.1371810269369571,0.14666188940642544
1995-09-01,0.5717500000000001,0.06979301087358891,0.05073805530626094,0.10281640170555442,0.08025718498183944,0.0677688488508983
1995-10-01,0.7563749999999999,0.06630156132697224,0.051967056888218746,0.08510720221784418,0.04838067099573394,0.05631261131081984
1995-11-01,0.5820833333333334,0.078311981705524,0.0494075292309242,0.11828960504735567,0.04813116317753151,0.07035106300602541
1995-12-01,0.5194583333333332,0.057042923518157845,0.0340491735470001,0.08917398323598791,0.051409079409207345,0.046296114013777936
1996-01-01,0.3823333333333333,0.10380177755328682,0.07700632822789394,0.1388866224356865,0.06156910755880736,0.0923218665963202
1996-02-01,0.3474166666666667,0.10982774546876137,0.059997406366458214,0.1725934163252472,0.06927535136109712,0.08735495962296393
1996-03-01,0.42037499999999994,0.12066397046867486,0.08843497217396065,0.14404252334777856,0.10931350453795978,0.1221502133361682
1996-04-01,0.3314583333333333,0.12466329238295237,0.10135237763621632,0.13188526836995973,0.07910386562637224,0.10537992999476338
1996-05-01,0.4132083333333333,0.08219990382253528,0.06440658338749955,0.09504129579597889,0.07782840957668004,0.0754104965857026
1996-06-01,0.48683333333333334,0.08424799947413761,0.05136147914841574,0.12761038110945383,0.055682118897163804,0.06824788730915567
1996-07-01,0.49358333333333326,0.11743406827216149,0.08514256458008718,0.14605757850510045,0.08097488346123759,0.10476242973555765
1996-08-01,0.4424166666666667,0.11894038726997846,0.0854570525615304,0.1686146449955033,0.10266054432253392,0.11099517942943239
1996-09-01,0.41704166666666664,0.12380392251832734,0.08813555423450334,0.16896851728427772,0.09941403466937308,0.1172246480379766
1996-10-01,0.545375,0.052573093143377075,0.035021984415197105,0.07985412394147726,0.05690290423610768,0.048146646140196855
1996-11-01,0.503875,0.05558642306321765,0.03595791333853382,0.08368162861928385,0.03297981545727105,0.04562414773808539
1996-12-01,0.5457500000000001,0.08065968053859382,0.050602424928387554,0.12239764060693684,0.046968538169170945,0.06420952748433938
1997-01-01,0.6189999999999999,0.035228629055973223,0.03438824949168352,0.05134448550544607,0.04631423445010861,0.03605584669719389
1997-02-01,0.6197916666666666,0.013310545962795226,0.012835313391437599,0.03422843464684738,0.0018436824794912099,0.006901434884236751
1997-03-01,0.7321666666666667,0.04347705752311892,0.040815225818630466,0.05711187039839971,0.022650540745673603,0.03478409802308048
1997-04-01,0.6957083333333333,0.047084750336448156,0.03881130681455401,0.06565614431388656,0.023090232844883485,0.0358051717779414
1997-05-01,0.7296250000000001,0.03610598894997043,0.028789728893910474,0.05371066264877994,0.031005272233967374,0.03084942049470893
1997-06-01,0.674,0.0,0.01226225521591999,0.0,0.005030868595457094,0.0
1997-07-01,0.6865416666666667,0.021152122996446976,0.019417352518818716,0.033931401948497836,0.0020617837191786587,0.010200894292617696
1997-08-01,0.66125,0.022714487855000368,0.027156215658646093,0.02943557369940475,0.013548449009384164,0.0172499780167283
1997-09-01,0.7267499999999999,0.006674992821286363,0.015564973891152259,0.009465625340922948,0.0,0.0014646764915485916
1997-10-01,0.8156249999999999,0.024900968347927183,0.008794162658894752,0.06406555254957652,0.0017017712728679135,0.013960361864338938
1997-11-01,0.7171666666666666,0.043501966794557326,0.006416268665535886,0.11554480289038488,0.02512177319215883,0.03967291516557013
1997-12-01,0.7258749999999999,0.013612916841089229,0.011579740945978259,0.03388006296359794,0.015440404563259541,0.008234867962564132
1998-01-01,0.8132916666666666,0.03281104587803453,0.02008836596724487,0.0665994981614226,0.011583211438973812,0.02364743819419564
1998-02-01,0.7485833333333333,0.0686444166905957,0.018061445320137266,0.15731640124717064,0.025944741869912774,0.054607103156010375
1998-03-01,0.8766666666666666,0.042215679694446284,0.021629079470280095,0.08538589956444373,0.04928273772308121,0.038798834033516943
1998-04-01,0.7966666666666667,0.023069444972997663,0.011985838919493848,0.05545343783261475,0.01247597251342776,0.015317418757046133
1998-05-01,0.9420833333333333,0.1206861120432868,0.021088937439100182,0.26340016263457,0.05292997205396115,0.0997666492112927
1998-06-01,0.9222083333333334,0.07541351120398271,0.02412158509874248,0.15662699202137167,0.08283252442006879,0.0773246817675338
1998-07-01,0.8462500000000001,0.03533864500482618,0.014238413616338139,0.07996413605197705,0.032765785440724435,0.025590496926935477
1998-08-01,0.7981250000000001,0.1253372265602026,0.1168063091127354,0.13657911841795253,0.057360044434492566,0.11116776451781828
1998-09-01,0.8760833333333332,0.04671526281011179,0.03171411019928544,0.08269518669513537,0.06575723296411216,0.04092760219596479
1998-10-01,0.9144166666666665,0.035616106611681755,0.026175473189403865,0.06312403223721547,0.02671071342369509,0.030625650475166785
1998-11-01,0.8475833333333332,0.05802338011894176,0.012177783664788333,0.13772874497267576,0.030071798928105103,0.04793796911317515
1998-12-01,0.7760833333333333,0.08217361070268364,0.048833281315249805,0.14151957894698242,0.0417631885819639,0.06585138258373659
1999-01-01,0.8272499999999999,0.05653505115049698,0.0329613544636473,0.09608641084572728,0.05906123410405466,0.05348825305829964
1999-02-01,0.6808333333333333,0.03299717348961595,0.015823147505174377,0.07412891035754854,0.02234868862994617,0.02602556884176377
1999-03-01,0.8472916666666667,0.09632207687969863,0.059468765156793876,0.15052682049415608,0.04554244686326797,0.0754301830976858
1999-04-01,0.785125,0.13765278551387483,0.08828427175410133,0.20695936611021934,0.0993413342561439,0.12424288955998024
1999-05-01,0.8232499999999999,0.09794463914422816,0.06588662014253881,0.14189178658750684,0.08800646742876085,0.09193994826384651
1999-06-01,0.7997916666666666,0.0868821549287491,0.06942332104860524,0.10842060196793332,0.07439869488218172,0.08189785850122648
1999-07-01,0.7655833333333334,0.050633629592214485,0.03418242444455989,0.08184167607117418,0.046286317491428614,0.044366835839426313
1999-08-01,0.7220833333333333,0.05507232337769721,0.03887356988275904,0.08466165317031984,0.03672592235014263,0.04590369620824654
1999-09-01,0.7663333333333332,0.06645309272822256,0.04056934618622844,0.1127349102347017,0.038838305556928784,0.05623977121648209
1999-10-01,0.8895416666666666,0.07343806759407576,0.04084734880286363,0.12193192267248756,0.054751553607830725,0.06408681489297756
1999-11-01,0.8377916666666666,0.038896519275278596,0.028057642117436082,0.06507491366341248,0.030935479837267382,0.0298500019030295
1999-12-01,0.7556666666666666,0.11110849717521942,0.08172444110964686,0.17252465875618475,0.05158297879765149,0.09245442244367362
2000-01-01,0.8309583333333334,0.05996422751851763,0.04752060134226485,0.08804360880060216,0.07365017142757439,0.059946741422914826
2000-02-01,0.8142083333333333,0.04702316908205875,0.046743701019884926,0.04954028689324885,0.03560342796988457,0.04136070545959475
2000-03-01,0.9523333333333334,0.027512982227926766,0.017804858026324186,0.055455271367789744,0.020748697935599067,0.021080973248655085
2000-04-01,0.8333333333333334,0.02188763842808658,0.015797766381829656,0.048295316509425756,0.007207228165884885,0.01322539875030021
2000-05-01,0.9037499999999999,0.0897321907358268,0.06842830169748161,0.12167339421281295,0.044888143144205625,0.0743795795748501
2000-06-01,0.8915000000000001,0.05193167940383811,0.028379268539820014,0.09927309497987241,0.05490451527726482,0.049062725164480805
2000-07-01,0.8509999999999999,0.028494822677123943,0.016606789688442744,0.05910675666879664,0.02248129418367613,0.022558117864459673
2000-08-01,0.8414583333333333,0.02073420077564704,0.017937315763779473,0.04297623096675893,0.009613902645422626,0.012791639269604166
2000-09-01,0.9292916666666667,0.028332912412774316,0.010054890645033496,0.07262449474646335,0.013304757224240057,0.024764975857774138
2000-10-01,0.9531249999999999,0.07936439842379664,0.05817472444626519,0.12667986200814277,0.040476100466155046,0.06518597847870512
2000-11-01,0.9371249999999999,0.013143792228999238,0.022468639440917308,0.021005895732355215,0.024283682828453196,0.00985441168171372
2000-12-01,0.8005416666666666,0.01751467744223298,0.02119442773300169,0.03098491092227737,0.005613635107901943,0.010616279695462777
2001-01-01,0.88475,0.02037509211241001,0.014700032797170325,0.050805426163996886,0.011796078248908756,0.016167876074719506
2001-02-01,0.7717916666666665,0.027964808734851188,0.017478869223365383,0.06738425121632141,0.0010195505951255818,0.017355628964371345
2001-03-01,0.968625,0.05121138630474417,0.03707230328538812,0.0855417500543185,0.03219697740761958,0.040714987866546454
2001-04-01,0.8350833333333333,0.02058889669225633,0.022511470086561527,0.03795784519279166,0.01980708218345513,0.01643233155236022
2001-05-01,0.9125416666666667,0.047414798183007034,0.03598567394219211,0.07088630340056601,0.024896111109495536,0.03700736144304759
2001-06-01,0.85075,0.06607945365664647,0.04092547507315911,0.11540545421708509,0.03988751792065186,0.059835840738742915
2001-07-01,0.7854583333333333,0.04748606637628913,0.03202899476078093,0.07722116743018129,0.03904768274702873,0.0397136006236687
2001-08-01,0.7870833333333332,0.05638905514289966,0.05658285211648825,0.06018304181651998,0.032869892432468586,0.04498039879623543
2001-09-01,0.8353749999999999,0.8996038733917087,0.9085244485653519,0.5845016772263014,0.26639641499722283,0.7292061217177664
2001-10-01,0.9481666666666667,1.0,1.0,0.6312430726749171,1.0,1.0
2001-11-01,0.8777499999999999,0.5336174835408529,0.55443041388284,0.287483647158158,0.576587558923685,0.5233193296611428
2001-12-01,0.76225,0.41478503644710757,0.42955092464622086,0.24370249424957532,0.37965260834542586,0.3961818666225689
2002-01-01,0.8162083333333333,0.2834349885313563,0.28506332788564537,0.19425296734748884,0.28761737481715843,0.2728701490793931
2002-02-01,0.76625,0.19667876380821242,0.19894834901741346,0.13745921530195118,0.17122110522076206,0.18588398344758073
2002-03-01,0.8885416666666667,0.24115011641624778,0.23424595656893216,0.1761477242619792,0.19368902252840403,0.22344387966028956
2002-04-01,0.8116666666666666,0.23877128099387995,0.22733197993780835,0.17244765027883488,0.19666450504104666,0.22395441653772002
2002-05-01,0.8589583333333334,0.2602223152475878,0.21883525231810957,0.2903677979884286,0.1875286803130189,0.2322864046260678
2002-06-01,0.8124999999999999,0.2256129583565416,0.1871358155807578,0.25032430653407767,0.2032691921820884,0.22022447873397355
2002-07-01,0.7766666666666667,0.17488384322381328,0.16558644870098224,0.16238520923845032,0.15703056616173805,0.15570718544563045
2002-08-01,0.7523333333333334,0.19123539607471401,0.1599335966360494,0.1859516368426891,0.14979774745039653,0.17897270530735238
2002-09-01,0.8200833333333334,0.27222166483883353,0.18685067452318188,0.3602777439083087,0.17740994599813303,0.24557545643178036
2002-10-01,0.9404166666666666,0.2798093056886549,0.20721942258737555,0.3563924828724896,0.22927616560572528,0.2589590034950121
2002-11-01,0.8784583333333332,0.24274223401568595,0.17469866856179053,0.3162609817297388,0.2017099137191496,0.22189061386481662
2002-12-01,0.7657083333333333,0.2943078855142208,0.18118870111704705,0.4207633190287031,0.21980417416692594,0.26998476263972504
2003-01-01,0.857625,0.3591231936453681,0.1834198604910692,0.5927736711683012,0.2659660285509063,0.32242306839225504
2003-02-01,0.7707499999999999,0.3764123037962422,0.20033915526069387,0.6462368065684565,0.2809812810976018,0.3510616935912529
2003-03-01,0.9609583333333332,0.6679303509093614,0.4747412216013982,0.9011513684131397,0.4366381002509619,0.6067907966868913
2003-04-01,0.88725,0.44369847326923806,0.3552056485690004,0.47828773484147724,0.5152894785053959,0.45207712387934534
2003-05-01,0.9209166666666667,0.26132662628135717,0.19214382848071374,0.3264095989233482,0.25497488927727063,0.2488808217937562
2003-06-01,0.8468333333333332,0.22130365439769728,0.1769496569384258,0.24975591062982852,0.18851566112301782,0.20504027204134695
2003-07-01,0.826,0.20615259004528647,0.1711766411176578,0.20163019612408997,0.17041151341904232,0.18700939571595254
2003-08-01,0.8109583333333333,0.21353126978470782,0.18684789846281608,0.2082538419437673,0.17229823454316517,0.20285506921121393
2003-09-01,0.8772083333333333,0.16525225826762938,0.1401375101673211,0.16741826329381762,0.14944587745036741,0.15347998472326674
2003-10-01,0.9999999999999999,0.1495192856574491,0.1257662422334754,0.1585247009274938,0.12195756040677334,0.13737444926982728
2003-11-01,0.8553749999999999,0.1622541506803345,0.1476994986038399,0.154812708965712,0.11652364072037387,0.14608573082238435
2003-12-01,0.7752916666666666,0.20187027113050038,0.17130037409396331,0.21895435322505089,0.14549446459053672,0.17628746507284665
2004-01-01,0.8602083333333334,0.16365252950191836,0.12271495531137683,0.20537610848660923,0.1612018250711737,0.16089589378733055
2004-02-01,0.8203333333333332,0.14924805136845312,0.11629472084531833,0.17369078712748295,0.11175740162907084,0.13582577699381715
2004-03-01,0.9211249999999999,0.2127687693090099,0.1903695293268966,0.20313369496758768,0.13725081933365707,0.19044928557648017
2004-04-01,0.860875,0.2275475784382579,0.20857453662595243,0.23054046199585806,0.18632941429639083,0.20776291664862068
2004-05-01,0.886,0.18014523489097006,0.16434356681719525,0.15920585924500527,0.15581559685585256,0.16623225096890454
2004-06-01,0.8567083333333333,0.20318423519887635,0.17711146159974842,0.19423096492538885,0.1525766480456675,0.18633349213786332
2004-07-01,0.8460833333333334,0.19852274181886115,0.1623388546530143,0.24065149171838005,0.1603079007901081,0.1852448280251935
2004-08-01,0.8308333333333332,0.21901130950115727,0.18470953882102303,0.2568617762005301,0.1859827787261143,0.19968029104539314
2004-09-01,0.8555833333333333,0.23635162204332139,0.19046946750006644,0.25523909757065755,0.16830669105523194,0.2157287356140814
2004-10-01,0.9175416666666666,0.17206079246079387,0.14748812143598464,0.1737595446965454,0.16903369518752343,0.1655405981812288
2004-11-01,0.8524999999999999,0.17717480427194005,0.15022769643700584,0.17116600919151184,0.13134289295300355,0.16425638138285936
2004-12-01,0.7830833333333332,0.1486979716241883,0.14091401390964878,0.12392222510494699,0.13234325063903662,0.13462686841404148
2005-01-01,0.847875,0.13200045666997637,0.12185754923838785,0.11839319978474297,0.1047647850830384,0.12037777104061591
2005-02-01,0.7644583333333334,0.13117360724306262,0.08725871573895357,0.170072305459626,0.09722139020638192,0.1180901983481704
2005-03-01,0.9190833333333334,0.11289296970409862,0.07358185947661744,0.14820923203295963,0.10527252476903078,0.1077311557426212
2005-04-01,0.8764583333333332,0.0992800528630094,0.08830727339713249,0.09921717215703499,0.07654597428731787,0.08706622411387728
2005-05-01,0.8625833333333334,0.13072800805399779,0.09593905992284932,0.15712938065932094,0.09086911890007184,0.11309507404097159
