index,"Milk sold off farms, total",Fluid purposes,Industrial purposes
1993-10-01,0.09089275053441792,0.46540045978430244,0.047590138674884375
1993-11-01,0.04873954434865224,0.4943452702389952,0.0029491525423728238
1993-12-01,0.1724452261887186,0.45339669510746283,0.13123266563944536
1994-01-01,0.20235978353672235,0.4937589681082497,0.1528258859784284
1994-02-01,0.04822919943252213,0.1852714733155385,0.06709399075500766
1994-03-01,0.27690223845625495,0.6607162143397161,0.19023420647149458
1994-04-01,0.27633090892750545,0.31510653726875804,0.2590508474576272
1994-05-01,0.3731423766024511,0.40269698980142854,0.3333281972265023
1994-06-01,0.3254171026531516,0.3273263079937667,0.30156856702619406
1994-07-01,0.28153385929886965,0.2215296314011077,0.2821109399075501
1994-08-01,0.25515961919924,0.33899063459491163,0.23344530046224965
1994-09-01,0.16541915687168207,0.5163470291453875,0.11278274268104771
1994-10-01,0.1885002278898682,0.563883788746085,0.12684129429892144
1994-11-01,0.11918640107332923,0.4282628485026154,0.08810785824345146
1994-12-01,0.23776616573691878,0.5580516254455126,0.17687211093990762
1995-01-01,0.2816461993747472,0.4374893925601344,0.24305392912172574
1995-02-01,0.11100483383297921,0.16343943344699374,0.1337257318952234
1995-03-01,0.3192833345102295,0.5461558637927575,0.25722033898305074
1995-04-01,0.2786033881766885,0.23307052597472744,0.28073651771956865
1995-05-01,0.37617876836760233,0.43679508740530437,0.33230200308166413
1995-06-01,0.32621953176656393,0.2720596176692949,0.31636055469953783
1995-07-01,0.30530822907104405,0.08751330751546771,0.3339229583975347
1995-08-01,0.307946615995943,0.3835341675281194,0.2776209553158706
1995-09-01,0.23226792145181907,0.4256399179177017,0.19733127889060098
1995-10-01,0.24044627897571536,0.5259747272923643,0.18547303543913718
1995-11-01,0.18488608716306,0.43406415379630614,0.15159013867488436
1995-12-01,0.3022012235439122,0.48308209772730804,0.2549183359013867
1996-01-01,0.32611040140713987,0.4981716630922808,0.2745053929121726
1996-02-01,0.21179314019399542,0.32346905713359986,0.2002342064714946
1996-03-01,0.366877010084929,0.497245922885841,0.31414483821263484
1996-04-01,0.32493885490155816,0.40033635227500675,0.2925269645608628
1996-05-01,0.38025189854728225,0.4274296823168191,0.3400955315870571
1996-06-01,0.3141702561995674,0.14455433323561628,0.33275500770416033
1996-07-01,0.2647117353652979,0.22668291855029077,0.26817565485362094
1996-08-01,0.23864883776167223,0.3881474395568789,0.2118674884437597
1996-09-01,0.16746374625265603,0.3046765309428663,0.16044684129429898
1996-10-01,0.18379478356881962,0.5956212488235386,0.11831124807395987
1996-11-01,0.13761338323372518,0.5233363677040099,0.08936209553158703
1996-12-01,0.26974136104816515,0.5043586934719886,0.2200708782742682
1997-01-01,0.3218639465389628,0.5976733062811475,0.2518551617873652
1997-02-01,0.16105715221117367,0.19076419854041626,0.17901078582434504
1997-03-01,0.38264955673815804,0.49277151188804735,0.331146379044684
1997-04-01,0.3611829730961569,0.3633376020242851,0.3358859784283512
1997-05-01,0.45610712749635685,0.4945458472837241,0.40066255778120174
1997-06-01,0.41623281999268213,0.17445574190363056,0.4252758089368258
1997-07-01,0.40084543931389094,0.2467097650162775,0.3958952234206472
1997-08-01,0.3609486637950403,0.3406878249733851,0.33982126348228037
1997-09-01,0.26607907457455227,0.41011834045638995,0.2346409861325116
1997-10-01,0.29360881259749516,0.5732646228380109,0.2279599383667179
1997-11-01,0.22284419394390698,0.31468995417585965,0.21338058551617878
1997-12-01,0.3424703261713862,0.5610911391233242,0.27887519260400606
1998-01-01,0.3816063988907219,0.5750081002268064,0.31404622496147927
1998-02-01,0.2105188827618969,0.148612161140512,0.23507241910631738
1998-03-01,0.4187107210948984,0.4675759492694369,0.3710261941448383
1998-04-01,0.3780404039107186,0.32067640751083903,0.36110323574730363
1998-05-01,0.4853925804194459,0.33463965562464315,0.4611248073959937
1998-06-01,0.4071075961149595,0.3413049851110115,0.38407704160246525
1998-07-01,0.4077976851524938,0.3314612809158657,0.3871063174114022
1998-08-01,0.36854606264082657,0.3099378211161343,0.35388597842835123
1998-09-01,0.2896159253291566,0.4587659883048154,0.24840986132511556
1998-10-01,0.32085609557251726,0.6255843735053155,0.24531895223420652
1998-11-01,0.25785899073675833,0.44386157098113044,0.22151309707241906
1998-12-01,0.3797608119298741,0.7513461805501982,0.2770600924499229
1999-01-01,0.4092516867059963,0.49868082020582305,0.35621571648690287
1999-02-01,0.23978507738626376,0.1977072500887167,0.2537349768875192
1999-03-01,0.4659416987103362,0.5859164056593587,0.3930138674884438
1999-04-01,0.4280124793775717,0.4408837733170814,0.3855223420647149
1999-05-01,0.5169023668449131,0.35823060188542444,0.48715870570107866
1999-06-01,0.41307445900229167,0.3222501658617869,0.3942773497688752
1999-07-01,0.40358974688176064,0.4036381590113094,0.3691648690292757
1999-08-01,0.38161281832362937,0.44417015104994384,0.33994144838212637
1999-09-01,0.2860723983643285,0.5281502167774983,0.2316302003081665
1999-10-01,0.3198546640389788,0.581395707651243,0.25354083204930666
1999-11-01,0.2719528556847288,0.6246586332988753,0.19909707241910635
1999-12-01,0.3894734139186147,0.7433539567679324,0.2883759630200309
2000-01-01,0.4190413218896243,0.4778516655609213,0.3699630200308166
2000-02-01,0.2967832221701536,0.43792140465647345,0.2605115562403697
2000-03-01,0.4487600865339556,0.670683350562387,0.3597842835130971
2000-04-01,0.38305077129486387,0.38672797124033753,0.35346687211093997
2000-05-01,0.44982571239656677,0.5798836653140573,0.37856702619414473
2000-06-01,0.3631312709835215,0.48263465662752836,0.3147303543913713
2000-07-01,0.35265796619526624,0.26707604955795894,0.3480061633281972
2000-08-01,0.33511686577607747,0.5239072408313148,0.27959322033898304
2000-09-01,0.2704603375337824,0.5097434156727818,0.22034822804314325
2000-10-01,0.3194598689151802,0.6456729359850648,0.2402711864406779
2000-11-01,0.2485540227376315,0.5720148735593167,0.18752542372881353
2000-12-01,0.34695750977358664,0.6552234891148383,0.26556548536209545
2001-01-01,0.4000590587827473,0.5948960856618273,0.3285300462249614
2001-02-01,0.22282493564518524,0.2903892737568081,0.21945454545454535
2001-03-01,0.441634516006856,0.6822705321463287,0.3510477657935285
2001-04-01,0.4001168336789127,0.4054124944069861,0.36643143297380587
2001-05-01,0.4996501409065526,0.5824140218783267,0.4262773497688752
2001-06-01,0.37255178877497963,0.34295588847916303,0.3519506933744221
2001-07-01,0.3861834545536249,0.3395460787187754,0.3657226502311248
2001-08-01,0.3682218812790077,0.5833860490950888,0.30000924499229575
2001-09-01,0.3001116981325871,0.37447734250844755,0.27645916795069336
2001-10-01,0.34629951790058877,0.7008316232854521,0.2554761171032358
2001-11-01,0.2978007022859601,0.5911622668291856,0.23113713405238823
2001-12-01,0.383817893527286,0.6227300078687916,0.30740215716486907
2002-01-01,0.4443210486785598,0.5263295943714996,0.38489984591679494
2002-02-01,0.24680793698684655,0.25144646907256263,0.2502835130970724
2002-03-01,0.444192660020414,0.5938469134278619,0.3713127889060093
2002-04-01,0.38092272928609505,0.45720765895730775,0.33775346687211094
2002-05-01,0.3940472598650637,0.5709039853115887,0.32748844375963015
2002-06-01,0.301883461615001,0.2376066529862837,0.305482280431433
2002-07-01,0.2913491722141266,0.3354573928069988,0.2757873651771956
2002-08-01,0.2657902000937238,0.49883511024022953,0.21875192604006166
2002-09-01,0.19813258696726743,0.4198848996343325,0.16971340523882894
2002-10-01,0.26714470043716343,0.6785675713205683,0.18419414483821273
2002-11-01,0.23827972036950262,0.5793127921867525,0.1765978428351309
2002-12-01,0.366568877305379,0.6038140496505333,0.29478274268104765
2003-01-01,0.4079742195574445,0.5745915171339084,0.3405084745762712
2003-02-01,0.2021992977140401,0.272599632789718,0.20333127889060099
2003-03-01,0.4017313210550979,0.5512628639316186,0.33922958397534675
2003-04-01,0.34732983688221,0.4895159921620662,0.2991371340523883
2003-05-01,0.43803000442940876,0.5366824556801877,0.37668412942989216
2003-06-01,0.3743781174371055,0.29816549149090443,0.36301694915254235
2003-07-01,0.40203945383464834,0.3505623871754122,0.37905701078582443
2003-08-01,0.36092940549631836,0.42472960671470217,0.3249152542372882
2003-09-01,0.30548797319244825,0.5151127088701339,0.25362711864406773
2003-10-01,0.35338015239733744,0.7074043787511766,0.26127889060092446
2003-11-01,0.3045378971221684,0.43016061592581734,0.2700369799691833
2003-12-01,0.41301668410612624,0.7356857420579206,0.31360862865947614
2004-01-01,0.44195869736867444,0.6029191674509744,0.3682249614791988
2004-02-01,0.32104546884328244,0.32101584558653373,0.30842835130970725
2004-03-01,0.475850093402749,0.6517828213475694,0.39094915254237295
2004-04-01,0.4198854773169338,0.506210173884869,0.3663204930662558
2004-05-01,0.49249889264782354,0.4679771033588942,0.44360862865947603
2004-06-01,0.40808334991686834,0.3909863761899621,0.37794453004622497
2004-07-01,0.4248958447010791,0.41308070911699835,0.3896456086286595
2004-08-01,0.4026974457076462,0.40940860629811926,0.36904160246533135
2004-09-01,0.32118669636724295,0.5116874701063057,0.27043759630200315
2004-10-01,0.37108815807211615,0.595127520713437,0.30170107858243456
2004-11-01,0.31270341578024996,0.6397790566707298,0.2367241910631741
2004-12-01,0.407136483563042,0.7457300232977953,0.30628351309707247
2005-01-01,0.4354526021171292,0.5794362242142781,0.3666440677966101
2005-02-01,0.24685287301719772,0.286022865783099,0.244215716486903
2005-03-01,0.4535040474524483,0.635721228765834,0.3727765793528506
2005-04-01,0.39818779409027005,0.4656627528427939,0.35362403697996925
2005-05-01,0.4661792177279058,0.5589927946553934,0.400231124807396
2005-06-01,0.37564595543629675,0.4238964405289063,0.3402835130970725
2005-07-01,0.38627653633078074,0.35653341150695095,0.3639845916795068
2005-08-01,0.38996771025247634,0.6927622544859826,0.3003297380585517
2005-09-01,0.3009494341269894,0.7618996189036151,0.20111864406779656
2005-10-01,0.34912406837979937,0.749355839106352,0.24985516178736522
2005-11-01,0.29337771301283255,0.7097958742844801,0.2042927580893683
2005-12-01,0.39671132452159164,0.8764753984540139,0.27023420647149465
2006-01-01,0.4399526245851444,0.7269529261105028,0.3416271186440678
2006-02-01,0.24064849111229525,0.42503818678351557,0.21063174114021566
2006-03-01,0.42968153193346925,0.8501072315739129,0.3072172573189522
2006-04-01,0.34923319873922365,0.5416814527949638,0.2915839753466871
2006-05-01,0.40118566925797783,0.775785722000216,0.2947057010785825
2006-06-01,0.3071859131964283,0.6157869563204912,0.23640986132511554
2006-07-01,0.3215333457442371,0.45640535077839317,0.2820277349768876
2006-08-01,0.33241749423855915,0.753506241031892,0.23313405238828966
2006-09-01,0.26652522516160926,0.6717170937929118,0.18621263482280437
2006-10-01,0.31444308209812744,0.8507552497184205,0.1964591679506933
2006-11-01,0.26610154258972774,0.7869408914878187,0.16279198767334369
2006-12-01,0.3611893925290639,0.872664434604169,0.23696456086286588
2007-01-01,0.38593951610314736,0.8207304090228811,0.271100154083205
2007-02-01,0.18153193346899732,0.4662181969666581,0.1456548536209552
2007-03-01,0.3863696181079366,0.8277043185780633,0.2701201848998458
2007-04-01,0.3580823870019323,0.6005893879314335,0.2883266563944529
2007-05-01,0.4621413944292163,0.755357721444772,0.3573189522342064
2007-06-01,0.40408725293207626,0.5859164056593587,0.3354237288135593
2007-07-01,0.4446773272049147,0.5508925678490426,0.38138983050847464
2007-08-01,0.4237596050764876,0.8380417508833107,0.30395377503852083
2007-09-01,0.332234540400701,0.5301868452316665,0.27756856702619404
2007-10-01,0.3806145965065446,1.0,0.23018181818181827
2007-11-01,0.33287969340788437,0.8625430083470911,0.21180893682588597
2007-12-01,0.4250563305237618,0.8523135790659282,0.3023482280431433
2008-01-01,0.46413462834693187,0.7998086803573359,0.35035747303543907
2008-02-01,0.3282288142665477,0.6727508370234365,0.24524499229583974
2008-03-01,0.4528428458629965,0.7621927699689879,0.34702619414483826
2008-04-01,0.38931613781238594,0.7335411105796679,0.29175654853620947
2008-05-01,0.45263100457705585,0.828738061808588,0.3335315870570108
2008-06-01,0.363144109849336,0.5649638189869317,0.3003020030816641
2008-07-01,0.3847069849849465,0.6250289293814513,0.3090046224961478
2008-08-01,0.3611123593341765,0.7164766327742891,0.2680862865947611
2008-09-01,0.28809451973012723,0.7315970561461436,0.19496147919876727
2008-10-01,0.33830732393100393,0.9667659265888018,0.19620030816640988
2008-11-01,0.29560525623166467,0.7384938206841221,0.20079815100154086
2008-12-01,0.39283077732913085,0.9800194405443357,0.24590138674884443
2009-01-01,0.4189289818137465,0.8306666872386712,0.300788906009245
2009-02-01,0.2340782015316767,0.48331353277891775,0.19269029275808935
2009-03-01,0.44441092073926214,0.7848116890130066,0.3344129429892142
2009-04-01,0.3926991789545311,0.7506827334022494,0.2915839753466871
2009-05-01,0.4690872208349117,0.776156018082792,0.35983667180277346
2009-06-01,0.4017184821892834,0.6602070572261738,0.31831124807395983
2009-07-01,0.4395128934309942,0.702467097650163,0.3461540832049306
2009-08-01,0.4108212380518306,0.6409516609322203,0.33089676425269654
2009-09-01,0.35218934759303355,0.7285421134648913,0.2571093990755007
2009-10-01,0.39105901384671693,0.8801937882832149,0.26413559322033886
2009-11-01,0.3452563600531531,0.7375835094811225,0.24864714946070876
2009-12-01,0.4302881683432087,0.9988736827488314,0.2780986132511556
2010-01-01,0.4574199015258995,0.7418419144307471,0.35548228043143304
2010-02-01,0.25770813406343684,0.4994059833675344,0.2121633281972264
2010-03-01,0.4619873280394411,0.9376822551031427,0.3207550077041603
2010-04-01,0.40569211115890047,0.750898739450419,0.3040123266563943
2010-05-01,0.4735262586903075,0.7369509203400555,0.3719260400616333
2010-06-01,0.3881670593219795,0.6233934550167404,0.31265331278890596
2010-07-01,0.40543533384260844,0.6252757934365021,0.32885670261941446
2010-08-01,0.4270174672769409,0.6778269791554163,0.3390816640986132
2010-09-01,0.3459079324932437,0.8192337956891365,0.23296456086286588
2010-10-01,0.3895055110831511,0.8774782836776573,0.2631895223420646
2010-11-01,0.33859940812828593,0.8338913489577711,0.223020030816641
2010-12-01,0.42015509349904034,0.9915294771110732,0.2698366718027734
2011-01-01,0.4480732072128748,0.7053677502970084,0.3537966101694916
2011-02-01,0.25939002548514867,0.4694274296823169,0.21976579352850534
2011-03-01,0.467796914820545,0.8246185178899297,0.3489121725731894
2011-04-01,0.4047805516860641,0.6901701819079507,0.31526656394453
2011-05-01,0.4868176945248659,0.7039945689907889,0.39126964560862865
2011-06-01,0.4242667402761642,0.6016231311619582,0.3516610169491525
2011-07-01,0.46733792536767327,0.4918612006850478,0.41493682588597847
2011-08-01,0.4655982590497958,0.7285575424683319,0.36599075500770417
2011-09-01,0.38315990165428815,0.7199327295449987,0.28856702619414487
2011-10-01,0.4246904228480455,0.7876660546495304,0.3149090909090908
2011-11-01,0.37303645595948076,0.8484100411954394,0.2531802773497689
2011-12-01,0.4817302939458328,0.8685603196889513,0.35351617873651775
2012-01-01,0.5228756491651527,0.7156743245953745,0.42355624036979966
2012-02-01,0.3962330767699984,0.5008408806875164,0.3448782742681047
2012-03-01,0.5373225829230246,0.795102834307932,0.4215624036979968
2012-04-01,0.4668853553477086,0.5799762393347012,0.39690292758089374
2012-05-01,0.5338432502872696,0.7373675034329534,0.429753466872111
2012-06-01,0.44914846222484694,0.5516023020073133,0.38554083204930656
2012-07-01,0.49394005533551155,0.4508817675466341,0.44866563944530036
2012-08-01,0.49247321491619456,0.6736611482264361,0.40275808936825874
2012-09-01,0.4169967325086503,0.5984910434635027,0.3453097072419107
2012-10-01,0.4796921239977663,0.801151003656674,0.3650200308166409
2012-11-01,0.4267221733632054,0.7314427661117371,0.3280893682588597
2012-12-01,0.5128067686500577,0.7755697159520465,0.40192295839753456
2013-01-01,0.5192358307067155,0.6760217857528583,0.4279815100154083
2013-02-01,0.30867201191446747,0.375480227732091,0.2858459167950693
2013-03-01,0.5102614635023142,0.6377115702096803,0.4270169491525424
2013-04-01,0.43453141349493185,0.6042306327434313,0.36099537750385213
2013-05-01,0.5001027109265168,0.6626294107663586,0.4122865947611709
2013-06-01,0.411447132760292,0.45174579173931173,0.36928813559322027
2013-07-01,0.4350610167097839,0.44111520836869156,0.3940862865947612
2013-08-01,0.46799912695712464,0.6266952617530435,0.3886409861325115
2013-09-01,0.3882087856358769,0.479734003980683,0.34138674884437603
2013-10-01,0.4463560089101728,0.795102834307932,0.3342249614791988
2013-11-01,0.368895921734274,0.692746825482542,0.2803020030816641
2013-12-01,0.43212733587114904,0.7796121148535016,0.32365793528505393
2014-01-01,0.44882749057948246,0.6869455201888512,0.3582003081664098
2014-02-01,0.2552944272902933,0.3449308009195686,0.2406995377503851
2014-03-01,0.4536484846928621,0.5859164056593587,0.38300770416024643
2014-04-01,0.3983418604800453,0.5770755866878559,0.331673343605547
2014-05-01,0.4784981094770089,0.6139817629179332,0.40125731895223415
2014-06-01,0.42497608761242045,0.3871599833366761,0.3951771956856702
2014-07-01,0.4848982840855838,0.40377702004227567,0.4493867488443759
2014-08-01,0.4950377783626596,0.492786940891488,0.44134668721109405
2014-09-01,0.43522150253246616,0.5498742536219585,0.37251463790446837
2014-10-01,0.4754970245928476,0.753074228935553,0.37059784283513086
2014-11-01,0.4035993760311216,0.5165321771866753,0.34881355932203384
2014-12-01,0.4869332443171972,0.6925153904309322,0.39367642526964564
2015-01-01,0.5108295833146101,0.5200191319642666,0.45107241910631735
2015-02-01,0.31273872266124014,0.2823970499745423,0.30834514637904475
2015-03-01,0.5556885804708012,0.6310770987301932,0.47195377503852076
2015-04-01,0.5175828267330864,0.4913983305818279,0.4632696456086287
2015-05-01,0.6217509645197943,0.4992054063228055,0.5617226502311248
2015-06-01,0.5547352946840678,0.4825112246000032,0.5007149460708782
2015-07-01,0.6004159792523929,0.4336475707034082,0.5543328197226502
2015-08-01,0.5755246281543491,0.4156727816950303,0.5340246533127888
2015-09-01,0.48892326851845924,0.49017943931001495,0.4359938366718028
2015-10-01,0.543125750271221,0.722092790026692,0.44171648690292753
2015-11-01,0.48438793916945366,0.5692530819434372,0.4158520801232666
2015-12-01,0.5911784152987924,0.7854751361609553,0.47519568567026194
2016-01-01,0.6291525706619079,0.489022264051965,0.5708628659476116
2016-02-01,0.4987642591653456,0.4270902442411244,0.4580462249614792
2016-03-01,0.6470531593239053,0.6280993010661442,0.560271186440678
2016-04-01,0.5754989504227197,0.4843472760094425,0.5202835130970724
2016-05-01,0.6586402357215766,0.5095891256383749,0.5950662557781201
2016-06-01,0.5743787593803966,0.4309012080909693,0.5298828967642526
2016-07-01,0.625663608876792,0.3599895082776605,0.5932850539291217
2016-08-01,0.6268544136810954,0.46948914569607947,0.572557781201849
2016-09-01,0.5614756992367296,0.5140481076327279,0.5008875192604005
2016-10-01,0.6316336814805781,0.6201533642942003,0.5470539291217258
2016-11-01,0.5820403525552553,0.5319920386342245,0.5170477657935284
2016-12-01,0.6469985941441934,0.7930970638606452,0.5272634822804314
2017-01-01,0.7398589008646979,0.4326909724900867,0.6884036979969184
2017-02-01,0.5350982494206464,0.21407742273926544,0.535473035439137
2017-03-01,0.7892147107724505,0.61714470862327,0.6989491525423728
2017-04-01,0.7289233969071174,0.42344899942912706,0.6797503852080122
2017-05-01,0.8162052164311806,0.5094348356039684,0.7463759630200308
2017-06-01,0.7226098846427909,0.4905960224029129,0.6602773497688752
2017-07-01,0.7885021537197403,0.2810084396648822,0.765402157164869
2017-08-01,0.790935118791606,0.4970607748445528,0.7245824345146379
2017-09-01,0.7103519775063072,0.43713452548099907,0.6591833590138674
2017-10-01,0.7857289587037881,0.5774304537669912,0.7035346687211093
2017-11-01,0.7210082361324202,0.5839414932189531,0.6400955315870569
2017-12-01,0.8236485488871916,0.6988412818416059,0.7156918335901385
2018-01-01,0.868860614853284,0.42357243145665224,0.8140770416024652
2018-02-01,0.6630503861288894,0.15450604045484706,0.6702218798151001
2018-03-01,0.9225302836747402,0.54228318392915,0.8418983050847457
2018-04-01,0.8305333906802672,0.3231450480613458,0.7973405238828968
2018-05-01,0.9218530335030204,0.4439541450017743,0.8608875192604006
2018-06-01,0.833550524146697,0.31364078194189426,0.8021355932203389
2018-07-01,0.8445630612991648,0.24567602178575276,0.8262804314329737
2018-08-01,0.8302220481842637,0.5090336815145111,0.7599137134052387
2018-09-01,0.7337925367673019,0.3517195624334626,0.6987519260400616
2018-10-01,0.7825673879969446,0.595976115902674,0.6967981510015409
2018-11-01,0.7080088844951438,0.585468964559579,0.6273097072419107
2018-12-01,0.8154316747658514,0.5385030780861864,0.7398274268104776
2019-01-01,0.8582717602726975,0.49483899834909684,0.7896795069337441
2019-02-01,0.6294928006059948,0.19314026507027915,0.6302896764252697
2019-03-01,0.8820429203284181,0.388054865536235,0.8338305084745763
2019-04-01,0.8074009641988229,0.4358384891919833,0.7526255778120186
2019-05-01,0.873489025979445,0.5036643883171585,0.8025300462249614
2019-06-01,0.7839026300416623,0.1361763843673338,0.7899167950693373
2019-07-01,0.8367762891826138,0.29614429204017734,0.8087241910631742
2019-08-01,0.8486233526130302,0.3618718466974218,0.8069768875192604
2019-09-01,0.7739268313037226,0.3298258065511548,0.7416579352850539
2019-10-01,0.8370459053647203,0.6178390137781,0.7447334360554698
2019-11-01,0.7491799174460931,0.45083548053631217,0.693728813559322
2019-12-01,0.848167572876612,0.5244781139586197,0.7740554699537749
2020-01-01,0.888173478754887,0.5151435668770152,0.8143328197226503
2020-02-01,0.7416531323622872,0.14163825158533028,0.7482588597842834
2020-03-01,0.9177799033233405,0.7185595482387792,0.8021294298921418
