index,Total index,Total crops,Grains,Oilseeds,Specialty crops,Fresh fruit,Fresh vegetables (except potatoes and pulse crops),Fresh potatoes,Total livestock and animal products ,Cattle and calves,Hogs,"Chickens, turkeys, chicks, poults",Eggs in shell ,Unprocessed milk
1987-02-01,0.003589375448671883,0.0,0.0,0.007946465913843598,0.2796669311236484,0.10934744268077606,0.062127659574468086,0.16308539944903588,0.04915254237288136,0.21045918367346933,0.4606365159128978,0.06135629709364909,0.023405972558514843,0.044794188861985496
1987-03-01,0.0,0.0,0.0016111707841031109,0.0,0.2796669311236484,0.10934744268077606,0.062127659574468086,0.1647382920110193,0.0423728813559322,0.2125850340136054,0.4243439419318815,0.06135629709364909,0.02098466505246166,0.03995157384987891
1987-04-01,0.007178750897343877,0.004558404558404561,0.004833512352309333,0.006273525721455481,0.2796669311236484,0.10934744268077606,0.062127659574468086,0.18842975206611573,0.05254237288135588,0.22363945578231292,0.4572864321608039,0.06566200215285245,0.011299435028248594,0.032687651331719136
1987-05-01,0.023689877961234784,0.013675213675213682,0.0037593984962405735,0.03053115851108326,0.2796669311236484,0.10934744268077606,0.062127659574468086,0.28870523415977967,0.07796610169491514,0.2393707482993197,0.562255723059743,0.07212055974165776,0.005649717514124353,0.018159806295399483
1987-06-01,0.033022254127781814,0.02051282051282055,0.008592910848549906,0.043078209953994195,0.2796669311236484,0.10934744268077606,0.08765957446808514,0.2931129476584022,0.08898305084745761,0.24319727891156456,0.6381909547738692,0.0645855758880517,0.013720742534301889,0.0
1987-07-01,0.03230437903804739,0.015954415954415935,0.009667024704618665,0.041823504809703094,0.2796669311236484,0.01410934744268083,0.09021276595744676,0.2528925619834711,0.09322033898305093,0.24192176870748294,0.633724176437744,0.07965554359526361,0.017756255044390712,0.0157384987893463
1987-08-01,0.03876525484565685,0.025071225071225056,0.02577873254564983,0.027603513174404043,0.2796669311236484,0.008818342151675485,0.0927659574468086,0.2275482093663912,0.09661016949152534,0.24192176870748294,0.6381909547738692,0.06135629709364909,0.016142050040355183,0.029055690072639306
1987-09-01,0.035175879396984966,0.018803418803418792,0.02631578947368418,0.02300292764533668,0.2796669311236484,0.0,0.08851063829787242,0.13333333333333336,0.09491525423728808,0.24574829931972791,0.5840312674483528,0.05920344456404736,0.017756255044390712,0.04600484261501214
1987-10-01,0.023689877961234784,0.015384615384615385,0.0220193340494092,0.03345880384776245,0.2796669311236484,0.0,0.08851063829787242,0.09256198347107442,0.0754237288135593,0.24064625850340132,0.4963707426018983,0.03659849300322926,0.017756255044390712,0.04963680387409197
1987-11-01,0.01938262742282848,0.019943019943019946,0.02685284640171859,0.04349644500209121,0.2796669311236484,0.0,0.08851063829787242,0.07217630853994494,0.0610169491525423,0.23426870748299317,0.382467895030709,0.027987082884822323,0.017756255044390712,0.08595641646489105
1987-12-01,0.016511127063891018,0.024501424501424507,0.02953813104189046,0.05855290673358432,0.2796669311236484,0.0,0.08851063829787242,0.08099173553719013,0.04915254237288136,0.227891156462585,0.3886097152428809,0.02152852529601723,0.02098466505246166,0.05932203389830515
1988-01-01,0.02081837760229721,0.032478632478632474,0.03168635875402792,0.07988289418653288,0.2796669311236484,0.0,0.10212765957446812,0.08705234159779618,0.0474576271186441,0.23767006802721086,0.34394193188163025,0.0,0.023405972558514843,0.06779661016949146
1988-02-01,0.021536252692031632,0.03532763532763533,0.03222341568206227,0.08239230447511503,0.2796669311236484,0.0,0.10212765957446812,0.10853994490358126,0.0474576271186441,0.23001700680272108,0.3729759910664432,0.010764262648008671,0.029055690072639195,0.06416464891041163
1988-03-01,0.017946877243359638,0.032478632478632474,0.031149301825993514,0.0790464240903388,0.2796669311236484,0.0,0.10212765957446812,0.0947658402203857,0.0423728813559322,0.23044217687074825,0.355108877721943,0.0226049515608181,0.02421307506053272,0.05569007263922521
1988-04-01,0.023689877961234784,0.035897435897435936,0.03329752953813103,0.09075700543705562,0.2796669311236484,0.0,0.10212765957446812,0.09421487603305789,0.04915254237288136,0.24659863945578225,0.3456169737576772,0.0290635091496233,0.02098466505246166,0.04963680387409197
1988-05-01,0.03086862885857866,0.04444444444444445,0.03705692803437166,0.11543287327478047,0.2796669311236484,0.0,0.10212765957446812,0.10964187327823693,0.05508474576271194,0.24319727891156456,0.39642657733109987,0.03552206673842839,0.02421307506053272,0.044794188861985496
1988-06-01,0.04020100502512569,0.0655270655270655,0.04940923737916214,0.18276871601840233,0.2796669311236484,0.0,0.11234042553191492,0.10027548209366394,0.05084745762711862,0.22831632653061223,0.4338358458961473,0.0775026910656621,0.02986279257465707,0.029055690072639306
1988-07-01,0.03804737975592254,0.08148148148148154,0.05692803437164334,0.2078628189042242,0.2796669311236484,0.05291005291005291,0.11063829787234047,0.17410468319559236,0.02627118644067794,0.21471088435374147,0.3623673925181462,0.11302475780409049,0.04600484261501214,0.013317191283293006
1988-08-01,0.08470926058865769,0.1578347578347578,0.16380236305048335,0.18653283145127564,0.2796669311236484,0.0432098765432099,0.10893617021276591,0.13278236914600555,0.03474576271186436,0.2070578231292517,0.33333333333333326,0.14531754574811628,0.0758676351896691,0.06174334140435833
1988-09-01,0.09188801148600156,0.16296296296296298,0.17024704618689585,0.18485989125888752,0.2796669311236484,0.04850088183421519,0.10553191489361713,0.1415977961432507,0.04491525423728815,0.21386054421768708,0.33668341708542704,0.16576964477933265,0.07909604519774016,0.07263922518159804
1988-10-01,0.09117013639626703,0.15498575498575495,0.16380236305048335,0.16185696361355084,0.2796669311236484,0.04850088183421519,0.1063829787234043,0.1669421487603306,0.05254237288135588,0.2108843537414966,0.2959240647682858,0.14316469321851455,0.10088781275221959,0.1271186440677966
1988-11-01,0.08399138549892315,0.15669515669515666,0.16648764769065522,0.15307402760351319,0.2796669311236484,0.04850088183421519,0.1063829787234043,0.18402203856749316,0.03474576271186436,0.2070578231292517,0.2769402568397542,0.12055974165769656,0.09846650524616629,0.09564164648910412
1988-12-01,0.08686288585786084,0.1578347578347578,0.16809881847475833,0.15767461313258052,0.2796669311236484,0.04850088183421519,0.1063829787234043,0.1713498622589532,0.03813559322033899,0.21003401360544216,0.2802903405918481,0.14316469321851455,0.10008071025020171,0.09443099273607747
1989-01-01,0.08686288585786084,0.15954415954415951,0.16970998925886138,0.1580928481806776,0.2796669311236484,0.04850088183421519,0.10468085106382974,0.1735537190082645,0.037288135593220306,0.211734693877551,0.2780569514237855,0.1603875134553283,0.08151735270379334,0.09443099273607747
1989-02-01,0.09045226130653272,0.15897435897435896,0.16917293233082709,0.14763697197825182,0.2796669311236484,0.04850088183421519,0.10468085106382974,0.20055096418732787,0.0474576271186441,0.21811224489795916,0.3054159687325516,0.17438105489773958,0.08393866020984664,0.09200968523002417
1989-03-01,0.09188801148600156,0.16296296296296298,0.17024704618689585,0.1580928481806776,0.2796669311236484,0.04850088183421519,0.10468085106382974,0.2545454545454546,0.04406779661016946,0.2223639455782313,0.2875488553880513,0.17222820236813785,0.09120258272800652,0.08353510895883776
1989-04-01,0.09117013639626703,0.16353276353276353,0.16917293233082709,0.15307402760351319,0.2796669311236484,0.04850088183421519,0.10468085106382974,0.28264462809917357,0.04322033898305078,0.22491496598639454,0.2802903405918481,0.16146393972012918,0.09120258272800652,0.07990314769975781
1989-05-01,0.0940416367552046,0.16467236467236468,0.16970998925886138,0.1438728565453785,0.2796669311236484,0.04850088183421519,0.10468085106382974,0.34269972451790637,0.04661016949152541,0.22448979591836737,0.3204913456169737,0.17330462863293872,0.08878127522195323,0.06779661016949146
1989-06-01,0.09332376166547018,0.1578347578347578,0.16756176154672398,0.11166875784190716,0.2796669311236484,0.06172839506172839,0.10297872340425529,0.34765840220385685,0.05338983050847457,0.21938775510204078,0.3813512004466777,0.17545748116254045,0.0936238902340597,0.06174334140435833
1989-07-01,0.09691313711414218,0.15954415954415951,0.1659505907626208,0.10539523212045171,0.2796669311236484,0.04409171075837742,0.1063829787234043,0.4275482093663912,0.05932203389830515,0.22448979591836737,0.41038525963149075,0.1894510226049515,0.0936238902340597,0.04963680387409197
1989-08-01,0.08183776022972011,0.12535612535612534,0.13319011815252413,0.08531994981179425,0.2796669311236484,0.03791887125220461,0.10723404255319147,0.3068870523415978,0.06779661016949157,0.22151360544217685,0.4193188163037408,0.1862217438105489,0.08797417271993535,0.07990314769975781
1989-09-01,0.06963388370423551,0.10826210826210825,0.11439312567132115,0.0961940610623171,0.2796669311236484,0.044973544973545,0.1063829787234043,0.22258953168044082,0.061864406779660985,0.22363945578231292,0.36515912897822433,0.18299246501614652,0.0871670702179177,0.08837772397094434
1989-10-01,0.07106963388370424,0.10199430199430198,0.11063372717508052,0.0915934755332497,0.2796669311236484,0.044973544973545,0.10553191489361713,0.17520661157024792,0.07288135593220335,0.219812925170068,0.39977666108319365,0.17545748116254045,0.09120258272800652,0.1113801452784503
1989-11-01,0.07035175879396993,0.10427350427350429,0.11170784103114928,0.09535759096612301,0.2796669311236484,0.044973544973545,0.10553191489361713,0.1834710743801653,0.06864406779661014,0.2168367346938775,0.3874930206588497,0.18514531754574826,0.09120258272800652,0.11016949152542377
1989-12-01,0.07178750897343866,0.1076923076923077,0.1138560687432868,0.09870347135089924,0.2796669311236484,0.044973544973545,0.10553191489361713,0.2060606060606061,0.06694915254237288,0.22619047619047616,0.3528754885538804,0.17330462863293872,0.08878127522195323,0.10895883777239701
1990-01-01,0.06317300789662605,0.11168091168091171,0.11546723952738991,0.09995817649519029,0.2796669311236484,0.044973544973545,0.0757446808510639,0.2573002754820937,0.04322033898305078,0.21726190476190477,0.29983249581239524,0.1603875134553283,0.013720742534301889,0.09806295399515741
1990-02-01,0.06963388370423551,0.11282051282051286,0.11546723952738991,0.108741112505228,0.2796669311236484,0.044973544973545,0.0757446808510639,0.26556473829201105,0.055932203389830515,0.22151360544217685,0.35678391959798983,0.15823466092572658,0.011299435028248594,0.09927360774818406
1990-03-01,0.07681263460157939,0.11680911680911676,0.11654135338345867,0.1175240485152656,0.2796669311236484,0.044973544973545,0.0757446808510639,0.2892561983471075,0.06694915254237288,0.225765306122449,0.39642657733109987,0.1636167922497309,0.041162227602905554,0.09443099273607747
1990-04-01,0.07968413496051696,0.12079772079772078,0.12030075187969919,0.1271434546214973,0.2796669311236484,0.044973544973545,0.0757446808510639,0.2765840220385675,0.06864406779661014,0.22151360544217685,0.4288107202680066,0.1539289558665231,0.030669895076674725,0.09200968523002417
1990-05-01,0.08901651112706388,0.12421652421652424,0.12352309344790546,0.13634462567963196,0.2796669311236484,0.044973544973545,0.0757446808510639,0.26556473829201105,0.08305084745762714,0.22193877551020402,0.5321049692908988,0.15931108719052745,0.0,0.0847457627118644
1990-06-01,0.09260588657573587,0.12307692307692308,0.12513426423200857,0.12421580928481807,0.2796669311236484,0.036155202821869514,0.05872340425531919,0.2743801652892562,0.09491525423728808,0.22746598639455778,0.5873813512004465,0.17438105489773958,0.011299435028248594,0.07263922518159804
1990-07-01,0.08901651112706388,0.12079772079772078,0.12352309344790546,0.11208699289000423,0.2796669311236484,0.07495590828924165,0.06808510638297871,0.26225895316804415,0.08813559322033893,0.227891156462585,0.5611390284757117,0.18837459634015064,0.03793381759483461,0.0581113801452785
1990-08-01,0.05096913137114145,0.04786324786324786,0.036519871106337254,0.09075700543705562,0.2796669311236484,0.0731922398589066,0.06978723404255327,0.23140495867768596,0.09406779661016951,0.2312925170068027,0.5254048017867112,0.1894510226049515,0.07021791767554486,0.0847457627118644
1990-09-01,0.04235463029432884,0.04102564102564099,0.033834586466165384,0.0777917189460477,0.2796669311236484,0.07142857142857145,0.06978723404255327,0.17575757575757578,0.0847457627118644,0.22193877551020402,0.4690117252931323,0.17976318622174392,0.07344632768361581,0.11016949152542377
1990-10-01,0.04666188083273515,0.03304843304843308,0.02577873254564983,0.07653701380175665,0.2796669311236484,0.07142857142857145,0.07063829787234044,0.15041322314049588,0.10423728813559319,0.22491496598639454,0.48185371300949176,0.17222820236813785,0.062146892655367325,0.1585956416464892
1990-11-01,0.03732950466618812,0.029629629629629617,0.0220193340494092,0.07570054370556256,0.2796669311236484,0.07142857142857145,0.07063829787234044,0.1415977961432507,0.08644067796610166,0.2253401360544217,0.4405360134003349,0.17438105489773958,0.07183212267958028,0.1271186440677966
1990-12-01,0.03661162957645381,0.03133903133903132,0.02631578947368418,0.07151819322459224,0.2796669311236484,0.07142857142857145,0.07063829787234044,0.13112947658402208,0.08220338983050846,0.22959183673469385,0.4064768285873812,0.16792249730893438,0.07425343018563357,0.12590799031476996
1991-01-01,0.035175879396984966,0.03304843304843308,0.02577873254564983,0.07109995817649523,0.2796669311236484,0.07142857142857145,0.09531914893617022,0.13278236914600555,0.07796610169491514,0.22959183673469385,0.39642657733109987,0.15823466092572658,0.053268765133171914,0.11864406779661008
1991-02-01,0.03804737975592254,0.03532763532763533,0.0284640171858217,0.06817231283981601,0.2796669311236484,0.07142857142857145,0.09531914893617022,0.15041322314049588,0.08135593220338977,0.2223639455782313,0.4517029592406475,0.15931108719052745,0.029055690072639195,0.11743341404358354
1991-03-01,0.03804737975592254,0.03703703703703698,0.030075187969924755,0.07068172312839816,0.2796669311236484,0.07142857142857145,0.09531914893617022,0.14710743801652898,0.0805084745762712,0.22916666666666663,0.4193188163037408,0.15285252960172224,0.08232445520581122,0.11016949152542377
1991-04-01,0.03732950466618812,0.038746438746438794,0.02953813104189046,0.07820995399414471,0.2796669311236484,0.07142857142857145,0.09531914893617022,0.16859504132231412,0.07627118644067798,0.23214285714285715,0.41038525963149075,0.14531754574811628,0.023405972558514843,0.10532687651331718
1991-05-01,0.04163675520459453,0.03988603988603984,0.02900107411385605,0.07319113341698041,0.2796669311236484,0.07142857142857145,0.09531914893617022,0.20716253443526178,0.08389830508474572,0.24234693877551017,0.44835287548855374,0.12378902045209905,0.020177562550443895,0.09443099273607747
1991-06-01,0.04020100502512569,0.038746438746438794,0.02685284640171859,0.06231702216645757,0.2796669311236484,0.08201058201058203,0.12595744680851062,0.21818181818181825,0.08220338983050846,0.2393707482993197,0.4762702400893355,0.10656620021528518,0.03712671509281673,0.07869249394673117
1991-07-01,0.0287150035893754,0.0404558404558405,0.02470461868958107,0.04726056043496446,0.2796669311236484,0.14021164021164018,0.14212765957446816,0.278236914600551,0.05508474576271194,0.22619047619047616,0.4316024567280847,0.14962325080731964,0.058918482647296155,0.03510895883777243
1991-08-01,0.035175879396984966,0.04159544159544165,0.02631578947368418,0.046842325386867445,0.2796669311236484,0.15432098765432106,0.14468085106382977,0.2716253443526171,0.06864406779661014,0.21896258503401356,0.41541038525963137,0.13240043057050588,0.025827280064568248,0.10774818401937047
1991-09-01,0.025843503230437936,0.03304843304843308,0.02416756176154672,0.041823504809703094,0.2796669311236484,0.15520282186948858,0.1472340425531915,0.15922865013774107,0.05847457627118635,0.22151360544217685,0.33891680625348963,0.08611410118406893,0.04519774011299438,0.11985472154963683
1991-10-01,0.02081837760229721,0.029629629629629617,0.023630504833512367,0.035968214136344656,0.2796669311236484,0.1631393298059965,0.1472340425531915,0.1520661157024794,0.051694915254237306,0.21003401360544216,0.321608040201005,0.09257265877287402,0.057304277643260626,0.1319612590799032
1991-11-01,0.012921751615219024,0.03133903133903132,0.02470461868958107,0.03220409870347135,0.2796669311236484,0.1631393298059965,0.1472340425531915,0.14490358126721764,0.03389830508474578,0.19515306122448978,0.25851479620323836,0.12163616792249732,0.07425343018563357,0.1343825665859565
1991-12-01,0.007896625987078298,0.03361823361823363,0.02685284640171859,0.03513174404015057,0.2796669311236484,0.1631393298059965,0.1472340425531915,0.1647382920110193,0.019491525423728784,0.1743197278911564,0.2479061976549413,0.12378902045209905,0.08555286521388217,0.1319612590799032
1992-01-01,0.006460875807609567,0.03703703703703698,0.03168635875402792,0.042659974905897124,0.0,0.20987654320987653,0.14212765957446816,0.1801652892561984,0.013559322033898313,0.18452380952380948,0.21328866554997208,0.11302475780409049,0.07102502017756251,0.12590799031476996
1992-02-01,0.0201005025125629,0.0404558404558405,0.03437164339419979,0.04642409033877043,0.0,0.18694885361552022,0.14127659574468077,0.19559228650137744,0.03898305084745757,0.20068027210884348,0.28699050809603566,0.11087190527448865,0.06295399515738498,0.1319612590799032
1992-03-01,0.021536252692031632,0.042735042735042694,0.0359828141783029,0.05646173149309919,0.0032910202162670377,0.17724867724867727,0.12936170212765963,0.1796143250688706,0.039830508474576254,0.209608843537415,0.28699050809603566,0.09903121636167933,0.06537530266343827,0.11259079903147695
1992-04-01,0.0201005025125629,0.038746438746438794,0.03437164339419979,0.05687996654119615,0.005171603196991059,0.19929453262786595,0.10127659574468095,0.19559228650137744,0.04067796610169494,0.211734693877551,0.2908989391401451,0.09580193756727662,0.06779661016949146,0.10532687651331718
1992-05-01,0.02727925340990678,0.04444444444444445,0.035445757250268495,0.06022584692597238,0.006582040432534075,0.2195767195767196,0.10042553191489356,0.21707988980716258,0.05254237288135588,0.22108843537414963,0.3506420993858179,0.10548977395048442,0.06860371267150933,0.08353510895883776
1992-06-01,0.03015075376884424,0.046723646723646706,0.03490870032223414,0.06775407779171894,0.009873060648801113,0.22486772486772494,0.10212765957446812,0.20220385674931135,0.05254237288135588,0.21301020408163263,0.3802345058626464,0.11302475780409049,0.07021791767554486,0.07627118644067798
1992-07-01,0.02081837760229721,0.0404558404558405,0.02738990332975294,0.058971141781681335,0.01128349788434413,0.1825396825396825,0.13191489361702124,0.20550964187327825,0.03474576271186436,0.20280612244897955,0.35566722501395864,0.11194833153928951,0.0871670702179177,0.05447941888619856
1992-08-01,0.033022254127781814,0.042165242165242145,0.039205155746509124,0.05855290673358432,0.009873060648801113,0.1296296296296296,0.13446808510638297,0.18236914600550969,0.061864406779660985,0.2168367346938775,0.33221663874930196,0.11517761033369223,0.096045197740113,0.1271186440677966
1992-09-01,0.04020100502512569,0.04444444444444445,0.04726100966702468,0.06775407779171894,0.06770098730606489,0.07142857142857145,0.13276595744680852,0.16253443526170802,0.07711864406779656,0.22874149659863946,0.3506420993858179,0.10656620021528518,0.09443099273607758,0.14891041162227592
1992-10-01,0.035893754486719276,0.03532763532763533,0.03705692803437166,0.0556252613969051,0.07945463093559002,0.08024691358024699,0.1404255319148936,0.1046831955922865,0.08220338983050846,0.225765306122449,0.3634840871021775,0.10010764262648009,0.09120258272800652,0.16585956416464886
1992-11-01,0.043790380473797574,0.04444444444444445,0.04296455424274975,0.06984525303220412,0.021156558533145242,0.15696649029982362,0.12765957446808507,0.10082644628099174,0.08559322033898298,0.22491496598639454,0.37855946398659956,0.10979547900968789,0.09200968523002417,0.16585956416464886
1992-12-01,0.0488155061019383,0.04729344729344731,0.04726100966702468,0.07946465913843587,0.0028208744710860323,0.0767195767195768,0.12,0.08980716253443527,0.09322033898305093,0.2346938775510204,0.3897264098269122,0.11302475780409049,0.10008071025020171,0.1537530266343825
1993-01-01,0.053122756640344604,0.05071225071225072,0.04618689581095592,0.08615641990798834,0.035731076633756464,0.10582010582010587,0.13106382978723408,0.06666666666666671,0.09661016949152534,0.2623299319727891,0.3467336683417085,0.11087190527448865,0.09927360774818406,0.14891041162227592
1993-02-01,0.06173725771715732,0.05185185185185187,0.042427497314715346,0.0903387703889586,0.0300893276915844,0.0917107583774251,0.13106382978723408,0.07933884297520666,0.11271186440677972,0.27210884353741494,0.37632607481853697,0.11517761033369223,0.09927360774818406,0.15496368038740915
1993-03-01,0.06245513280689163,0.05185185185185187,0.039205155746509124,0.0961940610623171,0.03291020216267043,0.11199294532627874,0.14468085106382977,0.08099173553719013,0.11525423728813555,0.26913265306122447,0.3897264098269122,0.11733046286329385,0.10573042776432606,0.14891041162227592
1993-04-01,0.06173725771715732,0.051282051282051266,0.045112781954887216,0.0941028858218319,0.035731076633756464,0.099647266313933,0.16851063829787238,0.09696969696969698,0.11271186440677972,0.2738095238095238,0.3908431044109435,0.11625403659849298,0.09039548022598876,0.1343825665859565
1993-05-01,0.06389088298636036,0.051282051282051266,0.042427497314715346,0.08866583019657048,0.03526093088857546,0.10141093474426804,0.1846808510638298,0.12617079889807165,0.11525423728813555,0.2861394557823129,0.4087102177554438,0.13562970936490848,0.08232445520581122,0.11259079903147695
1993-06-01,0.06317300789662605,0.05185185185185187,0.04027926960257788,0.0903387703889586,0.04043253408556652,0.09700176366843033,0.1846808510638298,0.2545454545454546,0.11864406779661019,0.2806122448979591,0.443327749860413,0.13562970936490848,0.08313155770782887,0.09806295399515741
1993-07-01,0.053122756640344604,0.05185185185185187,0.04887218045112779,0.10288582183186956,0.0512458862247297,0.09259259259259262,0.14127659574468077,0.26611570247933886,0.09830508474576272,0.266156462585034,0.43439419318816297,0.13885898815931108,0.08797417271993535,0.07748184019370463
1993-08-01,0.07896625987078254,0.07065527065527066,0.08163265306122447,0.09452112086992892,0.01645510108133519,0.12522045855379188,0.13191489361702124,0.3201101928374656,0.12966101694915255,0.276360544217687,0.46286990508096026,0.14316469321851455,0.08797417271993535,0.1404358353510896
1993-09-01,0.08399138549892315,0.0643874643874644,0.05316863587540277,0.08824759514847347,0.047484720263281655,0.15432098765432106,0.13531914893617025,0.2633608815426997,0.15847457627118633,0.2933673469387754,0.478503629257398,0.13240043057050588,0.10008071025020171,0.17312348668280864
1993-10-01,0.08183776022972011,0.0615384615384616,0.04296455424274975,0.0915934755332497,0.07428302773859896,0.15432098765432106,0.14297872340425533,0.20991735537190087,0.15254237288135597,0.28146258503401356,0.4623115577889446,0.13132400430570512,0.10169491525423724,0.1876513317191283
1993-11-01,0.07465900933237624,0.056980056980056926,0.04350161117078405,0.09535759096612301,0.05265632346027266,0.06525573192239859,0.16000000000000003,0.2743801652892562,0.14322033898305075,0.27721088435374147,0.41987716359575644,0.1442411194833153,0.10008071025020171,0.1961259079903147
1993-12-01,0.07681263460157939,0.07293447293447297,0.042427497314715346,0.1325805102467587,0.061118946873530755,0.2125220458553792,0.15319148936170213,0.2765840220385675,0.12033898305084734,0.26700680272108845,0.37576772752652143,0.14854682454251877,0.09846650524616629,0.17917675544794176
1994-01-01,0.0940416367552046,0.09059829059829061,0.07089151450053705,0.13885403596821416,0.07898448519040902,0.11904761904761901,0.17617021276595746,0.29862258953168047,0.13728813559322028,0.26913265306122447,0.4025683975432718,0.13132400430570512,0.08313155770782887,0.18159806295399505
1994-02-01,0.10624551328068921,0.09287749287749292,0.06928034371643393,0.14763697197825182,0.10202162670427833,0.15079365079365087,0.17702127659574463,0.2991735537190083,0.16186440677966096,0.27423469387755095,0.4969290898939138,0.13993541442411195,0.09443099273607758,0.1828087167070218
1994-03-01,0.10624551328068921,0.09914529914529913,0.06766917293233077,0.16394813885403597,0.11048425011753643,0.16666666666666669,0.17617021276595746,0.3267217630853994,0.15423728813559312,0.2912414965986394,0.4718034617532103,0.11087190527448865,0.10330912025827277,0.17796610169491522
1994-04-01,0.10409188801148606,0.09971509971509968,0.0655209452201933,0.18276871601840233,0.12176774800188062,0.13844797178130513,0.17531914893617018,0.35371900826446284,0.1499999999999999,0.300595238095238,0.451144611948632,0.09149623250807326,0.10250201775625511,0.16464891041162233
1994-05-01,0.09260588657573587,0.10427350427350429,0.0714285714285714,0.1932245922208281,0.1203573107663376,0.12522045855379188,0.16851063829787238,0.36088154269972456,0.12627118644067792,0.27253401360544216,0.44500279173645996,0.07965554359526361,0.10008071025020171,0.1513317191283292
1994-06-01,0.08327351040918884,0.09401709401709402,0.06498388829215895,0.20075282308657472,0.1382228490832158,0.1860670194003528,0.14127659574468077,0.3316804407713499,0.10762711864406771,0.25255102040816324,0.44109436069235053,0.07104413347685679,0.1049233252623083,0.13680387409200956
1994-07-01,0.07394113424264181,0.07464387464387467,0.05531686358754029,0.16269343370974487,0.11377527033380347,0.17019400352733688,0.12255319148936172,0.3151515151515151,0.10762711864406771,0.26998299319727886,0.443327749860413,0.04413347685683522,0.11702986279257466,0.10774818401937047
1994-08-01,0.07681263460157939,0.06837606837606836,0.05155746509129966,0.1396905060644082,0.08556652562294309,0.1825396825396825,0.10893617021276591,0.28870523415977967,0.1271186440677966,0.27210884353741494,0.44946957007258503,0.041980624327233484,0.12429378531073443,0.16222760290556903
