STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TK2,M,3,SNOW WC,20040301 0000,20040301 0000,---, ,INCHES
TK2,M,3,SNOW WC,20040401 0000,20040401 0000,---, ,INCHES
TK2,M,3,SNOW WC,20040501 0000,20040501 0000,---, ,INCHES
TK2,M,3,SNOW WC,20040601 0000,20040601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19860101 0000,19860101 0000,16.30,,INCHES
MSK,M,3,SNOW WC,19860201 0000,19860127 0000,22.80,,INCHES
MSK,M,3,SNOW WC,19860301 0000,19860225 0000,62.00,,INCHES
MSK,M,3,SNOW WC,19860401 0000,19860326 0000,67.90,,INCHES
MSK,M,3,SNOW WC,19870201 0000,19870202 0000,8.80,,INCHES
MSK,M,3,SNOW WC,19870301 0000,19870302 0000,17.10,,INCHES
MSK,M,3,SNOW WC,19870401 0000,19870330 0000,21.90,,INCHES
MSK,M,3,SNOW WC,19880201 0000,19880203 0000,19.70,,INCHES
MSK,M,3,SNOW WC,19880301 0000,19880225 0000,18.00,,INCHES
MSK,M,3,SNOW WC,19880401 0000,19880330 0000,16.80,,INCHES
MSK,M,3,SNOW WC,19890201 0000,19890201 0000,23.80,,INCHES
MSK,M,3,SNOW WC,19890301 0000,19890304 0000,34.00,,INCHES
MSK,M,3,SNOW WC,19890401 0000,19890331 0000,41.70,,INCHES
MSK,M,3,SNOW WC,19900101 0000,19900101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19900201 0000,19900201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19900301 0000,19900226 0000,21.20,,INCHES
MSK,M,3,SNOW WC,19900401 0000,19900330 0000,21.20,,INCHES
MSK,M,3,SNOW WC,19900501 0000,19900501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19900601 0000,19900601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19900701 0000,19900701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19910101 0000,19910101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19910201 0000,19910201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19910301 0000,19910301 0000,---, ,INCHES
MSK,M,3,SNOW WC,19910401 0000,19910329 0000,25.20,,INCHES
MSK,M,3,SNOW WC,19910501 0000,19910501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19910601 0000,19910601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19910701 0000,19910701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19920101 0000,19920101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19920201 0000,19920201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19920301 0000,19920301 0000,---, ,INCHES
MSK,M,3,SNOW WC,19920401 0000,19920331 0000,21.40,,INCHES
MSK,M,3,SNOW WC,19920501 0000,19920501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19920601 0000,19920601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19920701 0000,19920701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19930101 0000,19930101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19930201 0000,19930201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19930301 0000,19930301 0000,---, ,INCHES
MSK,M,3,SNOW WC,19930401 0000,19930401 0000,---, ,INCHES
MSK,M,3,SNOW WC,19930501 0000,19930501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19930601 0000,19930601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19930701 0000,19930701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19940101 0000,19940101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19940201 0000,19940201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19940301 0000,19940301 0000,---, ,INCHES
MSK,M,3,SNOW WC,19940401 0000,19940331 0000,21.00,,INCHES
MSK,M,3,SNOW WC,19940501 0000,19940501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19940601 0000,19940601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19940701 0000,19940701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19950101 0000,19950101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19950201 0000,19950201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19950301 0000,19950301 0000,---, ,INCHES
MSK,M,3,SNOW WC,19950401 0000,19950401 0000,---, ,INCHES
MSK,M,3,SNOW WC,19950501 0000,19950501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19950601 0000,19950601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19950701 0000,19950701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19960101 0000,19960101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19960201 0000,19960201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19960301 0000,19960301 0000,---, ,INCHES
MSK,M,3,SNOW WC,19960401 0000,19960402 0000,57.50,,INCHES
MSK,M,3,SNOW WC,19960501 0000,19960501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19960601 0000,19960601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19960701 0000,19960701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19970101 0000,19970101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19970201 0000,19970201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19970301 0000,19970301 0000,---, ,INCHES
MSK,M,3,SNOW WC,19970401 0000,19970401 0000,58.60,,INCHES
MSK,M,3,SNOW WC,19970501 0000,19970501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19970601 0000,19970601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19970701 0000,19970701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19980101 0000,19980101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19980201 0000,19980201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19980301 0000,19980301 0000,---, ,INCHES
MSK,M,3,SNOW WC,19980401 0000,19980401 0000,---, ,INCHES
MSK,M,3,SNOW WC,19980501 0000,19980501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19980601 0000,19980601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19980701 0000,19980701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19981001 0000,19981001 0000,---, ,INCHES
MSK,M,3,SNOW WC,19981101 0000,19981101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19981201 0000,19981201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19990101 0000,19990101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19990201 0000,19990201 0000,---, ,INCHES
MSK,M,3,SNOW WC,19990301 0000,19990301 0000,---, ,INCHES
MSK,M,3,SNOW WC,19990401 0000,19990401 0000,---, ,INCHES
MSK,M,3,SNOW WC,19990501 0000,19990501 0000,---, ,INCHES
MSK,M,3,SNOW WC,19990601 0000,19990601 0000,---, ,INCHES
MSK,M,3,SNOW WC,19990701 0000,19990701 0000,---, ,INCHES
MSK,M,3,SNOW WC,19990801 0000,19990801 0000,---, ,INCHES
MSK,M,3,SNOW WC,19990901 0000,19990901 0000,---, ,INCHES
MSK,M,3,SNOW WC,19991001 0000,19991001 0000,---, ,INCHES
MSK,M,3,SNOW WC,19991101 0000,19991101 0000,---, ,INCHES
MSK,M,3,SNOW WC,19991201 0000,19991201 0000,---, ,INCHES
MSK,M,3,SNOW WC,20000101 0000,20000101 0000,---, ,INCHES
MSK,M,3,SNOW WC,20000201 0000,20000201 0000,---, ,INCHES
MSK,M,3,SNOW WC,20000301 0000,20000301 0000,---, ,INCHES
MSK,M,3,SNOW WC,20000401 0000,20000401 0000,---, ,INCHES
MSK,M,3,SNOW WC,20000501 0000,20000501 0000,---, ,INCHES
MSK,M,3,SNOW WC,20000601 0000,20000601 0000,---, ,INCHES
MSK,M,3,SNOW WC,20000701 0000,20000701 0000,---, ,INCHES
MSK,M,3,SNOW WC,20000801 0000,20000801 0000,---, ,INCHES
MSK,M,3,SNOW WC,20000901 0000,20000901 0000,---, ,INCHES
MSK,M,3,SNOW WC,20010101 0000,20010101 0000,---, ,INCHES
MSK,M,3,SNOW WC,20010201 0000,20010201 0000,---, ,INCHES
MSK,M,3,SNOW WC,20010301 0000,20010301 0000,---, ,INCHES
MSK,M,3,SNOW WC,20010401 0000,20010401 0000,---, ,INCHES
MSK,M,3,SNOW WC,20010501 0000,20010501 0000,---, ,INCHES
MSK,M,3,SNOW WC,20010601 0000,20010601 0000,---, ,INCHES
MSK,M,3,SNOW WC,20020101 0000,20020101 0000,---, ,INCHES
MSK,M,3,SNOW WC,20020201 0000,20020201 0000,---, ,INCHES
MSK,M,3,SNOW WC,20020301 0000,20020301 0000,---, ,INCHES
MSK,M,3,SNOW WC,20020401 0000,20020401 0000,---, ,INCHES
MSK,M,3,SNOW WC,20020501 0000,20020501 0000,---, ,INCHES
MSK,M,3,SNOW WC,20020601 0000,20020601 0000,---, ,INCHES
MSK,M,3,SNOW WC,20030101 0000,20030101 0000,---, ,INCHES
MSK,M,3,SNOW WC,20030201 0000,20030201 0000,---, ,INCHES
MSK,M,3,SNOW WC,20030301 0000,20030301 0000,---, ,INCHES
MSK,M,3,SNOW WC,20030401 0000,20030401 0000,---, ,INCHES
MSK,M,3,SNOW WC,20030501 0000,20030501 0000,---, ,INCHES
MSK,M,3,SNOW WC,20030601 0000,20030601 0000,---, ,INCHES
MSK,M,3,SNOW WC,20040101 0000,20040101 0000,---, ,INCHES
MSK,M,3,SNOW WC,20040201 0000,20040201 0000,---, ,INCHES
MSK,M,3,SNOW WC,20040301 0000,20040301 0000,---, ,INCHES
MSK,M,3,SNOW WC,20040401 0000,20040401 0000,---, ,INCHES
MSK,M,3,SNOW WC,20040501 0000,20040501 0000,---, ,INCHES
MSK,M,3,SNOW WC,20040601 0000,20040601 0000,---, ,INCHES
HVN,M,3,SNOW WC,19860201 0000,19860128 0000,14.80,,INCHES
HVN,M,3,SNOW WC,19860301 0000,19860228 0000,40.00,,INCHES
HVN,M,3,SNOW WC,19860401 0000,19860327 0000,44.60,,INCHES
HVN,M,3,SNOW WC,19870201 0000,19870129 0000,6.20,,INCHES
HVN,M,3,SNOW WC,19870301 0000,19870224 0000,10.40,,INCHES
HVN,M,3,SNOW WC,19870401 0000,19870326 0000,16.90,,INCHES
HVN,M,3,SNOW WC,19880201 0000,19880128 0000,14.90,,INCHES
HVN,M,3,SNOW WC,19880301 0000,19880229 0000,12.40,,INCHES
HVN,M,3,SNOW WC,19880401 0000,19880330 0000,8.80,,INCHES
HVN,M,3,SNOW WC,19890201 0000,19890131 0000,15.50,,INCHES
HVN,M,3,SNOW WC,19890301 0000,19890223 0000,19.00,,INCHES
HVN,M,3,SNOW WC,19890401 0000,19890329 0000,27.50,,INCHES
HVN,M,3,SNOW WC,19900101 0000,19900101 0000,---, ,INCHES
HVN,M,3,SNOW WC,19900201 0000,19900129 0000,7.00,,INCHES
HVN,M,3,SNOW WC,19900301 0000,19900301 0000,12.00,,INCHES
HVN,M,3,SNOW WC,19900401 0000,19900329 0000,10.90,,INCHES
HVN,M,3,SNOW WC,19900501 0000,19900501 0000,---, ,INCHES
HVN,M,3,SNOW WC,19900601 0000,19900601 0000,---, ,INCHES
HVN,M,3,SNOW WC,19900701 0000,19900701 0000,---, ,INCHES
HGM,M,3,SNOW WC,19860201 0000,19860127 0000,9.50,,INCHES
HGM,M,3,SNOW WC,19860301 0000,19860227 0000,25.60,,INCHES
HGM,M,3,SNOW WC,19860401 0000,19860325 0000,23.70,,INCHES
HGM,M,3,SNOW WC,19870201 0000,19870130 0000,4.40,,INCHES
HGM,M,3,SNOW WC,19870301 0000,19870226 0000,9.40,,INCHES
HGM,M,3,SNOW WC,19870401 0000,19870330 0000,10.90,,INCHES
HGM,M,3,SNOW WC,19880201 0000,19880126 0000,7.80,,INCHES
HGM,M,3,SNOW WC,19880301 0000,19880223 0000,6.60,,INCHES
HGM,M,3,SNOW WC,19880401 0000,19880330 0000,0.00,,INCHES
HGM,M,3,SNOW WC,19890201 0000,19890130 0000,11.90,,INCHES
HGM,M,3,SNOW WC,19890301 0000,19890227 0000,11.60,,INCHES
HGM,M,3,SNOW WC,19890401 0000,19890327 0000,18.40,,INCHES
HGM,M,3,SNOW WC,19900101 0000,19900101 0000,---, ,INCHES
HGM,M,3,SNOW WC,19900201 0000,19900201 0000,7.00,,INCHES
HGM,M,3,SNOW WC,19900301 0000,19900301 0000,---, ,INCHES
HGM,M,3,SNOW WC,19900401 0000,19900327 0000,6.60,,INCHES
HGM,M,3,SNOW WC,19900501 0000,19900501 0000,---, ,INCHES
HGM,M,3,SNOW WC,19900601 0000,19900601 0000,---, ,INCHES
HGM,M,3,SNOW WC,19900701 0000,19900701 0000,---, ,INCHES
HGM,M,3,SNOW WC,20080301 0000,20080227 0000,31.70, ,INCHES
MRL,M,3,SNOW WC,19860201 0000,19860128 0000,13.40,,INCHES
MRL,M,3,SNOW WC,19860301 0000,19860225 0000,36.30,,INCHES
MRL,M,3,SNOW WC,19860401 0000,19860326 0000,38.10,,INCHES
MRL,M,3,SNOW WC,19870201 0000,19870130 0000,6.90,,INCHES
MRL,M,3,SNOW WC,19870301 0000,19870227 0000,12.20,,INCHES
MRL,M,3,SNOW WC,19870401 0000,19870331 0000,14.20,,INCHES
MRL,M,3,SNOW WC,19880201 0000,19880127 0000,9.10,,INCHES
MRL,M,3,SNOW WC,19880301 0000,19880224 0000,10.80,,INCHES
MRL,M,3,SNOW WC,19880401 0000,19880330 0000,5.80,,INCHES
MRL,M,3,SNOW WC,19890201 0000,19890130 0000,14.50,,INCHES
MRL,M,3,SNOW WC,19890301 0000,19890227 0000,16.90,,INCHES
MRL,M,3,SNOW WC,19890401 0000,19890327 0000,24.70,,INCHES
MRL,M,3,SNOW WC,19900101 0000,19900101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19900201 0000,19900201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19900301 0000,19900301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19900401 0000,19900327 0000,12.00,,INCHES
MRL,M,3,SNOW WC,19900501 0000,19900501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19900601 0000,19900601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19900701 0000,19900701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19910101 0000,19910101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19910201 0000,19910201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19910301 0000,19910301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19910401 0000,19910327 0000,14.10,,INCHES
MRL,M,3,SNOW WC,19910501 0000,19910501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19910601 0000,19910601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19910701 0000,19910701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19920101 0000,19920101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19920201 0000,19920201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19920301 0000,19920301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19920401 0000,19920327 0000,8.40,,INCHES
MRL,M,3,SNOW WC,19920501 0000,19920501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19920601 0000,19920601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19920701 0000,19920701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19930101 0000,19930101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19930201 0000,19930201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19930301 0000,19930301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19930401 0000,19930329 0000,35.00,,INCHES
MRL,M,3,SNOW WC,19930501 0000,19930501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19930601 0000,19930601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19930701 0000,19930701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19940101 0000,19940101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19940201 0000,19940201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19940301 0000,19940301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19940401 0000,19940328 0000,12.00,,INCHES
MRL,M,3,SNOW WC,19940501 0000,19940501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19940601 0000,19940601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19940701 0000,19940701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19950101 0000,19950101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19950201 0000,19950201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19950301 0000,19950301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19950401 0000,19950327 0000,41.60,,INCHES
MRL,M,3,SNOW WC,19950501 0000,19950501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19950601 0000,19950601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19950701 0000,19950701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19960101 0000,19960101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19960201 0000,19960201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19960301 0000,19960301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19960401 0000,19960401 0000,---, ,INCHES
MRL,M,3,SNOW WC,19960501 0000,19960501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19960601 0000,19960601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19960701 0000,19960701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19970101 0000,19970101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19970201 0000,19970201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19970301 0000,19970301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19970401 0000,19970401 0000,---, ,INCHES
MRL,M,3,SNOW WC,19970501 0000,19970501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19970601 0000,19970601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19970701 0000,19970701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19980101 0000,19980101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19980201 0000,19980201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19980301 0000,19980301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19980401 0000,19980401 0000,---, ,INCHES
MRL,M,3,SNOW WC,19980501 0000,19980501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19980601 0000,19980601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19980701 0000,19980701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19981001 0000,19981001 0000,---, ,INCHES
MRL,M,3,SNOW WC,19981101 0000,19981101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19981201 0000,19981201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19990101 0000,19990101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19990201 0000,19990201 0000,---, ,INCHES
MRL,M,3,SNOW WC,19990301 0000,19990301 0000,---, ,INCHES
MRL,M,3,SNOW WC,19990401 0000,19990401 0000,---, ,INCHES
MRL,M,3,SNOW WC,19990501 0000,19990501 0000,---, ,INCHES
MRL,M,3,SNOW WC,19990601 0000,19990601 0000,---, ,INCHES
MRL,M,3,SNOW WC,19990701 0000,19990701 0000,---, ,INCHES
MRL,M,3,SNOW WC,19990801 0000,19990801 0000,---, ,INCHES
MRL,M,3,SNOW WC,19990901 0000,19990901 0000,---, ,INCHES
MRL,M,3,SNOW WC,19991001 0000,19991001 0000,---, ,INCHES
MRL,M,3,SNOW WC,19991101 0000,19991101 0000,---, ,INCHES
MRL,M,3,SNOW WC,19991201 0000,19991201 0000,---, ,INCHES
MRL,M,3,SNOW WC,20000101 0000,20000101 0000,---, ,INCHES
MRL,M,3,SNOW WC,20000201 0000,20000201 0000,---, ,INCHES
MRL,M,3,SNOW WC,20000301 0000,20000301 0000,---, ,INCHES
MRL,M,3,SNOW WC,20000401 0000,20000401 0000,---, ,INCHES
MRL,M,3,SNOW WC,20000501 0000,20000501 0000,---, ,INCHES
MRL,M,3,SNOW WC,20000601 0000,20000601 0000,---, ,INCHES
MRL,M,3,SNOW WC,20000701 0000,20000701 0000,---, ,INCHES
MRL,M,3,SNOW WC,20000801 0000,20000801 0000,---, ,INCHES
MRL,M,3,SNOW WC,20000901 0000,20000901 0000,---, ,INCHES
MRL,M,3,SNOW WC,20010101 0000,20010101 0000,---, ,INCHES
MRL,M,3,SNOW WC,20010201 0000,20010201 0000,---, ,INCHES
MRL,M,3,SNOW WC,20010301 0000,20010301 0000,---, ,INCHES
MRL,M,3,SNOW WC,20010401 0000,20010401 0000,---, ,INCHES
MRL,M,3,SNOW WC,20010501 0000,20010501 0000,---, ,INCHES
MRL,M,3,SNOW WC,20010601 0000,20010601 0000,---, ,INCHES
MRL,M,3,SNOW WC,20020101 0000,20020101 0000,---, ,INCHES
MRL,M,3,SNOW WC,20020201 0000,20020201 0000,---, ,INCHES
MRL,M,3,SNOW WC,20020301 0000,20020301 0000,---, ,INCHES
MRL,M,3,SNOW WC,20020401 0000,20020401 0000,---, ,INCHES
MRL,M,3,SNOW WC,20020501 0000,20020501 0000,---, ,INCHES
MRL,M,3,SNOW WC,20020601 0000,20020601 0000,---, ,INCHES
MRL,M,3,SNOW WC,20030101 0000,20030101 0000,---, ,INCHES
MRL,M,3,SNOW WC,20030201 0000,20030201 0000,---, ,INCHES
MRL,M,3,SNOW WC,20030301 0000,20030301 0000,---, ,INCHES
MRL,M,3,SNOW WC,20030401 0000,20030401 0000,---, ,INCHES
MRL,M,3,SNOW WC,20030501 0000,20030501 0000,---, ,INCHES
MRL,M,3,SNOW WC,20030601 0000,20030601 0000,---, ,INCHES
MRL,M,3,SNOW WC,20040101 0000,20040101 0000,---, ,INCHES
MRL,M,3,SNOW WC,20040201 0000,20040201 0000,---, ,INCHES
MRL,M,3,SNOW WC,20040301 0000,20040301 0000,---, ,INCHES
MRL,M,3,SNOW WC,20040401 0000,20040401 0000,---, ,INCHES
MRL,M,3,SNOW WC,20040501 0000,20040501 0000,---, ,INCHES
MRL,M,3,SNOW WC,20040601 0000,20040601 0000,---, ,INCHES
EP5,M,3,SNOW WC,19860201 0000,19860128 0000,22.50,,INCHES
EP5,M,3,SNOW WC,19860301 0000,19860227 0000,55.50,,INCHES
EP5,M,3,SNOW WC,19860401 0000,19860326 0000,53.70,,INCHES
EP5,M,3,SNOW WC,19870201 0000,19870203 0000,11.50,,INCHES
EP5,M,3,SNOW WC,19870301 0000,19870227 0000,16.30,,INCHES
EP5,M,3,SNOW WC,19870401 0000,19870331 0000,22.90,,INCHES
EP5,M,3,SNOW WC,19880201 0000,19880127 0000,21.10,,INCHES
EP5,M,3,SNOW WC,19880301 0000,19880224 0000,20.10,,INCHES
EP5,M,3,SNOW WC,19880401 0000,19880330 0000,12.20,,INCHES
EP5,M,3,SNOW WC,19890201 0000,19890130 0000,24.60,,INCHES
EP5,M,3,SNOW WC,19890301 0000,19890227 0000,28.80,,INCHES
EP5,M,3,SNOW WC,19890401 0000,19890327 0000,45.20,,INCHES
RP2,M,3,SNOW WC,19860201 0000,19860128 0000,14.00,,INCHES
RP2,M,3,SNOW WC,19860301 0000,19860302 0000,40.90,,INCHES
RP2,M,3,SNOW WC,19860401 0000,19860330 0000,41.70,,INCHES
RP2,M,3,SNOW WC,19870401 0000,19870401 0000,18.40,,INCHES
RP2,M,3,SNOW WC,19880301 0000,19880303 0000,15.10,,INCHES
RP2,M,3,SNOW WC,19880401 0000,19880404 0000,8.40,,INCHES
RP2,M,3,SNOW WC,19890301 0000,19890301 0000,20.40,,INCHES
RP2,M,3,SNOW WC,19900101 0000,19900101 0000,---, ,INCHES
RP2,M,3,SNOW WC,19900201 0000,19900201 0000,---, ,INCHES
RP2,M,3,SNOW WC,19900301 0000,19900301 0000,---, ,INCHES
RP2,M,3,SNOW WC,19900401 0000,19900401 0000,---, ,INCHES
RP2,M,3,SNOW WC,19900501 0000,19900501 0000,---, ,INCHES
RP2,M,3,SNOW WC,19900601 0000,19900601 0000,---, ,INCHES
RP2,M,3,SNOW WC,19900701 0000,19900701 0000,---, ,INCHES
RP2,M,3,SNOW WC,19910101 0000,19910101 0000,---, ,INCHES
RP2,M,3,SNOW WC,19910201 0000,19910201 0000,---, ,INCHES
RP2,M,3,SNOW WC,19910301 0000,19910301 0000,---, ,INCHES
RP2,M,3,SNOW WC,19910401 0000,19910402 0000,21.80,,INCHES
RP2,M,3,SNOW WC,19910501 0000,19910501 0000,---, ,INCHES
RP2,M,3,SNOW WC,19910601 0000,19910601 0000,---, ,INCHES
RP2,M,3,SNOW WC,19910701 0000,19910701 0000,---, ,INCHES
RP2,M,3,SNOW WC,19920101 0000,19911225 0000,5.10,,INCHES
RP2,M,3,SNOW WC,19920201 0000,19920130 0000,6.90,,INCHES
RP2,M,3,SNOW WC,19920301 0000,19920224 0000,13.80,,INCHES
RP2,M,3,SNOW WC,19920401 0000,19920327 0000,14.10,,INCHES
RP2,M,3,SNOW WC,19920501 0000,19920427 0000,0.00,,INCHES
RP2,M,3,SNOW WC,19920601 0000,19920601 0000,---, ,INCHES
RP2,M,3,SNOW WC,19920701 0000,19920701 0000,---, ,INCHES
RP2,M,3,SNOW WC,19930101 0000,19930101 0000,---, ,INCHES
RP2,M,3,SNOW WC,19930201 0000,19930126 0000,36.50,,INCHES
RP2,M,3,SNOW WC,19930301 0000,19930225 0000,40.70,,INCHES
RP2,M,3,SNOW WC,19930401 0000,19930329 0000,48.40,,INCHES
RP2,M,3,SNOW WC,19930501 0000,19930429 0000,45.60,,INCHES
RP2,M,3,SNOW WC,19930601 0000,19930601 0000,---, ,INCHES
RP2,M,3,SNOW WC,19930701 0000,19930701 0000,---, ,INCHES
RP2,M,3,SNOW WC,19940101 0000,19940101 0000,---, ,INCHES
RP2,M,3,SNOW WC,19940201 0000,19940201 0000,7.90,,INCHES
RP2,M,3,SNOW WC,19940301 0000,19940301 0000,---, ,INCHES
RP2,M,3,SNOW WC,19940401 0000,19940331 0000,16.00,,INCHES
RP2,M,3,SNOW WC,19940501 0000,19940503 0000,4.30,,INCHES
RP2,M,3,SNOW WC,19940601 0000,19940601 0000,---, ,INCHES
RP2,M,3,SNOW WC,19940701 0000,19940701 0000,---, ,INCHES
RP2,M,3,SNOW WC,19950101 0000,19950101 0000,---, ,INCHES
RP2,M,3,SNOW WC,19950201 0000,19950203 0000,35.20,,INCHES
RP2,M,3,SNOW WC,19950301 0000,19950301 0000,---, ,INCHES
RP2,M,3,SNOW WC,19950401 0000,19950404 0000,52.60,,INCHES
RP2,M,3,SNOW WC,19950501 0000,19950424 0000,56.80,,INCHES
RP2,M,3,SNOW WC,19950601 0000,19950601 0000,---, ,INCHES
RP2,M,3,SNOW WC,19950701 0000,19950701 0000,---, ,INCHES
RP2,M,3,SNOW WC,19960101 0000,19960101 0000,---, ,INCHES
RP2,M,3,SNOW WC,19960201 0000,19960202 0000,19.20,,INCHES
RP2,M,3,SNOW WC,19960301 0000,19960228 0000,28.30,,INCHES
RP2,M,3,SNOW WC,19960401 0000,19960402 0000,37.80,,INCHES
RP2,M,3,SNOW WC,19960501 0000,19960425 0000,34.10,,INCHES
RP2,M,3,SNOW WC,19960601 0000,19960601 0000,---, ,INCHES
RP2,M,3,SNOW WC,19960701 0000,19960701 0000,---, ,INCHES
RP2,M,3,SNOW WC,19970101 0000,19970101 0000,---, ,INCHES
RP2,M,3,SNOW WC,19970201 0000,19970129 0000,35.30,,INCHES
RP2,M,3,SNOW WC,19970301 0000,19970227 0000,34.90,,INCHES
RP2,M,3,SNOW WC,19970401 0000,19970326 0000,31.80,,INCHES
RP2,M,3,SNOW WC,19970501 0000,19970424 0000,19.90,,INCHES
