timestamp,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2018-08-01,134.38978576660156,128.60339965820313,132.0691696166992,132.72636871337892,133.66362762451172,135.1487045288086,136.12292022705077,136.60677261352538,138.19775085449217
2018-09-01,134.59288787841797,125.04443550109863,131.5134307861328,132.67174377441407,133.73052978515625,135.47512817382812,136.76456146240236,137.47925262451173,142.21912658691406
2018-10-01,134.94857025146484,128.76076400756835,131.19240341186523,132.15740051269532,133.9492301940918,136.1125259399414,137.7156997680664,139.57176971435547,145.09761840820312
2018-11-01,135.82413482666016,128.37534515380858,131.32516708374024,132.36467742919922,134.45519638061523,137.11259078979492,138.8411834716797,140.08368606567382,147.10403060913086
2018-12-01,136.63253784179688,129.99083084106445,132.39751358032225,133.7315475463867,135.3234977722168,137.91334533691406,139.55606842041016,141.16080017089843,145.12091552734375
2019-01-01,138.06129455566406,130.7563153076172,133.7090316772461,134.41826934814452,136.29070663452148,139.85608673095703,141.3826461791992,143.15950927734374,148.26371093749995
2019-02-01,138.77874755859375,131.00264541625975,133.98944931030275,135.41017303466796,136.9583625793457,140.76366806030273,142.54100036621094,144.24796981811522,146.8445932006836
2019-03-01,139.1609649658203,132.24343704223634,133.5563934326172,135.1541961669922,137.1747817993164,140.9282569885254,142.7275177001953,144.24866104125977,149.99107925415038
2019-04-01,139.46939086914062,130.58516052246094,133.53765487670898,135.3828918457031,137.5674285888672,141.5796356201172,143.30682220458985,145.4266128540039,152.4028591918945
2019-05-01,139.97735595703125,131.0161068725586,134.58199615478514,135.92410736083986,137.66275024414062,142.00318908691406,143.8437973022461,145.0880355834961,152.2154844665527
2019-06-01,140.49575805664062,133.20890213012694,135.27273864746093,136.41610870361328,138.49137115478516,142.3753204345703,144.32225189208984,146.18979568481444,152.02195068359373
2019-07-01,140.78822326660156,133.52055419921874,135.19919815063477,136.8521957397461,138.6395149230957,143.1618766784668,145.01549072265624,147.0889404296875,155.64634231567382
2019-08-01,141.38162994384766,132.85839294433595,136.44020614624023,137.45633544921876,139.2724266052246,143.8579444885254,145.3526397705078,147.71470260620117,153.66926437377927
2019-09-01,141.74321746826172,130.83276443481446,136.03296279907227,137.35047760009766,139.32773971557617,143.75116348266602,145.9631546020508,148.0495834350586,154.40602127075195
2019-10-01,142.12997436523438,127.88828887939454,135.01500854492187,137.24462127685547,139.30897903442383,144.28546905517578,146.79029388427733,149.3729690551758,159.50285812377925
2019-11-01,142.25409698486328,132.43604431152343,136.20343551635742,137.84464569091796,139.85811614990234,144.78015899658203,147.76160125732423,150.84322967529295,164.03895324707028
2019-12-01,143.46656036376953,131.0161569213867,137.382373046875,139.05312957763672,140.89039611816406,145.99424362182617,149.7627975463867,153.3829116821289,162.38578353881834
2020-01-01,144.58984375,132.24732986450195,137.67017822265626,139.2401885986328,141.7226905822754,147.27226638793945,151.12184600830076,155.6174003601074,161.36391616821288
