STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
BSH,M,3,SNOW WC,19950601 0000,19950601 0000,---, ,INCHES
BSH,M,3,SNOW WC,19950701 0000,19950701 0000,---, ,INCHES
BSH,M,3,SNOW WC,19960101 0000,19960101 0000,---, ,INCHES
BSH,M,3,SNOW WC,19960201 0000,19960126 0000,14.50,,INCHES
BSH,M,3,SNOW WC,19960301 0000,19960224 0000,29.80,,INCHES
BSH,M,3,SNOW WC,19960401 0000,19960326 0000,39.80,,INCHES
BSH,M,3,SNOW WC,19960501 0000,19960424 0000,41.50,,INCHES
BSH,M,3,SNOW WC,19960601 0000,19960601 0000,---, ,INCHES
BSH,M,3,SNOW WC,19960701 0000,19960701 0000,---, ,INCHES
BSH,M,3,SNOW WC,19970101 0000,19970101 0000,---, ,INCHES
BSH,M,3,SNOW WC,19970201 0000,19970130 0000,45.70,,INCHES
BSH,M,3,SNOW WC,19970301 0000,19970228 0000,48.30,,INCHES
BSH,M,3,SNOW WC,19970401 0000,19970330 0000,43.20,,INCHES
BSH,M,3,SNOW WC,19970501 0000,19970428 0000,40.70,,INCHES
BSH,M,3,SNOW WC,19970601 0000,19970601 0000,---, ,INCHES
BSH,M,3,SNOW WC,19970701 0000,19970701 0000,---, ,INCHES
BSH,M,3,SNOW WC,19980101 0000,19980101 0000,---, ,INCHES
BSH,M,3,SNOW WC,19980201 0000,19980128 0000,20.70,,INCHES
BSH,M,3,SNOW WC,19980301 0000,19980302 0000,44.80,,INCHES
BSH,M,3,SNOW WC,19980401 0000,19980405 0000,53.20,,INCHES
BSH,M,3,SNOW WC,19980501 0000,19980430 0000,55.00, ,INCHES
BSH,M,3,SNOW WC,19980601 0000,19980601 0000,---, ,INCHES
BSH,M,3,SNOW WC,19980701 0000,19980701 0000,---, ,INCHES
BSH,M,3,SNOW WC,19981001 0000,19981001 0000,---, ,INCHES
BSH,M,3,SNOW WC,19981101 0000,19981101 0000,---, ,INCHES
BSH,M,3,SNOW WC,19981201 0000,19981201 0000,---, ,INCHES
BSH,M,3,SNOW WC,19990101 0000,19990101 0000,---, ,INCHES
BSH,M,3,SNOW WC,19990201 0000,19990203 0000,13.60, ,INCHES
BSH,M,3,SNOW WC,19990301 0000,19990301 0000,---, ,INCHES
BSH,M,3,SNOW WC,19990401 0000,19990330 0000,28.20, ,INCHES
BSH,M,3,SNOW WC,19990501 0000,19990501 0000,---, ,INCHES
BSH,M,3,SNOW WC,19990601 0000,19990601 0000,---, ,INCHES
BSH,M,3,SNOW WC,19990701 0000,19990701 0000,---, ,INCHES
BSH,M,3,SNOW WC,19990801 0000,19990801 0000,---, ,INCHES
BSH,M,3,SNOW WC,19990901 0000,19990901 0000,---, ,INCHES
BSH,M,3,SNOW WC,19991001 0000,19991001 0000,---, ,INCHES
BSH,M,3,SNOW WC,19991101 0000,19991101 0000,---, ,INCHES
BSH,M,3,SNOW WC,19991201 0000,19991201 0000,---, ,INCHES
BSH,M,3,SNOW WC,20000101 0000,20000101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20000201 0000,20000201 0000,14.60, ,INCHES
BSH,M,3,SNOW WC,20000301 0000,20000301 0000,19.20, ,INCHES
BSH,M,3,SNOW WC,20000401 0000,20000326 0000,29.70, ,INCHES
BSH,M,3,SNOW WC,20000501 0000,20000501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20000601 0000,20000601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20000701 0000,20000701 0000,---, ,INCHES
BSH,M,3,SNOW WC,20000801 0000,20000801 0000,---, ,INCHES
BSH,M,3,SNOW WC,20000901 0000,20000901 0000,---, ,INCHES
BSH,M,3,SNOW WC,20010101 0000,20010101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20010201 0000,20010201 0000,7.50, ,INCHES
BSH,M,3,SNOW WC,20010301 0000,20010301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20010401 0000,20010327 0000,24.90, ,INCHES
BSH,M,3,SNOW WC,20010501 0000,20010501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20010601 0000,20010601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20020101 0000,20020101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20020201 0000,20020131 0000,24.50, ,INCHES
BSH,M,3,SNOW WC,20020301 0000,20020301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20020401 0000,20020326 0000,29.80, ,INCHES
BSH,M,3,SNOW WC,20020501 0000,20020501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20020601 0000,20020601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20030101 0000,20030101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20030201 0000,20030129 0000,21.50,r,INCHES
BSH,M,3,SNOW WC,20030301 0000,20030301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20030401 0000,20030328 0000,28.40, ,INCHES
BSH,M,3,SNOW WC,20030501 0000,20030501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20030601 0000,20030601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20040101 0000,20040101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20040201 0000,20040129 0000,20.20, ,INCHES
BSH,M,3,SNOW WC,20040301 0000,20040301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20040401 0000,20040330 0000,29.50, ,INCHES
BSH,M,3,SNOW WC,20040501 0000,20040501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20040601 0000,20040601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20050101 0000,20050101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20050201 0000,20050129 0000,38.80, ,INCHES
BSH,M,3,SNOW WC,20050301 0000,20050301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20050401 0000,20050404 0000,49.70, ,INCHES
BSH,M,3,SNOW WC,20050501 0000,20050501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20050601 0000,20050601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20060101 0000,20060101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20060201 0000,20060203 0000,32.10, ,INCHES
BSH,M,3,SNOW WC,20060301 0000,20060223 0000,15.50, ,INCHES
BSH,M,3,SNOW WC,20060401 0000,20060330 0000,53.00, ,INCHES
BSH,M,3,SNOW WC,20060501 0000,20060501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20060601 0000,20060601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20070101 0000,20070101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20070201 0000,20070202 0000,6.70, ,INCHES
BSH,M,3,SNOW WC,20070301 0000,20070301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20070401 0000,20070402 0000,15.80, ,INCHES
BSH,M,3,SNOW WC,20070501 0000,20070501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20070601 0000,20070601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20080101 0000,20080101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20080201 0000,20080201 0000,23.40, ,INCHES
BSH,M,3,SNOW WC,20080301 0000,20080301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20080401 0000,20080329 0000,34.10, ,INCHES
BSH,M,3,SNOW WC,20080501 0000,20080501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20080601 0000,20080601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20090101 0000,20090101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20090201 0000,20090202 0000,13.70, ,INCHES
BSH,M,3,SNOW WC,20090301 0000,20090301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20090401 0000,20090404 0000,29.20, ,INCHES
BSH,M,3,SNOW WC,20090501 0000,20090501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20090601 0000,20090601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20100101 0000,20100101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20100201 0000,20100128 0000,27.00, ,INCHES
BSH,M,3,SNOW WC,20100301 0000,20100301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20100401 0000,20100403 0000,30.70, ,INCHES
BSH,M,3,SNOW WC,20100501 0000,20100501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20100601 0000,20100601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20110101 0000,20110101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20110201 0000,20110128 0000,29.80, ,INCHES
BSH,M,3,SNOW WC,20110301 0000,20110301 0000,---, ,INCHES
BSH,M,3,SNOW WC,20110401 0000,20110329 0000,48.10, ,INCHES
BSH,M,3,SNOW WC,20110501 0000,20110501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20110601 0000,20110603 0000,48.50, ,INCHES
BSH,M,3,SNOW WC,20120101 0000,20120101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20120201 0000,20120129 0000,7.70, ,INCHES
BSH,M,3,SNOW WC,20120301 0000,20120224 0000,7.90, ,INCHES
BSH,M,3,SNOW WC,20120401 0000,20120329 0000,13.50, ,INCHES
BSH,M,3,SNOW WC,20120501 0000,20120501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20120601 0000,20120601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20130101 0000,20130101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20130201 0000,20130125 0000,20.70, ,INCHES
BSH,M,3,SNOW WC,20130301 0000,20130226 0000,19.70, ,INCHES
BSH,M,3,SNOW WC,20130401 0000,20130327 0000,21.60, ,INCHES
BSH,M,3,SNOW WC,20130501 0000,20130501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20130601 0000,20130601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20140101 0000,20140101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20140201 0000,20140128 0000,5.50, ,INCHES
BSH,M,3,SNOW WC,20140301 0000,20140224 0000,10.50, ,INCHES
BSH,M,3,SNOW WC,20140401 0000,20140325 0000,14.00, ,INCHES
BSH,M,3,SNOW WC,20140501 0000,20140501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20140601 0000,20140601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20150101 0000,20150101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20150201 0000,20150124 0000,7.50, ,INCHES
BSH,M,3,SNOW WC,20150301 0000,20150304 0000,9.00, ,INCHES
BSH,M,3,SNOW WC,20150401 0000,20150330 0000,8.50, ,INCHES
BSH,M,3,SNOW WC,20150501 0000,20150501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20150601 0000,20150601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20160101 0000,20160101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20160201 0000,20160202 0000,17.50, ,INCHES
BSH,M,3,SNOW WC,20160301 0000,20160224 0000,21.00, ,INCHES
BSH,M,3,SNOW WC,20160401 0000,20160403 0000,27.50, ,INCHES
BSH,M,3,SNOW WC,20160501 0000,20160424 0000,23.50, ,INCHES
BSH,M,3,SNOW WC,20160601 0000,20160601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20170101 0000,20170101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20170201 0000,20170201 0000,46.00, ,INCHES
BSH,M,3,SNOW WC,20170301 0000,20170228 0000,73.50, ,INCHES
BSH,M,3,SNOW WC,20170401 0000,20170401 0000,61.50, ,INCHES
BSH,M,3,SNOW WC,20170501 0000,20170428 0000,69.50, ,INCHES
BSH,M,3,SNOW WC,20170601 0000,20170603 0000,67.50, ,INCHES
BSH,M,3,SNOW WC,20180101 0000,20180101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20180201 0000,20180127 0000,8.00, ,INCHES
BSH,M,3,SNOW WC,20180301 0000,20180228 0000,12.50, ,INCHES
BSH,M,3,SNOW WC,20180401 0000,20180327 0000,24.00, ,INCHES
BSH,M,3,SNOW WC,20180501 0000,20180501 0000,---, ,INCHES
BSH,M,3,SNOW WC,20180601 0000,20180601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20190101 0000,20190101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20190201 0000,20190125 0000,22.00, ,INCHES
BSH,M,3,SNOW WC,20190301 0000,20190223 0000,44.00, ,INCHES
BSH,M,3,SNOW WC,20190401 0000,20190329 0000,55.50, ,INCHES
BSH,M,3,SNOW WC,20190501 0000,20190424 0000,54.50, ,INCHES
BSH,M,3,SNOW WC,20190601 0000,20190531 0000,51.00, ,INCHES
BSH,M,3,SNOW WC,20200101 0000,20200101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20200201 0000,20200201 0000,15.50, ,INCHES
BSH,M,3,SNOW WC,20200301 0000,20200229 0000,14.00, ,INCHES
BSH,M,3,SNOW WC,20200401 0000,20200330 0000,16.50, ,INCHES
BSH,M,3,SNOW WC,20200501 0000,20200502 0000,21.00, ,INCHES
BSH,M,3,SNOW WC,20200601 0000,20200601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20210101 0000,20210101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20210201 0000,20210125 0000,3.50, ,INCHES
BSH,M,3,SNOW WC,20210301 0000,20210222 0000,12.50, ,INCHES
BSH,M,3,SNOW WC,20210401 0000,20210326 0000,17.00, ,INCHES
BSH,M,3,SNOW WC,20210501 0000,20210502 0000,12.50, ,INCHES
BSH,M,3,SNOW WC,20210601 0000,20210601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20220101 0000,20220101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20220201 0000,20220126 0000,19.50, ,INCHES
BSH,M,3,SNOW WC,20220301 0000,20220226 0000,19.50, ,INCHES
BSH,M,3,SNOW WC,20220401 0000,20220330 0000,21.00, ,INCHES
BSH,M,3,SNOW WC,20220501 0000,20220427 0000,14.50, ,INCHES
BSH,M,3,SNOW WC,20220601 0000,20220601 0000,---, ,INCHES
BSH,M,3,SNOW WC,20230101 0000,20230101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20230201 0000,20230130 0000,46.00, ,INCHES
BSH,M,3,SNOW WC,20230301 0000,20230222 0000,53.50, ,INCHES
BSH,M,3,SNOW WC,20230401 0000,20230325 0000,77.00, ,INCHES
BSH,M,3,SNOW WC,20230501 0000,20230424 0000,82.00, ,INCHES
BSH,M,3,SNOW WC,20230601 0000,20230527 0000,69.00, ,INCHES
BSH,M,3,SNOW WC,20240101 0000,20240101 0000,---, ,INCHES
BSH,M,3,SNOW WC,20240201 0000,20240128 0000,8.00, ,INCHES
BSH,M,3,SNOW WC,20240301 0000,20240223 0000,21.00, ,INCHES
BSH,M,3,SNOW WC,20240401 0000,20240403 0000,30.50, ,INCHES
BSH,M,3,SNOW WC,20240501 0000,20240429 0000,31.50, ,INCHES
BSH,M,3,SNOW WC,20240601 0000,20240601 0000,---, ,INCHES
BCB,M,3,SNOW WC,19860101 0000,19860102 0000,19.30,,INCHES
BCB,M,3,SNOW WC,19860201 0000,19860128 0000,20.40,,INCHES
BCB,M,3,SNOW WC,19860301 0000,19860226 0000,52.40,,INCHES
BCB,M,3,SNOW WC,19860401 0000,19860328 0000,56.70,,INCHES
BCB,M,3,SNOW WC,19860501 0000,19860430 0000,58.80,,INCHES
BCB,M,3,SNOW WC,19860601 0000,19860602 0000,39.30,,INCHES
BCB,M,3,SNOW WC,19870101 0000,19861230 0000,1.10,,INCHES
BCB,M,3,SNOW WC,19870201 0000,19870128 0000,5.20,,INCHES
BCB,M,3,SNOW WC,19870301 0000,19870226 0000,13.00,,INCHES
BCB,M,3,SNOW WC,19870401 0000,19870331 0000,19.70,,INCHES
BCB,M,3,SNOW WC,19870501 0000,19870428 0000,14.60,,INCHES
BCB,M,3,SNOW WC,19880101 0000,19880107 0000,15.80,,INCHES
BCB,M,3,SNOW WC,19880201 0000,19880128 0000,20.50,,INCHES
BCB,M,3,SNOW WC,19880301 0000,19880226 0000,19.10,,INCHES
BCB,M,3,SNOW WC,19880401 0000,19880401 0000,15.10,,INCHES
BCB,M,3,SNOW WC,19880501 0000,19880429 0000,15.10,,INCHES
BCB,M,3,SNOW WC,19880601 0000,19880531 0000,1.80,,INCHES
BCB,M,3,SNOW WC,19890101 0000,19890104 0000,9.60,,INCHES
BCB,M,3,SNOW WC,19890201 0000,19890127 0000,12.40,,INCHES
BCB,M,3,SNOW WC,19890301 0000,19890228 0000,15.40,,INCHES
BCB,M,3,SNOW WC,19890401 0000,19890331 0000,23.00,,INCHES
BCB,M,3,SNOW WC,19890501 0000,19890501 0000,15.00,,INCHES
BCB,M,3,SNOW WC,19890601 0000,19890530 0000,0.00,,INCHES
BCB,M,3,SNOW WC,19900101 0000,19900103 0000,4.40,,INCHES
BCB,M,3,SNOW WC,19900201 0000,19900202 0000,11.30,,INCHES
BCB,M,3,SNOW WC,19900301 0000,19900227 0000,15.10,,INCHES
BCB,M,3,SNOW WC,19900401 0000,19900402 0000,17.60,,INCHES
BCB,M,3,SNOW WC,19900501 0000,19900502 0000,13.10,,INCHES
BCB,M,3,SNOW WC,19900601 0000,19900601 0000,0.40,,INCHES
BCB,M,3,SNOW WC,19900701 0000,19900701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19910101 0000,19910108 0000,3.90,,INCHES
BCB,M,3,SNOW WC,19910201 0000,19910130 0000,4.60,,INCHES
BCB,M,3,SNOW WC,19910301 0000,19910307 0000,16.50,,INCHES
BCB,M,3,SNOW WC,19910401 0000,19910329 0000,29.00,,INCHES
BCB,M,3,SNOW WC,19910501 0000,19910430 0000,26.00,,INCHES
BCB,M,3,SNOW WC,19910601 0000,19910531 0000,16.20,,INCHES
BCB,M,3,SNOW WC,19910701 0000,19910701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19920101 0000,19920101 0000,---, ,INCHES
BCB,M,3,SNOW WC,19920201 0000,19920129 0000,8.30,,INCHES
BCB,M,3,SNOW WC,19920301 0000,19920304 0000,17.40,,INCHES
BCB,M,3,SNOW WC,19920401 0000,19920402 0000,21.30,,INCHES
BCB,M,3,SNOW WC,19920501 0000,19920428 0000,14.80,,INCHES
BCB,M,3,SNOW WC,19920601 0000,19920522 0000,0.00,,INCHES
BCB,M,3,SNOW WC,19920701 0000,19920701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19930101 0000,19921230 0000,15.60,,INCHES
BCB,M,3,SNOW WC,19930201 0000,19930128 0000,36.60,,INCHES
BCB,M,3,SNOW WC,19930301 0000,19930304 0000,54.40,,INCHES
BCB,M,3,SNOW WC,19930401 0000,19930406 0000,59.30,,INCHES
BCB,M,3,SNOW WC,19930501 0000,19930427 0000,59.40,,INCHES
BCB,M,3,SNOW WC,19930601 0000,19930527 0000,43.70,,INCHES
BCB,M,3,SNOW WC,19930701 0000,19930701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19940101 0000,19931229 0000,5.50,,INCHES
BCB,M,3,SNOW WC,19940201 0000,19940128 0000,9.00,,INCHES
BCB,M,3,SNOW WC,19940301 0000,19940224 0000,21.00,,INCHES
BCB,M,3,SNOW WC,19940401 0000,19940330 0000,21.40,,INCHES
BCB,M,3,SNOW WC,19940501 0000,19940429 0000,20.40,,INCHES
BCB,M,3,SNOW WC,19940601 0000,19940601 0000,9.00,,INCHES
BCB,M,3,SNOW WC,19940701 0000,19940701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19950101 0000,19941227 0000,9.50,,INCHES
BCB,M,3,SNOW WC,19950201 0000,19950201 0000,35.80,,INCHES
BCB,M,3,SNOW WC,19950301 0000,19950306 0000,42.20,,INCHES
BCB,M,3,SNOW WC,19950401 0000,19950330 0000,65.20,,INCHES
BCB,M,3,SNOW WC,19950501 0000,19950426 0000,66.20,,INCHES
BCB,M,3,SNOW WC,19950601 0000,19950607 0000,67.30,,INCHES
BCB,M,3,SNOW WC,19950701 0000,19950701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19960101 0000,19960102 0000,8.60,,INCHES
BCB,M,3,SNOW WC,19960201 0000,19960129 0000,16.90,,INCHES
BCB,M,3,SNOW WC,19960301 0000,19960301 0000,32.30,,INCHES
BCB,M,3,SNOW WC,19960401 0000,19960327 0000,35.90,,INCHES
BCB,M,3,SNOW WC,19960501 0000,19960430 0000,49.40,,INCHES
BCB,M,3,SNOW WC,19960601 0000,19960529 0000,26.50,,INCHES
BCB,M,3,SNOW WC,19960701 0000,19960701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19970101 0000,19970107 0000,35.80,,INCHES
BCB,M,3,SNOW WC,19970201 0000,19970130 0000,45.60,,INCHES
BCB,M,3,SNOW WC,19970301 0000,19970228 0000,43.80,,INCHES
BCB,M,3,SNOW WC,19970401 0000,19970327 0000,47.40,,INCHES
BCB,M,3,SNOW WC,19970501 0000,19970428 0000,40.90,,INCHES
BCB,M,3,SNOW WC,19970601 0000,19970601 0000,---, ,INCHES
BCB,M,3,SNOW WC,19970701 0000,19970701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19980101 0000,19980101 0000,---, ,INCHES
BCB,M,3,SNOW WC,19980201 0000,19980126 0000,20.50,,INCHES
BCB,M,3,SNOW WC,19980301 0000,19980304 0000,46.00,,INCHES
BCB,M,3,SNOW WC,19980401 0000,19980330 0000,50.40,,INCHES
BCB,M,3,SNOW WC,19980501 0000,19980427 0000,55.20, ,INCHES
BCB,M,3,SNOW WC,19980601 0000,19980527 0000,53.20, ,INCHES
BCB,M,3,SNOW WC,19980701 0000,19980701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19981001 0000,19981001 0000,---, ,INCHES
BCB,M,3,SNOW WC,19981101 0000,19981101 0000,---, ,INCHES
BCB,M,3,SNOW WC,19981201 0000,19981201 0000,---, ,INCHES
BCB,M,3,SNOW WC,19990101 0000,19990101 0000,---, ,INCHES
BCB,M,3,SNOW WC,19990201 0000,19990203 0000,14.40,r,INCHES
BCB,M,3,SNOW WC,19990301 0000,19990223 0000,22.20, ,INCHES
BCB,M,3,SNOW WC,19990401 0000,19990326 0000,23.90, ,INCHES
BCB,M,3,SNOW WC,19990501 0000,19990429 0000,25.50, ,INCHES
BCB,M,3,SNOW WC,19990601 0000,19990601 0000,---, ,INCHES
BCB,M,3,SNOW WC,19990701 0000,19990701 0000,---, ,INCHES
BCB,M,3,SNOW WC,19990801 0000,19990801 0000,---, ,INCHES
BCB,M,3,SNOW WC,19990901 0000,19990901 0000,---, ,INCHES
BCB,M,3,SNOW WC,19991001 0000,19991001 0000,---, ,INCHES
BCB,M,3,SNOW WC,19991101 0000,19991101 0000,---, ,INCHES
BCB,M,3,SNOW WC,19991201 0000,19991201 0000,---, ,INCHES
BCB,M,3,SNOW WC,20000101 0000,20000101 0000,---, ,INCHES
BCB,M,3,SNOW WC,20000201 0000,20000126 0000,13.50, ,INCHES
BCB,M,3,SNOW WC,20000301 0000,20000225 0000,30.10, ,INCHES
BCB,M,3,SNOW WC,20000401 0000,20000330 0000,36.40, ,INCHES
BCB,M,3,SNOW WC,20000501 0000,20000425 0000,38.40, ,INCHES
BCB,M,3,SNOW WC,20000601 0000,20000601 0000,---, ,INCHES
BCB,M,3,SNOW WC,20000701 0000,20000701 0000,---, ,INCHES
BCB,M,3,SNOW WC,20000801 0000,20000801 0000,---, ,INCHES
