index,All industries,Manufacturing,Wholesale and retail trade,Transportation,Entertainment and hospitality
1989-07-01,245030,94040.0,23880.0,7260.0,2370.0
1989-08-01,212710,51440.0,23710.0,7230.0,2120.0
1989-09-01,893800,40930.0,14900.0,6540.0,4900.0
1989-10-01,244340,45980.0,16010.0,16840.0,5150.0
1989-11-01,396290,70920.0,11050.0,46980.0,4570.0
1989-12-01,189620,46200.0,6880.0,37930.0,5520.0
1990-01-01,132450,39780.0,8280.0,11970.0,5300.0
1990-02-01,160530,45210.0,7130.0,9470.0,1380.0
1990-03-01,197230,66570.0,7110.0,2950.0,2280.0
1990-04-01,300240,76620.0,7570.0,4890.0,2140.0
1990-05-01,610790,84890.0,11080.0,7240.0,1450.0
1990-06-01,796290,78480.0,20150.0,5640.0,2860.0
1990-07-01,290500,97300.0,16700.0,6710.0,2070.0
1990-08-01,594270,465870.0,13870.0,6640.0,4720.0
1990-09-01,716950,545300.0,9850.0,31590.0,3800.0
1990-10-01,685210,530150.0,19580.0,6590.0,5050.0
1990-11-01,421700,302360.0,19170.0,7050.0,6720.0
1990-12-01,173030,114920.0,14050.0,6470.0,4410.0
1991-01-01,273280,62610.0,16860.0,4440.0,3700.0
1991-02-01,181240,69460.0,8660.0,4340.0,3260.0
1991-03-01,181140,58890.0,6680.0,3780.0,4160.0
1991-04-01,135700,62150.0,5590.0,2490.0,3220.0
1991-05-01,181910,39930.0,24890.0,680.0,4170.0
1991-06-01,111930,45150.0,13040.0,6190.0,1360.0
1991-07-01,106070,44990.0,14810.0,21780.0,530.0
1991-08-01,215850,45620.0,17520.0,117710.0,5950.0
1991-09-01,770010,32000.0,7060.0,108020.0,3520.0
1991-10-01,221890,33390.0,1900.0,18150.0,990.0
1991-11-01,71190,37500.0,2700.0,12930.0,840.0
1991-12-01,65880,42320.0,2810.0,12650.0,770.0
1992-01-01,112630,45140.0,3050.0,15390.0,630.0
1992-02-01,70510,35900.0,2730.0,12740.0,810.0
1992-03-01,148690,49100.0,3230.0,14380.0,1010.0
1992-04-01,249030,41060.0,6390.0,11780.0,680.0
1992-05-01,171870,53620.0,5270.0,9820.0,2400.0
1992-06-01,349690,199110.0,6860.0,9830.0,3750.0
1992-07-01,288070,136770.0,10150.0,11050.0,4210.0
1992-08-01,171700,33460.0,12590.0,10020.0,1930.0
1992-09-01,146900,65130.0,13110.0,12010.0,1810.0
1992-10-01,135730,58040.0,12910.0,10190.0,2040.0
1992-11-01,130590,38710.0,11960.0,11110.0,8950.0
1992-12-01,134770,41510.0,21730.0,11260.0,11810.0
1993-01-01,118040,27850.0,16590.0,12320.0,9280.0
1993-02-01,103440,26330.0,15720.0,8820.0,11510.0
1993-03-01,113740,31720.0,12480.0,3210.0,17920.0
1993-04-01,113690,32810.0,11790.0,2430.0,14950.0
1993-05-01,182130,49020.0,10860.0,2670.0,15160.0
1993-06-01,94660,31030.0,7560.0,4080.0,13640.0
1993-07-01,102260,36540.0,5910.0,18450.0,10000.0
1993-08-01,99100,35210.0,5700.0,27390.0,4500.0
1993-09-01,97480,43290.0,5520.0,2480.0,3410.0
1993-10-01,94720,38490.0,7760.0,2300.0,2400.0
1993-11-01,151860,42520.0,40790.0,230.0,1320.0
1993-12-01,245520,40330.0,91990.0,530.0,850.0
1994-01-01,172870,36460.0,94280.0,10710.0,590.0
1994-02-01,159190,31810.0,61740.0,24890.0,480.0
1994-03-01,89220,33810.0,4970.0,8280.0,880.0
1994-04-01,86240,39930.0,6550.0,8670.0,3180.0
1994-05-01,182140,45530.0,4780.0,10370.0,5460.0
1994-06-01,188390,52150.0,5150.0,7080.0,7920.0
1994-07-01,86530,40160.0,3110.0,4810.0,3870.0
1994-08-01,146340,39630.0,4560.0,37470.0,3750.0
1994-09-01,179490,43900.0,5880.0,68900.0,4990.0
1994-10-01,110060,48240.0,9650.0,3670.0,3850.0
1994-11-01,114450,74510.0,9160.0,6930.0,1290.0
1994-12-01,91660,55780.0,6500.0,15460.0,900.0
1995-01-01,134510,95310.0,4930.0,13290.0,180.0
1995-02-01,101020,69180.0,4710.0,8540.0,480.0
1995-03-01,328340,48150.0,5210.0,216640.0,26750.0
1995-04-01,67130,22180.0,4990.0,2370.0,4650.0
1995-05-01,63420,38080.0,4210.0,3490.0,720.0
1995-06-01,119100,54360.0,5650.0,5620.0,2160.0
1995-07-01,199430,33710.0,8380.0,5180.0,27910.0
1995-08-01,105270,62050.0,8480.0,3100.0,12640.0
1995-09-01,147610,75410.0,6540.0,2720.0,1170.0
1995-10-01,147620,88880.0,6790.0,3070.0,880.0
1995-11-01,89520,61450.0,5290.0,2930.0,530.0
1995-12-01,80100,46140.0,2430.0,3210.0,890.0
1996-01-01,68830,49990.0,2650.0,8220.0,1040.0
1996-02-01,268160,45520.0,2030.0,7930.0,4060.0
1996-03-01,1052550,35560.0,2620.0,3870.0,14700.0
1996-04-01,202100,34010.0,3510.0,9080.0,13970.0
1996-05-01,143540,42070.0,11280.0,9480.0,14980.0
1996-06-01,361040,31620.0,253490.0,8320.0,16920.0
1996-07-01,197660,40560.0,41230.0,9350.0,30520.0
1996-08-01,141460,42080.0,6680.0,8450.0,34830.0
1996-09-01,105750,32920.0,5770.0,8530.0,29140.0
1996-10-01,501700,367570.0,5740.0,12440.0,14410.0
1996-11-01,93360,25800.0,6920.0,23290.0,7160.0
1996-12-01,132910,23630.0,6750.0,40310.0,6120.0
1997-01-01,114530,35980.0,5630.0,24120.0,2480.0
1997-02-01,94950,46950.0,3020.0,20570.0,870.0
1997-03-01,127620,41650.0,41480.0,12520.0,1900.0
1997-04-01,265140,34740.0,190890.0,5860.0,2390.0
1997-05-01,221170,33710.0,161750.0,1770.0,2950.0
1997-06-01,187730,122780.0,40570.0,2310.0,3650.0
1997-07-01,138390,95930.0,530.0,1850.0,3080.0
1997-08-01,181360,85380.0,1620.0,3120.0,3040.0
1997-09-01,127690,81360.0,2740.0,7380.0,5170.0
1997-10-01,769440,86090.0,3100.0,6240.0,5720.0
1997-11-01,1122500,94840.0,8880.0,361580.0,2470.0
1997-12-01,258940,99220.0,4950.0,136710.0,3090.0
1998-01-01,112590,83250.0,3430.0,2040.0,2390.0
1998-02-01,125530,87010.0,5200.0,1570.0,1840.0
1998-03-01,148480,94340.0,3690.0,1730.0,2010.0
1998-04-01,83440,52840.0,4570.0,760.0,3230.0
1998-05-01,121840,36810.0,2010.0,1660.0,2950.0
1998-06-01,277360,41870.0,1600.0,8250.0,26920.0
1998-07-01,321320,38680.0,2240.0,4490.0,20270.0
1998-08-01,248160,23210.0,2420.0,4540.0,10100.0
1998-09-01,401150,20510.0,4040.0,22890.0,8080.0
1998-10-01,200400,19260.0,5770.0,14830.0,5670.0
1998-11-01,266500,29390.0,4230.0,15700.0,3690.0
1998-12-01,133500,67760.0,6770.0,13310.0,11720.0
1999-01-01,129660,43750.0,2960.0,7110.0,11180.0
1999-02-01,129440,33110.0,2930.0,2260.0,11020.0
1999-03-01,346970,24830.0,3600.0,6720.0,8090.0
1999-04-01,382740,62190.0,3110.0,14760.0,4520.0
1999-05-01,214860,44210.0,5370.0,2540.0,5610.0
1999-06-01,193260,36350.0,8850.0,2460.0,5520.0
1999-07-01,301250,41310.0,14640.0,2570.0,8240.0
1999-08-01,176840,27630.0,10930.0,3410.0,5910.0
1999-09-01,169760,67100.0,8290.0,3350.0,9910.0
1999-10-01,122330,75270.0,7800.0,4200.0,9030.0
1999-11-01,153890,60730.0,5190.0,28830.0,9980.0
1999-12-01,113050,48500.0,5500.0,11030.0,5790.0
2000-01-01,152780,33910.0,4020.0,6780.0,4210.0
2000-02-01,73730,23920.0,4760.0,1020.0,4430.0
2000-03-01,156690,28760.0,5670.0,980.0,4560.0
2000-04-01,152950,31870.0,7520.0,7890.0,4470.0
2000-05-01,114310,40870.0,9790.0,8870.0,6750.0
2000-06-01,140900,97430.0,9800.0,2480.0,8540.0
2000-07-01,135710,64440.0,7140.0,3020.0,42180.0
2000-08-01,106370,27150.0,8060.0,6760.0,13010.0
2000-09-01,115440,32330.0,18840.0,3760.0,7190.0
2000-10-01,188350,44260.0,5990.0,1650.0,9440.0
2000-11-01,190820,40650.0,3010.0,2050.0,11410.0
2000-12-01,116050,35330.0,5240.0,2820.0,10930.0
2001-01-01,110040,46310.0,4950.0,1690.0,10120.0
2001-02-01,116790,49820.0,8990.0,18240.0,6790.0
2001-03-01,185630,51820.0,5290.0,46970.0,4890.0
2001-04-01,505570,63990.0,5580.0,80130.0,7200.0
2001-05-01,270395,64220.0,5130.0,62390.0,7175.0
2001-06-01,261160,68400.0,8450.0,59730.0,4920.0
2001-07-01,177755,63800.0,6500.0,60440.0,8555.0
2001-08-01,208015,43590.0,4840.0,1650.0,12115.0
2001-09-01,110150,26910.0,4140.0,1410.0,6030.0
2001-10-01,80340,16790.0,11060.0,2220.0,5880.0
2001-11-01,74385,19980.0,11150.0,1430.0,3315.0
2001-12-01,102510,43940.0,10960.0,4240.0,3340.0
2002-01-01,120790,48320.0,10440.0,5100.0,3370.0
2002-02-01,255260,21480.0,8790.0,4450.0,590.0
2002-03-01,439050,23550.0,13310.0,4560.0,1290.0
2002-04-01,776055,132060.0,18250.0,3800.0,2935.0
2002-05-01,237325,53850.0,10210.0,2100.0,2955.0
2002-06-01,131330,39590.0,2430.0,930.0,4370.0
2002-07-01,248940,34410.0,60.0,660.0,6420.0
2002-08-01,150718,35150.0,23770.0,3450.0,4278.0
2002-09-01,163460,35220.0,6210.0,9400.0,3130.0
2002-10-01,193020,42930.0,8130.0,14570.0,2460.0
2002-11-01,141352,41550.0,8340.0,11400.0,1432.0
2002-12-01,128640,47000.0,22530.0,7160.0,660.0
2003-01-01,138670,53040.0,26200.0,1970.0,4000.0
2003-02-01,137780,48960.0,18560.0,120.0,770.0
2003-03-01,198247,45260.0,21420.0,2140.0,2550.0
2003-04-01,168140,36970.0,26780.0,2250.0,2990.0
2003-05-01,165555,44250.0,23040.0,4350.0,2180.0
2003-06-01,183250,128160.0,20090.0,11240.0,1340.0
2003-07-01,169470,128960.0,21620.0,9740.0,1710.0
2003-08-01,151530,114300.0,25790.0,1420.0,5670.0
2003-09-01,95460,42420.0,22400.0,570.0,8210.0
2003-10-01,79050,30430.0,6710.0,1580.0,9090.0
2003-11-01,128020,86330.0,24320.0,530.0,5260.0
2003-12-01,115320,54780.0,13390.0,22890.0,9240.0
2004-01-01,45490,12020.0,6540.0,780.0,13820.0
2004-02-01,105070,14770.0,4660.0,41090.0,15360.0
2004-03-01,131115,15660.0,3850.0,82360.0,14670.0
2004-04-01,673370,24540.0,4010.0,6150.0,79120.0
2004-05-01,301890,43430.0,4920.0,380.0,43520.0
2004-06-01,203400,67190.0,1080.0,1800.0,10080.0
2004-07-01,221580,85080.0,1820.0,3810.0,8720.0
2004-08-01,312990,80530.0,13090.0,8180.0,15150.0
2004-09-01,405460,63380.0,16130.0,6080.0,9560.0
2004-10-01,522230,63000.0,16250.0,3830.0,6350.0
2004-11-01,135830,50650.0,57840.0,9630.0,3540.0
2004-12-01,126740,17120.0,92620.0,7680.0,4970.0
2005-01-01,129000,21770.0,96870.0,,3350.0
2005-02-01,82210,24340.0,38920.0,,3390.0
2005-03-01,60800,29330.0,12650.0,5210.0,1870.0
2005-04-01,267290,34390.0,10630.0,5890.0,1840.0
2005-05-01,265840,29080.0,4780.0,18250.0,2500.0
2005-06-01,192490,26610.0,4120.0,4970.0,10980.0
2005-07-01,211180,27140.0,4090.0,3980.0,9020.0
2005-08-01,485310,25820.0,4010.0,,6740.0
2005-09-01,572690,32930.0,5560.0,470.0,10680.0
2005-10-01,885410,72440.0,14540.0,330.0,17620.0
2005-11-01,522420,29990.0,28490.0,880.0,8160.0
2005-12-01,472940,20230.0,9960.0,200.0,21040.0
2006-01-01,37910,18400.0,2500.0,4920.0,8360.0
2006-02-01,44940,21870.0,2810.0,5030.0,4070.0
2006-03-01,190627,51927.0,3540.0,2000.0,3710.0
2006-04-01,73500,38370.0,4510.0,2770.0,6230.0
2006-05-01,103540,30270.0,5790.0,11940.0,9100.0
2006-06-01,72050,35310.0,4510.0,920.0,7690.0
2006-07-01,51796,20626.0,4570.0,560.0,3890.0
2006-08-01,34560,16220.0,4100.0,370.0,2160.0
2006-09-01,34830,19010.0,2260.0,,6680.0
2006-10-01,50340,28400.0,2910.0,5160.0,8490.0
2006-11-01,48610,31140.0,3040.0,170.0,9290.0
2006-12-01,50220,29040.0,2710.0,80.0,7820.0
2007-01-01,61550,21390.0,780.0,10.0,8320.0
2007-02-01,77880,17030.0,700.0,30220.0,7950.0
2007-03-01,84140,17700.0,200.0,5140.0,8650.0
2007-04-01,59832,11570.0,,9620.0,9190.0
2007-05-01,144360,10760.0,,47810.0,13970.0
2007-06-01,238190,21680.0,230.0,30240.0,12060.0
2007-07-01,166440,71980.0,,11720.0,8290.0
2007-08-01,323220,164370.0,2990.0,15090.0,5800.0
2007-09-01,291885,156885.0,2980.0,4970.0,7110.0
2007-10-01,196550,118360.0,3440.0,2030.0,2290.0
2007-11-01,88550,20070.0,4080.0,1180.0,1220.0
2007-12-01,38110,20220.0,4230.0,350.0,3530.0
2008-01-01,42730,20540.0,3670.0,,1220.0
2008-02-01,46940,18580.0,3060.0,,1210.0
2008-03-01,48110,17020.0,3600.0,,980.0
2008-04-01,51030,20380.0,3850.0,13560.0,1460.0
2008-05-01,35400,20620.0,2970.0,,1390.0
2008-06-01,67390,27060.0,5170.0,20.0,15610.0
2008-07-01,77660,35950.0,1630.0,2980.0,27460.0
2008-08-01,62850,40330.0,240.0,3140.0,13820.0
2008-09-01,75360,36540.0,210.0,3150.0,21920.0
2008-10-01,103150,36910.0,9340.0,1910.0,22670.0
2008-11-01,117330,24800.0,23180.0,21430.0,15210.0
2008-12-01,147490,16890.0,20510.0,68630.0,10400.0
2009-01-01,129040,12340.0,19100.0,50830.0,10270.0
2009-02-01,48720,11210.0,16060.0,,9390.0
2009-03-01,52570,13930.0,5610.0,430.0,11400.0
2009-04-01,94870,33510.0,900.0,7880.0,10710.0
2009-05-01,96160,36850.0,1570.0,7070.0,10100.0
2009-06-01,261890,50070.0,1400.0,6710.0,8690.0
2009-07-01,601160,76890.0,13210.0,4260.0,8940.0
2009-08-01,153380,111180.0,10410.0,,8940.0
2009-09-01,161520,118370.0,10790.0,,9760.0
2009-10-01,198810,136500.0,2600.0,2200.0,17100.0
2009-11-01,183980,132360.0,2060.0,14960.0,12770.0
2009-12-01,180400,132860.0,1310.0,18100.0,9170.0
2010-01-01,125524,108615.0,1717.0,,4040.0
2010-02-01,127769,96050.0,1750.0,50.0,6260.0
2010-03-01,182160,108650.0,1460.0,30.0,4850.0
2010-04-01,143300,99840.0,9130.0,7480.0,2690.0
2010-05-01,122100,85370.0,9850.0,7100.0,2010.0
2010-06-01,146080,78230.0,7450.0,7860.0,11880.0
2010-07-01,80620,41250.0,6120.0,11820.0,12680.0
2010-08-01,55170,20750.0,7560.0,7670.0,6050.0
2010-09-01,52600,19690.0,3530.0,7580.0,6840.0
2010-10-01,56770,23320.0,4340.0,7340.0,7550.0
2010-11-01,58700,29190.0,2850.0,7230.0,8310.0
2010-12-01,51690,27770.0,2420.0,5340.0,5910.0
2011-01-01,51694,25845.0,2650.0,4960.0,7019.0
2011-02-01,76825,25370.0,2550.0,7570.0,5100.0
2011-03-01,78205,30420.0,2870.0,4860.0,3900.0
2011-04-01,59175,32750.0,3370.0,3400.0,6590.0
2011-05-01,82940,32210.0,3040.0,1210.0,7810.0
2011-06-01,473800,31220.0,2180.0,430290.0,5510.0
2011-07-01,49000,37250.0,2040.0,3580.0,1350.0
2011-08-01,45940,24320.0,1980.0,5610.0,1220.0
2011-09-01,182500,18870.0,1370.0,2920.0,2970.0
2011-10-01,98060,13470.0,4660.0,5560.0,2650.0
2011-11-01,103167,6120.0,4150.0,14300.0,1830.0
2011-12-01,49290,8930.0,2450.0,14520.0,1370.0
2012-01-01,50090,29610.0,3260.0,13700.0,1350.0
2012-02-01,59655,25430.0,4280.0,17435.0,840.0
2012-03-01,181365,21820.0,4340.0,9585.0,870.0
2012-04-01,39485,25930.0,1100.0,3810.0,240.0
2012-05-01,85380,28560.0,970.0,33690.0,720.0
2012-06-01,69929,20810.0,940.0,7730.0,530.0
2012-07-01,79520,16060.0,950.0,4240.0,2400.0
2012-08-01,76241,6650.0,870.0,14530.0,11200.0
2012-09-01,71045,8660.0,2485.0,11480.0,7960.0
2012-10-01,42890,10510.0,3290.0,3700.0,8070.0
2012-11-01,60140,14560.0,3250.0,3380.0,10760.0
2012-12-01,88277,4880.0,3400.0,1630.0,8265.0
2013-01-01,32716,4400.0,3840.0,2380.0,9790.0
2013-02-01,33521,4010.0,6295.0,2200.0,6660.0
2013-03-01,34851,4261.0,12460.0,2220.0,6250.0
2013-04-01,35747,7430.0,11380.0,2390.0,6125.0
2013-05-01,131470,27400.0,16770.0,2420.0,5080.0
2013-06-01,780515,31810.0,19070.0,2100.0,5220.0
2013-07-01,97500,44000.0,21000.0,2260.0,6090.0
2013-08-01,77230,36580.0,21000.0,70.0,5980.0
2013-09-01,67470,27810.0,19870.0,120.0,4690.0
2013-10-01,93140,26860.0,48280.0,,5000.0
2013-11-01,59590,22280.0,24300.0,,4850.0
2013-12-01,55200,15120.0,21100.0,,4660.0
2014-01-01,46940,11960.0,21020.0,250.0,220.0
2014-02-01,33040,9010.0,19140.0,440.0,120.0
2014-03-01,33120,8800.0,20310.0,80.0,
2014-04-01,32770,9940.0,19980.0,170.0,
2014-05-01,80140,11360.0,21660.0,1290.0,260.0
2014-06-01,561230,7490.0,20780.0,9860.0,450.0
2014-07-01,66960,18280.0,22350.0,12890.0,1260.0
2014-08-01,60990,24690.0,21940.0,8550.0,470.0
2014-09-01,654830,13780.0,20670.0,4140.0,450.0
2014-10-01,56680,6850.0,20600.0,5770.0,4410.0
2014-11-01,39440,7320.0,13670.0,1200.0,840.0
2014-12-01,45190,14290.0,13300.0,1320.0,2780.0
2015-01-01,30220,6260.0,13300.0,4250.0,320.0
2015-02-01,60140,5450.0,10350.0,10700.0,0.0
2015-03-01,127500,15390.0,10870.0,3070.0,80.0
2015-04-01,58180,9940.0,9920.0,2840.0,410.0
2015-05-01,127190,8640.0,13080.0,680.0,550.0
2015-06-01,59460,11120.0,10400.0,1730.0,530.0
2015-07-01,72498,8726.0,27110.0,4200.0,530.0
2015-08-01,33095,4350.0,10460.0,6010.0,510.0
2015-09-01,58780,4380.0,10430.0,6640.0,5060.0
2015-10-01,294660,4570.0,10460.0,8740.0,7680.0
2015-11-01,508950,2360.0,10090.0,9890.0,5010.0
2015-12-01,414830,2270.0,9840.0,8500.0,4560.0
2016-01-01,59850,2160.0,7680.0,960.0,3300.0
2016-02-01,56420,3020.0,730.0,,3130.0
2016-03-01,66730,6310.0,9730.0,,3580.0
2016-04-01,17710,6450.0,3890.0,,2890.0
2016-05-01,155080,3080.0,1080.0,2360.0,2070.0
2016-06-01,59810,5030.0,360.0,5290.0,
2016-07-01,21910,4550.0,1040.0,5510.0,600.0
2016-08-01,15690,3970.0,1760.0,5510.0,260.0
2016-09-01,22960,3030.0,1870.0,5250.0,6190.0
2016-10-01,39060,1510.0,1070.0,4930.0,5180.0
2016-11-01,78680,1540.0,290.0,3650.0,2850.0
2016-12-01,37980,1600.0,290.0,430.0,4320.0
2017-01-01,37250,5940.0,260.0,,3160.0
2017-02-01,69320,12980.0,440.0,,4780.0
2017-03-01,56290,11860.0,300.0,1810.0,5510.0
2017-04-01,36000,17080.0,260.0,,2730.0
2017-05-01,432130,16860.0,290.0,,4770.0
2017-06-01,44030,15360.0,290.0,,3060.0
2017-07-01,37700,14970.0,270.0,2580.0,3800.0
2017-08-01,47200,14980.0,700.0,16060.0,1530.0
2017-09-01,56130,35140.0,360.0,15330.0,
2017-10-01,207470,35940.0,510.0,7660.0,
2017-11-01,172890,11280.0,1940.0,,
2017-12-01,4290,2170.0,1700.0,,
2018-01-01,20420,17020.0,1840.0,760.0,
2018-02-01,27770,22190.0,2790.0,1350.0,
2018-03-01,106850,24210.0,1560.0,1730.0,
2018-04-01,128870,21320.0,1500.0,1150.0,27770.0
2018-05-01,169200,25520.0,4140.0,4320.0,44570.0
2018-06-01,98802,23850.0,1500.0,1020.0,17382.0
2018-07-01,104143,30070.0,5320.0,1090.0,37818.0
2018-08-01,66750,24120.0,5540.0,1530.0,30270.0
2018-09-01,68410,22110.0,11530.0,1040.0,28990.0
2018-10-01,109134,25970.0,9910.0,44240.0,21834.0
2018-11-01,183333,27190.0,41258.0,99310.0,10895.0
2018-12-01,50042,26540.0,21820.0,810.0,250.0
2019-01-01,49608,23206.0,24520.0,532.0,
2019-02-01,50412,22080.0,21768.0,390.0,804.0
2019-03-01,54933,21460.0,24300.0,440.0,
2019-04-01,45019,20510.0,15300.0,1390.0,770.0
2019-05-01,124942,25185.0,,440.0,1610.0
2019-06-01,184953,29401.0,500.0,430.0,690.0
2019-07-01,102299,21825.0,560.0,1245.0,
2019-08-01,81233,7920.0,396.0,956.0,
2019-09-01,112359,13941.0,,2273.0,8910.0
2019-10-01,184011,9291.0,,3789.0,19630.0
2019-11-01,120639,12105.0,,24224.0,2440.0
2019-12-01,102530,25950.0,660.0,140.0,
2020-01-01,259700,17770.0,1320.0,6270.0,90.0
2020-02-01,672230,15340.0,720.0,140.0,
2020-03-01,92490,16830.0,,,
2020-04-01,23240,16830.0,,,
2020-05-01,21630,16070.0,,,
2020-06-01,20342,14570.0,,,
2020-07-01,26616,13064.0,,6840.0,
2020-08-01,55228,14100.0,12600.0,22838.0,
2020-09-01,115980,3200.0,44870.0,1530.0,390.0
2020-10-01,80340,2930.0,57700.0,1980.0,1210.0
2020-11-01,66490,3410.0,47980.0,1890.0,5710.0
2020-12-01,17270,1500.0,,270.0,8740.0
2021-01-01,11160,1420.0,150.0,,4180.0
2021-02-01,10164,3350.0,180.0,15.0,180.0
2021-03-01,31440,14264.0,300.0,120.0,455.0
2021-04-01,58428,12833.0,260.0,5610.0,1940.0
2021-05-01,253899,70172.0,110.0,100.0,37193.0
2021-06-01,367461,94577.0,1880.0,90.0,47266.0
2021-07-01,134068,92829.0,,,28856.0
2021-08-01,104987,62737.0,240.0,210.0,30120.0
2021-09-01,73770,34620.0,1260.0,610.0,21320.0
2021-10-01,52225,22540.0,640.0,,9570.0
2021-11-01,82095,8440.0,760.0,1330.0,8130.0
2021-12-01,143940,15970.0,1050.0,2040.0,9310.0
2022-01-01,35400,12610.0,1080.0,40.0,9680.0
2022-02-01,78990,26970.0,4040.0,2580.0,8680.0
2022-03-01,96627,19850.0,6000.0,3040.0,9050.0
2022-04-01,127340,27550.0,8970.0,2414.0,4660.0
2022-05-01,840655,36200.0,5510.0,1716.0,9040.0
2022-06-01,216044,44273.0,10870.0,10560.0,14300.0
2022-07-01,96530,24900.0,8780.0,3970.0,16930.0
2022-08-01,110790,17420.0,9550.0,1720.0,18790.0
2022-09-01,39670,3760.0,9070.0,8880.0,4000.0
2022-10-01,39795,790.0,9330.0,6070.0,2460.0
2022-11-01,170046,850.0,9130.0,10600.0,2160.0
2022-12-01,44375,1280.0,8400.0,5350.0,2580.0
2023-01-01,26120,,7730.0,2830.0,4120.0
2023-02-01,54507,9407.0,6570.0,4740.0,3940.0
2023-03-01,105050,9250.0,7290.0,8300.0,3220.0
2023-04-01,1027910,5300.0,7020.0,13820.0,4040.0
2023-05-01,341433,20260.0,9050.0,27580.0,17510.0
2023-06-01,141920,26000.0,8630.0,16640.0,26800.0
2023-07-01,229830,37310.0,19290.0,106430.0,43380.0
2023-08-01,196260,23760.0,91260.0,5130.0,46970.0
2023-09-01,113260,7380.0,8020.0,1910.0,38000.0
2023-10-01,130922,28810.0,8460.0,8080.0,7472.0
2023-11-01,1473528,16070.0,4380.0,21310.0,7630.0
2023-12-01,2743878,7450.0,2980.0,13390.0,7010.0
2024-01-01,50720,7490.0,3380.0,12950.0,6360.0
2024-02-01,70390,13430.0,1700.0,9680.0,6060.0
2024-03-01,147654,13410.0,1690.0,9350.0,8654.0
2024-04-01,173700,27910.0,11650.0,7010.0,24670.0
2024-05-01,81230,38160.0,1280.0,6050.0,7070.0
