index,SWE
1986-01-01,14.725985663082438
1986-02-01,26.88758658008658
1986-03-01,39.42551319648094
1986-04-01,38.58583333333333
1986-05-01,25.97813596797468
1986-06-01,10.55658365079365
1986-07-01,16.887102564102562
1986-08-01,21.236
1986-09-01,21.47223529411765
1986-10-01,0.7387080745341615
1986-11-01,1.063106442577031
1986-12-01,1.4147703533026117
1987-01-01,4.207756825396825
1987-02-01,9.774642857142856
1987-03-01,15.425913978494624
1987-04-01,11.881546296296296
1987-05-01,3.533826164874552
1987-06-01,2.3728597883597886
1987-07-01,2.820376344086022
1987-08-01,0.9285376344086022
1987-09-01,1.3273026455026455
1987-10-01,0.9788215333054044
1987-11-01,93.02769360269362
1987-12-01,93.94146269143044
1988-01-01,15.995690476190475
1988-02-01,17.582199233716473
1988-03-01,17.141032258064516
1988-04-01,10.797866666666666
1988-05-01,4.698941348973607
1988-06-01,1.4440040404040404
1988-07-01,1.276252688172043
1988-08-01,0.8690244612018806
1988-09-01,0.7188269841269842
1988-10-01,0.6360721966205838
1988-11-01,2.7843769360269364
1988-12-01,8.660168809684938
1989-01-01,16.61426751742881
1989-02-01,21.246056485181487
1989-03-01,26.76123054364989
1989-04-01,21.80139452214452
1989-05-01,11.179244175179658
1989-06-01,1.265925925925926
1989-07-01,0.4261228878648233
1989-08-01,0.3540568356374808
1989-09-01,0.3757230158730159
1989-10-01,0.8698816452364839
1989-11-01,2.513811423761424
1989-12-01,5.052892870092871
1990-01-01,7.95301016188113
1990-02-01,14.577751899885827
1990-03-01,19.70275061497642
1990-04-01,12.554976046176046
1990-05-01,2.3732735651445327
1990-06-01,0.9726203703703704
1990-07-01,0.9231666666666668
1990-08-01,0.7400641321044547
1990-09-01,0.7166321428571429
1990-10-01,0.5790793650793651
1990-11-01,0.7378907740407741
1990-12-01,2.141921449518224
1991-01-01,3.476340925740926
1991-02-01,4.311026830312545
1991-03-01,16.54129929210574
1991-04-01,23.35282380397381
1991-05-01,14.879649302310591
1991-06-01,1.7543234228734228
1991-07-01,0.4544290834613415
1991-08-01,14.01156605222734
1991-09-01,0.3608172679172679
1991-10-01,0.7623649146552373
1991-11-01,2.659383231583232
1991-12-01,5.1575793024180125
1992-01-01,9.085299924090249
1992-02-01,14.193493441424476
1992-03-01,19.564594410965377
1992-04-01,14.12363663003663
1992-05-01,1.5291559014462242
1992-06-01,0.3255890054390054
1992-07-01,0.2203271931771931
1992-08-01,0.2102043010752688
1992-09-01,0.2821999999999999
1992-10-01,0.3104592592592592
1992-11-01,2.071422105672106
1992-12-01,8.894370457129078
1993-01-01,26.097703984187856
1993-02-01,35.56247004979148
1993-03-01,42.80082401469499
1993-04-01,43.64212097532097
1993-05-01,28.77783941864587
1993-06-01,9.08397227957228
1993-07-01,1.1448681748359166
1993-08-01,6.475125040729879
1993-09-01,6.264661447811448
1993-10-01,3.7404671511284415
1993-11-01,0.6268603729603729
1993-12-01,6.314935779274489
1994-01-01,
1994-02-01,1208.823873531231
1994-03-01,18.624322580645163
1994-04-01,14.966506504989264
1994-05-01,7.471477135767459
1994-06-01,0.4456133093097379
1994-07-01,0.269575446059317
1994-08-01,0.8366416284864561
1994-09-01,0.1786507936507936
1994-10-01,0.8597675738240255
1994-11-01,4.1830740093240095
1994-12-01,14.048392755392754
1995-01-01,29.03698664776084
1995-02-01,39.99945009157509
1995-03-01,53.73769730806827
1995-04-01,64.03335874865874
1995-05-01,63.86441075053978
1995-06-01,37.19981025641026
1995-07-01,10.046257010582012
1995-08-01,7.09425
1995-09-01,8.679331828133552
1995-10-01,4.217767921146954
1995-11-01,8.95217839105339
1995-12-01,11.801650612828032
1996-01-01,21.69556569774312
1996-02-01,31.34628489326765
1996-03-01,39.82782949308756
1996-04-01,34.96506410256411
1996-05-01,19.56534114272824
1996-06-01,3.080767676767677
1996-07-01,0.7403970849938591
1996-08-01,1.000655273937532
1996-09-01,3.94271936026936
1996-10-01,1.001151032659097
1996-11-01,4.733138888888888
1996-12-01,14.883802434125014
1997-01-01,34.01090425703329
1997-02-01,42.94394642857143
1997-03-01,48.03224477135768
1997-04-01,35.464567044067046
1997-05-01,13.744049767436865
1997-06-01,1.2505787360787362
1997-07-01,7.100200863312932
1997-08-01,6.208719576719576
1997-09-01,3.044218253968254
1997-10-01,1.071938788809757
1997-11-01,1.7148553613053612
1997-12-01,7.691616684390878
1998-01-01,17.60622367954626
1998-02-01,38.87292778649921
1998-03-01,48.942523927685215
1998-04-01,50.41173326673327
1998-05-01,44.56446277915633
1998-06-01,27.821224941724942
1998-07-01,3.163004862520992
1998-08-01,0.3429646697388633
1998-09-01,0.3728471620971621
1998-10-01,0.4158355094726062
1998-11-01,2.622680604118104
1998-12-01,9.683427419354835
1999-01-01,14.142780913978491
1999-02-01,28.576579097985352
1999-03-01,35.61143644393242
1999-04-01,38.825176388888885
1999-05-01,26.272305107526883
1999-06-01,5.5101521131646125
1999-07-01,0.6162895643782741
1999-08-01,0.6682823860727086
1999-09-01,0.561601851851852
1999-10-01,0.5559075780849975
1999-11-01,1.371165061471096
1999-12-01,19.96986866359447
2000-01-01,7.930360983102919
2000-02-01,21.24654022988506
2000-03-01,32.40572043010753
2000-04-01,26.05619047619048
2000-05-01,14.264265036039228
2000-06-01,1.5626202797202795
2000-07-01,0.5546325699390215
2000-08-01,0.4955698924731183
2000-09-01,0.6965687042842215
2000-10-01,1.3157502443792766
2000-11-01,3.1694926739926736
2000-12-01,4.711350230414747
2001-01-01,7.830633333333333
2001-02-01,13.980753401360545
2001-03-01,20.755090629800307
2001-04-01,54.24597142857144
2001-05-01,7.224602386860451
2001-06-01,0.6257479797979798
2001-07-01,0.624615835777126
2001-08-01,0.8557679211469533
2001-09-01,0.5586888888888889
2001-10-01,7.540521121351767
2001-11-01,3.4885104284604287
2001-12-01,14.627124423963137
2002-01-01,21.250511520737327
2002-02-01,24.27849123495552
2002-03-01,29.60558832565285
2002-04-01,25.0451
2002-05-01,18.18460819825336
2002-06-01,1.180929797979798
2002-07-01,0.6709140599543825
